Data,tipo,quantidade,idMunicipio,municipio,Obitos
2020-01-07,Confirmado,1,230370.0,CAUCAIA,0
2020-01-07,Confirmado,1,230428.0,EUSEBIO,0
2020-01-07,Confirmado,95,230440.0,FORTALEZA,0
2020-01-07,Confirmado,2,230765.0,MARACANAU,0
2020-01-07,Confirmado,2,231130.0,QUIXADA,0
2020-01-07,Confirmado,29,,SEM INFORMAÇÃO,0
2020-01-08,Confirmado,1,230370.0,CAUCAIA,0
2020-01-08,Confirmado,1,230428.0,EUSEBIO,0
2020-01-08,Confirmado,95,230440.0,FORTALEZA,0
2020-01-08,Confirmado,2,230765.0,MARACANAU,0
2020-01-08,Confirmado,2,231130.0,QUIXADA,0
2020-01-08,Confirmado,29,,SEM INFORMAÇÃO,0
2020-01-09,Confirmado,1,230370.0,CAUCAIA,0
2020-01-09,Confirmado,1,230428.0,EUSEBIO,0
2020-01-09,Confirmado,96,230440.0,FORTALEZA,0
2020-01-09,Confirmado,2,230765.0,MARACANAU,0
2020-01-09,Confirmado,2,231130.0,QUIXADA,0
2020-01-09,Confirmado,29,,SEM INFORMAÇÃO,0
2020-01-10,Confirmado,1,230370.0,CAUCAIA,0
2020-01-10,Confirmado,1,230428.0,EUSEBIO,0
2020-01-10,Confirmado,96,230440.0,FORTALEZA,0
2020-01-10,Confirmado,2,230765.0,MARACANAU,0
2020-01-10,Confirmado,1,230970.0,PACATUBA,0
2020-01-10,Confirmado,2,231130.0,QUIXADA,0
2020-01-10,Confirmado,29,,SEM INFORMAÇÃO,0
2020-01-11,Confirmado,1,230370.0,CAUCAIA,0
2020-01-11,Confirmado,1,230428.0,EUSEBIO,0
2020-01-11,Confirmado,96,230440.0,FORTALEZA,0
2020-01-11,Confirmado,2,230765.0,MARACANAU,0
2020-01-11,Confirmado,1,230970.0,PACATUBA,0
2020-01-11,Confirmado,2,231130.0,QUIXADA,0
2020-01-11,Confirmado,29,,SEM INFORMAÇÃO,0
2020-01-12,Confirmado,1,230370.0,CAUCAIA,0
2020-01-12,Confirmado,1,230428.0,EUSEBIO,0
2020-01-12,Confirmado,96,230440.0,FORTALEZA,0
2020-01-12,Confirmado,2,230765.0,MARACANAU,0
2020-01-12,Confirmado,1,230970.0,PACATUBA,0
2020-01-12,Confirmado,2,231130.0,QUIXADA,0
2020-01-12,Confirmado,29,,SEM INFORMAÇÃO,0
2020-01-13,Confirmado,1,230370.0,CAUCAIA,0
2020-01-13,Confirmado,1,230428.0,EUSEBIO,0
2020-01-13,Confirmado,96,230440.0,FORTALEZA,0
2020-01-13,Confirmado,2,230765.0,MARACANAU,0
2020-01-13,Confirmado,1,230970.0,PACATUBA,0
2020-01-13,Confirmado,2,231130.0,QUIXADA,0
2020-01-13,Confirmado,29,,SEM INFORMAÇÃO,0
2020-01-14,Confirmado,1,230370.0,CAUCAIA,0
2020-01-14,Confirmado,1,230428.0,EUSEBIO,0
2020-01-14,Confirmado,96,230440.0,FORTALEZA,0
2020-01-14,Confirmado,2,230765.0,MARACANAU,0
2020-01-14,Confirmado,1,230970.0,PACATUBA,0
2020-01-14,Confirmado,2,231130.0,QUIXADA,0
2020-01-14,Confirmado,29,,SEM INFORMAÇÃO,0
2020-01-15,Confirmado,1,230370.0,CAUCAIA,0
2020-01-15,Confirmado,1,230428.0,EUSEBIO,0
2020-01-15,Confirmado,97,230440.0,FORTALEZA,0
2020-01-15,Confirmado,2,230765.0,MARACANAU,0
2020-01-15,Confirmado,1,230970.0,PACATUBA,0
2020-01-15,Confirmado,2,231130.0,QUIXADA,0
2020-01-15,Confirmado,29,,SEM INFORMAÇÃO,0
2020-01-16,Confirmado,1,230370.0,CAUCAIA,0
2020-01-16,Confirmado,1,230428.0,EUSEBIO,0
2020-01-16,Confirmado,97,230440.0,FORTALEZA,0
2020-01-16,Confirmado,2,230765.0,MARACANAU,0
2020-01-16,Confirmado,1,230970.0,PACATUBA,0
2020-01-16,Confirmado,2,231130.0,QUIXADA,0
2020-01-16,Confirmado,29,,SEM INFORMAÇÃO,0
2020-01-17,Confirmado,1,230370.0,CAUCAIA,0
2020-01-17,Confirmado,1,230428.0,EUSEBIO,0
2020-01-17,Confirmado,97,230440.0,FORTALEZA,0
2020-01-17,Confirmado,2,230765.0,MARACANAU,0
2020-01-17,Confirmado,1,230970.0,PACATUBA,0
2020-01-17,Confirmado,2,231130.0,QUIXADA,0
2020-01-17,Confirmado,29,,SEM INFORMAÇÃO,0
2020-01-18,Confirmado,1,230370.0,CAUCAIA,0
2020-01-18,Confirmado,1,230428.0,EUSEBIO,0
2020-01-18,Confirmado,98,230440.0,FORTALEZA,0
2020-01-18,Confirmado,2,230765.0,MARACANAU,0
2020-01-18,Confirmado,1,230970.0,PACATUBA,0
2020-01-18,Confirmado,2,231130.0,QUIXADA,0
2020-01-18,Confirmado,29,,SEM INFORMAÇÃO,0
2020-01-19,Confirmado,1,230370.0,CAUCAIA,0
2020-01-19,Confirmado,1,230428.0,EUSEBIO,0
2020-01-19,Confirmado,98,230440.0,FORTALEZA,0
2020-01-19,Confirmado,2,230765.0,MARACANAU,0
2020-01-19,Confirmado,1,230970.0,PACATUBA,0
2020-01-19,Confirmado,2,231130.0,QUIXADA,0
2020-01-19,Confirmado,29,,SEM INFORMAÇÃO,0
2020-01-20,Confirmado,1,230370.0,CAUCAIA,0
2020-01-20,Confirmado,1,230428.0,EUSEBIO,0
2020-01-20,Confirmado,99,230440.0,FORTALEZA,0
2020-01-20,Confirmado,2,230765.0,MARACANAU,0
2020-01-20,Confirmado,1,230970.0,PACATUBA,0
2020-01-20,Confirmado,2,231130.0,QUIXADA,0
2020-01-20,Confirmado,29,,SEM INFORMAÇÃO,0
2020-01-21,Confirmado,1,230370.0,CAUCAIA,0
2020-01-21,Confirmado,1,230428.0,EUSEBIO,0
2020-01-21,Confirmado,99,230440.0,FORTALEZA,0
2020-01-21,Confirmado,2,230765.0,MARACANAU,0
2020-01-21,Confirmado,1,230970.0,PACATUBA,0
2020-01-21,Confirmado,2,231130.0,QUIXADA,0
2020-01-21,Confirmado,29,,SEM INFORMAÇÃO,0
2020-01-22,Confirmado,1,230370.0,CAUCAIA,0
2020-01-22,Confirmado,1,230428.0,EUSEBIO,0
2020-01-22,Confirmado,99,230440.0,FORTALEZA,0
2020-01-22,Confirmado,1,230625.0,ITAITINGA,0
2020-01-22,Confirmado,2,230765.0,MARACANAU,0
2020-01-22,Confirmado,1,230970.0,PACATUBA,0
2020-01-22,Confirmado,2,231130.0,QUIXADA,0
2020-01-22,Confirmado,29,,SEM INFORMAÇÃO,0
2020-01-23,Confirmado,1,230370.0,CAUCAIA,0
2020-01-23,Confirmado,1,230428.0,EUSEBIO,0
2020-01-23,Confirmado,99,230440.0,FORTALEZA,0
2020-01-23,Confirmado,1,230625.0,ITAITINGA,0
2020-01-23,Confirmado,2,230765.0,MARACANAU,0
2020-01-23,Confirmado,1,230970.0,PACATUBA,0
2020-01-23,Confirmado,2,231130.0,QUIXADA,0
2020-01-23,Confirmado,29,,SEM INFORMAÇÃO,0
2020-01-24,Confirmado,1,230370.0,CAUCAIA,0
2020-01-24,Confirmado,1,230428.0,EUSEBIO,0
2020-01-24,Confirmado,99,230440.0,FORTALEZA,0
2020-01-24,Confirmado,1,230625.0,ITAITINGA,0
2020-01-24,Confirmado,2,230765.0,MARACANAU,0
2020-01-24,Confirmado,1,230970.0,PACATUBA,0
2020-01-24,Confirmado,2,231130.0,QUIXADA,0
2020-01-24,Confirmado,29,,SEM INFORMAÇÃO,0
2020-01-25,Confirmado,1,230370.0,CAUCAIA,0
2020-01-25,Confirmado,1,230428.0,EUSEBIO,0
2020-01-25,Confirmado,99,230440.0,FORTALEZA,0
2020-01-25,Confirmado,1,230625.0,ITAITINGA,0
2020-01-25,Confirmado,2,230765.0,MARACANAU,0
2020-01-25,Confirmado,1,230970.0,PACATUBA,0
2020-01-25,Confirmado,2,231130.0,QUIXADA,0
2020-01-25,Confirmado,29,,SEM INFORMAÇÃO,0
2020-01-26,Confirmado,1,230370.0,CAUCAIA,0
2020-01-26,Confirmado,1,230428.0,EUSEBIO,0
2020-01-26,Confirmado,99,230440.0,FORTALEZA,0
2020-01-26,Confirmado,1,230523.0,HORIZONTE,0
2020-01-26,Confirmado,1,230625.0,ITAITINGA,0
2020-01-26,Confirmado,2,230765.0,MARACANAU,0
2020-01-26,Confirmado,1,230970.0,PACATUBA,0
2020-01-26,Confirmado,2,231130.0,QUIXADA,0
2020-01-26,Confirmado,29,,SEM INFORMAÇÃO,0
2020-01-27,Confirmado,1,230370.0,CAUCAIA,0
2020-01-27,Confirmado,1,230428.0,EUSEBIO,0
2020-01-27,Confirmado,99,230440.0,FORTALEZA,0
2020-01-27,Confirmado,1,230523.0,HORIZONTE,0
2020-01-27,Confirmado,1,230625.0,ITAITINGA,0
2020-01-27,Confirmado,2,230765.0,MARACANAU,0
2020-01-27,Confirmado,1,230970.0,PACATUBA,0
2020-01-27,Confirmado,2,231130.0,QUIXADA,0
2020-01-27,Confirmado,29,,SEM INFORMAÇÃO,0
2020-01-28,Confirmado,1,230370.0,CAUCAIA,0
2020-01-28,Confirmado,1,230428.0,EUSEBIO,0
2020-01-28,Confirmado,99,230440.0,FORTALEZA,0
2020-01-28,Confirmado,1,230523.0,HORIZONTE,0
2020-01-28,Confirmado,1,230625.0,ITAITINGA,0
2020-01-28,Confirmado,3,230765.0,MARACANAU,0
2020-01-28,Confirmado,1,230970.0,PACATUBA,0
2020-01-28,Confirmado,2,231130.0,QUIXADA,0
2020-01-28,Confirmado,29,,SEM INFORMAÇÃO,0
2020-01-29,Confirmado,1,230370.0,CAUCAIA,0
2020-01-29,Confirmado,1,230428.0,EUSEBIO,0
2020-01-29,Confirmado,99,230440.0,FORTALEZA,0
2020-01-29,Confirmado,1,230523.0,HORIZONTE,0
2020-01-29,Confirmado,1,230625.0,ITAITINGA,0
2020-01-29,Confirmado,3,230765.0,MARACANAU,0
2020-01-29,Confirmado,1,230970.0,PACATUBA,0
2020-01-29,Confirmado,2,231130.0,QUIXADA,0
2020-01-29,Confirmado,29,,SEM INFORMAÇÃO,0
2020-01-30,Confirmado,1,230370.0,CAUCAIA,0
2020-01-30,Confirmado,1,230428.0,EUSEBIO,0
2020-01-30,Confirmado,99,230440.0,FORTALEZA,0
2020-01-30,Confirmado,1,230523.0,HORIZONTE,0
2020-01-30,Confirmado,1,230625.0,ITAITINGA,0
2020-01-30,Confirmado,3,230765.0,MARACANAU,0
2020-01-30,Confirmado,1,230970.0,PACATUBA,0
2020-01-30,Confirmado,2,231130.0,QUIXADA,0
2020-01-30,Confirmado,29,,SEM INFORMAÇÃO,0
2020-01-31,Confirmado,1,230370.0,CAUCAIA,0
2020-01-31,Confirmado,1,230428.0,EUSEBIO,0
2020-01-31,Confirmado,99,230440.0,FORTALEZA,0
2020-01-31,Confirmado,1,230523.0,HORIZONTE,0
2020-01-31,Confirmado,1,230625.0,ITAITINGA,0
2020-01-31,Confirmado,3,230765.0,MARACANAU,0
2020-01-31,Confirmado,1,230970.0,PACATUBA,0
2020-01-31,Confirmado,2,231130.0,QUIXADA,0
2020-01-31,Confirmado,29,,SEM INFORMAÇÃO,0
2020-02-01,Confirmado,1,230370.0,CAUCAIA,0
2020-02-01,Confirmado,1,230428.0,EUSEBIO,0
2020-02-01,Confirmado,103,230440.0,FORTALEZA,0
2020-02-01,Confirmado,1,230523.0,HORIZONTE,0
2020-02-01,Confirmado,1,230625.0,ITAITINGA,0
2020-02-01,Confirmado,3,230765.0,MARACANAU,0
2020-02-01,Confirmado,1,230970.0,PACATUBA,0
2020-02-01,Confirmado,2,231130.0,QUIXADA,0
2020-02-01,Confirmado,29,,SEM INFORMAÇÃO,0
2020-02-02,Confirmado,1,230370.0,CAUCAIA,0
2020-02-02,Confirmado,2,230428.0,EUSEBIO,0
2020-02-02,Confirmado,104,230440.0,FORTALEZA,0
2020-02-02,Confirmado,1,230523.0,HORIZONTE,0
2020-02-02,Confirmado,1,230625.0,ITAITINGA,0
2020-02-02,Confirmado,3,230765.0,MARACANAU,0
2020-02-02,Confirmado,1,230970.0,PACATUBA,0
2020-02-02,Confirmado,2,231130.0,QUIXADA,0
2020-02-02,Confirmado,29,,SEM INFORMAÇÃO,0
2020-02-03,Confirmado,1,230370.0,CAUCAIA,0
2020-02-03,Confirmado,2,230428.0,EUSEBIO,0
2020-02-03,Confirmado,105,230440.0,FORTALEZA,0
2020-02-03,Confirmado,1,230523.0,HORIZONTE,0
2020-02-03,Confirmado,1,230625.0,ITAITINGA,0
2020-02-03,Confirmado,3,230765.0,MARACANAU,0
2020-02-03,Confirmado,1,230970.0,PACATUBA,0
2020-02-03,Confirmado,2,231130.0,QUIXADA,0
2020-02-03,Confirmado,29,,SEM INFORMAÇÃO,0
2020-02-04,Confirmado,1,230370.0,CAUCAIA,0
2020-02-04,Confirmado,2,230428.0,EUSEBIO,0
2020-02-04,Confirmado,105,230440.0,FORTALEZA,0
2020-02-04,Confirmado,1,230523.0,HORIZONTE,0
2020-02-04,Confirmado,1,230625.0,ITAITINGA,0
2020-02-04,Confirmado,3,230765.0,MARACANAU,0
2020-02-04,Confirmado,1,230970.0,PACATUBA,0
2020-02-04,Confirmado,2,231130.0,QUIXADA,0
2020-02-04,Confirmado,1,231355.0,TURURU,0
2020-02-04,Confirmado,29,,SEM INFORMAÇÃO,0
2020-02-05,Confirmado,1,230370.0,CAUCAIA,0
2020-02-05,Confirmado,3,230428.0,EUSEBIO,0
2020-02-05,Confirmado,106,230440.0,FORTALEZA,0
2020-02-05,Confirmado,1,230523.0,HORIZONTE,0
2020-02-05,Confirmado,1,230625.0,ITAITINGA,0
2020-02-05,Confirmado,1,230640.0,ITAPIPOCA,0
2020-02-05,Confirmado,3,230765.0,MARACANAU,0
2020-02-05,Confirmado,1,230870.0,MORADA NOVA,0
2020-02-05,Confirmado,1,230970.0,PACATUBA,0
2020-02-05,Confirmado,2,231130.0,QUIXADA,0
2020-02-05,Confirmado,1,231355.0,TURURU,0
2020-02-05,Confirmado,29,,SEM INFORMAÇÃO,0
2020-02-06,Confirmado,1,230370.0,CAUCAIA,0
2020-02-06,Confirmado,3,230428.0,EUSEBIO,0
2020-02-06,Confirmado,107,230440.0,FORTALEZA,0
2020-02-06,Confirmado,1,230523.0,HORIZONTE,0
2020-02-06,Confirmado,1,230625.0,ITAITINGA,0
2020-02-06,Confirmado,1,230640.0,ITAPIPOCA,0
2020-02-06,Confirmado,3,230765.0,MARACANAU,0
2020-02-06,Confirmado,1,230870.0,MORADA NOVA,0
2020-02-06,Confirmado,1,230970.0,PACATUBA,0
2020-02-06,Confirmado,2,231130.0,QUIXADA,0
2020-02-06,Confirmado,1,231355.0,TURURU,0
2020-02-06,Confirmado,29,,SEM INFORMAÇÃO,0
2020-02-07,Confirmado,1,230370.0,CAUCAIA,0
2020-02-07,Confirmado,3,230428.0,EUSEBIO,0
2020-02-07,Confirmado,108,230440.0,FORTALEZA,0
2020-02-07,Confirmado,1,230523.0,HORIZONTE,0
2020-02-07,Confirmado,1,230625.0,ITAITINGA,0
2020-02-07,Confirmado,1,230640.0,ITAPIPOCA,0
2020-02-07,Confirmado,3,230765.0,MARACANAU,0
2020-02-07,Confirmado,1,230870.0,MORADA NOVA,0
2020-02-07,Confirmado,1,230970.0,PACATUBA,0
2020-02-07,Confirmado,2,231130.0,QUIXADA,0
2020-02-07,Confirmado,1,231355.0,TURURU,0
2020-02-07,Confirmado,29,,SEM INFORMAÇÃO,0
2020-02-08,Confirmado,1,230370.0,CAUCAIA,0
2020-02-08,Confirmado,3,230428.0,EUSEBIO,0
2020-02-08,Confirmado,108,230440.0,FORTALEZA,0
2020-02-08,Confirmado,1,230523.0,HORIZONTE,0
2020-02-08,Confirmado,1,230625.0,ITAITINGA,0
2020-02-08,Confirmado,1,230640.0,ITAPIPOCA,0
2020-02-08,Confirmado,3,230765.0,MARACANAU,0
2020-02-08,Confirmado,1,230870.0,MORADA NOVA,0
2020-02-08,Confirmado,1,230970.0,PACATUBA,0
2020-02-08,Confirmado,2,231130.0,QUIXADA,0
2020-02-08,Confirmado,1,231355.0,TURURU,0
2020-02-08,Confirmado,29,,SEM INFORMAÇÃO,0
2020-02-09,Confirmado,1,230370.0,CAUCAIA,0
2020-02-09,Confirmado,3,230428.0,EUSEBIO,0
2020-02-09,Confirmado,109,230440.0,FORTALEZA,0
2020-02-09,Confirmado,1,230523.0,HORIZONTE,0
2020-02-09,Confirmado,1,230625.0,ITAITINGA,0
2020-02-09,Confirmado,1,230640.0,ITAPIPOCA,0
2020-02-09,Confirmado,3,230765.0,MARACANAU,0
2020-02-09,Confirmado,1,230870.0,MORADA NOVA,0
2020-02-09,Confirmado,1,230970.0,PACATUBA,0
2020-02-09,Confirmado,2,231130.0,QUIXADA,0
2020-02-09,Confirmado,1,231355.0,TURURU,0
2020-02-09,Confirmado,29,,SEM INFORMAÇÃO,0
2020-02-10,Confirmado,1,230370.0,CAUCAIA,0
2020-02-10,Confirmado,3,230428.0,EUSEBIO,0
2020-02-10,Confirmado,111,230440.0,FORTALEZA,0
2020-02-10,Confirmado,1,230523.0,HORIZONTE,0
2020-02-10,Confirmado,1,230530.0,IBIAPINA,0
2020-02-10,Confirmado,1,230625.0,ITAITINGA,0
2020-02-10,Confirmado,1,230640.0,ITAPIPOCA,0
2020-02-10,Confirmado,3,230765.0,MARACANAU,0
2020-02-10,Confirmado,1,230870.0,MORADA NOVA,0
2020-02-10,Confirmado,1,230970.0,PACATUBA,0
2020-02-10,Confirmado,2,231130.0,QUIXADA,0
2020-02-10,Confirmado,1,231355.0,TURURU,0
2020-02-10,Confirmado,29,,SEM INFORMAÇÃO,0
2020-02-11,Confirmado,1,230370.0,CAUCAIA,0
2020-02-11,Confirmado,3,230428.0,EUSEBIO,0
2020-02-11,Confirmado,112,230440.0,FORTALEZA,0
2020-02-11,Confirmado,1,230523.0,HORIZONTE,0
2020-02-11,Confirmado,1,230530.0,IBIAPINA,0
2020-02-11,Confirmado,1,230625.0,ITAITINGA,0
2020-02-11,Confirmado,1,230640.0,ITAPIPOCA,0
2020-02-11,Confirmado,3,230765.0,MARACANAU,0
2020-02-11,Confirmado,1,230870.0,MORADA NOVA,0
2020-02-11,Confirmado,1,230970.0,PACATUBA,0
2020-02-11,Confirmado,2,231130.0,QUIXADA,0
2020-02-11,Confirmado,1,231355.0,TURURU,0
2020-02-11,Confirmado,1,231380.0,URUBURETAMA,0
2020-02-11,Confirmado,29,,SEM INFORMAÇÃO,0
2020-02-12,Confirmado,1,230370.0,CAUCAIA,0
2020-02-12,Confirmado,3,230428.0,EUSEBIO,0
2020-02-12,Confirmado,113,230440.0,FORTALEZA,0
2020-02-12,Confirmado,1,230523.0,HORIZONTE,0
2020-02-12,Confirmado,1,230530.0,IBIAPINA,0
2020-02-12,Confirmado,1,230625.0,ITAITINGA,0
2020-02-12,Confirmado,1,230640.0,ITAPIPOCA,0
2020-02-12,Confirmado,3,230765.0,MARACANAU,0
2020-02-12,Confirmado,1,230870.0,MORADA NOVA,0
2020-02-12,Confirmado,1,230970.0,PACATUBA,0
2020-02-12,Confirmado,2,231130.0,QUIXADA,0
2020-02-12,Confirmado,1,231355.0,TURURU,0
2020-02-12,Confirmado,1,231380.0,URUBURETAMA,0
2020-02-12,Confirmado,29,,SEM INFORMAÇÃO,0
2020-02-13,Confirmado,1,230370.0,CAUCAIA,0
2020-02-13,Confirmado,3,230428.0,EUSEBIO,0
2020-02-13,Confirmado,114,230440.0,FORTALEZA,0
2020-02-13,Confirmado,1,230523.0,HORIZONTE,0
2020-02-13,Confirmado,1,230530.0,IBIAPINA,0
2020-02-13,Confirmado,1,230625.0,ITAITINGA,0
2020-02-13,Confirmado,1,230640.0,ITAPIPOCA,0
2020-02-13,Confirmado,3,230765.0,MARACANAU,0
2020-02-13,Confirmado,1,230870.0,MORADA NOVA,0
2020-02-13,Confirmado,1,230970.0,PACATUBA,0
2020-02-13,Confirmado,2,231130.0,QUIXADA,0
2020-02-13,Confirmado,1,231355.0,TURURU,0
2020-02-13,Confirmado,1,231380.0,URUBURETAMA,0
2020-02-13,Confirmado,29,,SEM INFORMAÇÃO,0
2020-02-14,Confirmado,1,230370.0,CAUCAIA,0
2020-02-14,Confirmado,3,230428.0,EUSEBIO,0
2020-02-14,Confirmado,116,230440.0,FORTALEZA,0
2020-02-14,Confirmado,1,230523.0,HORIZONTE,0
2020-02-14,Confirmado,1,230530.0,IBIAPINA,0
2020-02-14,Confirmado,1,230625.0,ITAITINGA,0
2020-02-14,Confirmado,1,230640.0,ITAPIPOCA,0
2020-02-14,Confirmado,3,230765.0,MARACANAU,0
2020-02-14,Confirmado,1,230870.0,MORADA NOVA,0
2020-02-14,Confirmado,1,230970.0,PACATUBA,0
2020-02-14,Confirmado,2,231130.0,QUIXADA,0
2020-02-14,Confirmado,1,231355.0,TURURU,0
2020-02-14,Confirmado,1,231380.0,URUBURETAMA,0
2020-02-14,Confirmado,29,,SEM INFORMAÇÃO,0
2020-02-15,Confirmado,1,230020.0,ACARAU,0
2020-02-15,Confirmado,1,230370.0,CAUCAIA,0
2020-02-15,Confirmado,4,230428.0,EUSEBIO,0
2020-02-15,Confirmado,121,230440.0,FORTALEZA,0
2020-02-15,Confirmado,1,230523.0,HORIZONTE,0
2020-02-15,Confirmado,1,230530.0,IBIAPINA,0
2020-02-15,Confirmado,1,230625.0,ITAITINGA,0
2020-02-15,Confirmado,1,230640.0,ITAPIPOCA,0
2020-02-15,Confirmado,3,230765.0,MARACANAU,0
2020-02-15,Confirmado,1,230870.0,MORADA NOVA,0
2020-02-15,Confirmado,1,230945.0,OCARA,0
2020-02-15,Confirmado,1,230970.0,PACATUBA,0
2020-02-15,Confirmado,2,231130.0,QUIXADA,0
2020-02-15,Confirmado,1,231355.0,TURURU,0
2020-02-15,Confirmado,1,231380.0,URUBURETAMA,0
2020-02-15,Confirmado,29,,SEM INFORMAÇÃO,0
2020-02-16,Confirmado,1,230020.0,ACARAU,0
2020-02-16,Confirmado,1,230370.0,CAUCAIA,0
2020-02-16,Confirmado,4,230428.0,EUSEBIO,0
2020-02-16,Confirmado,121,230440.0,FORTALEZA,0
2020-02-16,Confirmado,1,230523.0,HORIZONTE,0
2020-02-16,Confirmado,1,230530.0,IBIAPINA,0
2020-02-16,Confirmado,1,230625.0,ITAITINGA,0
2020-02-16,Confirmado,1,230640.0,ITAPIPOCA,0
2020-02-16,Confirmado,3,230765.0,MARACANAU,0
2020-02-16,Confirmado,1,230870.0,MORADA NOVA,0
2020-02-16,Confirmado,1,230945.0,OCARA,0
2020-02-16,Confirmado,1,230970.0,PACATUBA,0
2020-02-16,Confirmado,2,231130.0,QUIXADA,0
2020-02-16,Confirmado,1,231355.0,TURURU,0
2020-02-16,Confirmado,1,231380.0,URUBURETAMA,0
2020-02-16,Confirmado,29,,SEM INFORMAÇÃO,0
2020-02-17,Confirmado,1,230020.0,ACARAU,0
2020-02-17,Confirmado,1,230370.0,CAUCAIA,0
2020-02-17,Confirmado,4,230428.0,EUSEBIO,0
2020-02-17,Confirmado,122,230440.0,FORTALEZA,0
2020-02-17,Confirmado,1,230523.0,HORIZONTE,0
2020-02-17,Confirmado,1,230530.0,IBIAPINA,0
2020-02-17,Confirmado,1,230625.0,ITAITINGA,0
2020-02-17,Confirmado,1,230640.0,ITAPIPOCA,0
2020-02-17,Confirmado,3,230765.0,MARACANAU,0
2020-02-17,Confirmado,1,230870.0,MORADA NOVA,0
2020-02-17,Confirmado,1,230945.0,OCARA,0
2020-02-17,Confirmado,1,230970.0,PACATUBA,0
2020-02-17,Confirmado,2,231130.0,QUIXADA,0
2020-02-17,Confirmado,1,231355.0,TURURU,0
2020-02-17,Confirmado,1,231380.0,URUBURETAMA,0
2020-02-17,Confirmado,29,,SEM INFORMAÇÃO,0
2020-02-18,Confirmado,1,230020.0,ACARAU,0
2020-02-18,Confirmado,1,230370.0,CAUCAIA,0
2020-02-18,Confirmado,4,230428.0,EUSEBIO,0
2020-02-18,Confirmado,122,230440.0,FORTALEZA,0
2020-02-18,Confirmado,1,230523.0,HORIZONTE,0
2020-02-18,Confirmado,1,230530.0,IBIAPINA,0
2020-02-18,Confirmado,1,230625.0,ITAITINGA,0
2020-02-18,Confirmado,1,230640.0,ITAPIPOCA,0
2020-02-18,Confirmado,3,230765.0,MARACANAU,0
2020-02-18,Confirmado,1,230870.0,MORADA NOVA,0
2020-02-18,Confirmado,1,230945.0,OCARA,0
2020-02-18,Confirmado,1,230970.0,PACATUBA,0
2020-02-18,Confirmado,2,231130.0,QUIXADA,0
2020-02-18,Confirmado,1,231355.0,TURURU,0
2020-02-18,Confirmado,1,231380.0,URUBURETAMA,0
2020-02-18,Confirmado,29,,SEM INFORMAÇÃO,0
2020-02-19,Confirmado,1,230020.0,ACARAU,0
2020-02-19,Confirmado,1,230370.0,CAUCAIA,0
2020-02-19,Confirmado,4,230428.0,EUSEBIO,0
2020-02-19,Confirmado,123,230440.0,FORTALEZA,0
2020-02-19,Confirmado,1,230523.0,HORIZONTE,0
2020-02-19,Confirmado,1,230530.0,IBIAPINA,0
2020-02-19,Confirmado,1,230625.0,ITAITINGA,0
2020-02-19,Confirmado,1,230640.0,ITAPIPOCA,0
2020-02-19,Confirmado,3,230765.0,MARACANAU,0
2020-02-19,Confirmado,1,230870.0,MORADA NOVA,0
2020-02-19,Confirmado,1,230945.0,OCARA,0
2020-02-19,Confirmado,1,230970.0,PACATUBA,0
