Data,tipo,idMunicipio,qtdConfirmado,municipio,Obitos
2020-03-01,Confirmado,230440,1,FORTALEZA,0
2020-03-02,Confirmado,230440,1,FORTALEZA,0
2020-03-03,Confirmado,230440,1,FORTALEZA,0
2020-03-04,Confirmado,230440,1,FORTALEZA,0
2020-03-05,Confirmado,230440,1,FORTALEZA,0
2020-03-06,Confirmado,230440,2,FORTALEZA,0
2020-03-07,Confirmado,230440,2,FORTALEZA,0
2020-03-08,Confirmado,230440,2,FORTALEZA,0
2020-03-09,Confirmado,230440.0,2,FORTALEZA,0
2020-03-09,Confirmado,,1,Sem informação,0
2020-03-10,Confirmado,230440.0,3,FORTALEZA,0
2020-03-10,Confirmado,,1,Sem informação,0
2020-03-11,Confirmado,230440.0,6,FORTALEZA,0
2020-03-11,Confirmado,,1,Sem informação,0
2020-03-12,Confirmado,230440.0,8,FORTALEZA,0
2020-03-12,Confirmado,,1,Sem informação,0
2020-03-13,Confirmado,230195.0,1,BARREIRA,0
2020-03-13,Confirmado,230370.0,1,CAUCAIA,0
2020-03-13,Confirmado,230440.0,13,FORTALEZA,0
2020-03-13,Confirmado,230765.0,1,MARACANAU,0
2020-03-13,Confirmado,,1,Sem informação,0
2020-03-14,Confirmado,230195.0,1,BARREIRA,0
2020-03-14,Confirmado,230370.0,1,CAUCAIA,0
2020-03-14,Confirmado,230440.0,22,FORTALEZA,0
2020-03-14,Confirmado,230765.0,1,MARACANAU,0
2020-03-14,Confirmado,231140.0,1,QUIXERAMOBIM,0
2020-03-14,Confirmado,,1,Sem informação,0
2020-03-15,Confirmado,230195.0,1,BARREIRA,0
2020-03-15,Confirmado,230370.0,1,CAUCAIA,0
2020-03-15,Confirmado,230440.0,28,FORTALEZA,0
2020-03-15,Confirmado,230765.0,1,MARACANAU,0
2020-03-15,Confirmado,231140.0,1,QUIXERAMOBIM,0
2020-03-15,Confirmado,,1,Sem informação,0
2020-03-16,Confirmado,230100.0,3,AQUIRAZ,0
2020-03-16,Confirmado,230195.0,1,BARREIRA,0
2020-03-16,Confirmado,230370.0,1,CAUCAIA,0
2020-03-16,Confirmado,230440.0,38,FORTALEZA,0
