Data,tipo,idMunicipio,qtdConfirmado,municipio,Obitos
2020-02-15,Confirmado,230440,7,FORTALEZA,0
2020-02-15,Confirmado,230770,1,MARANGUAPE,0
2020-02-16,Confirmado,230440,8,FORTALEZA,0
2020-02-16,Confirmado,230770,1,MARANGUAPE,0
2020-02-17,Confirmado,230440,8,FORTALEZA,0
2020-02-17,Confirmado,230770,1,MARANGUAPE,0
2020-02-18,Confirmado,230440,9,FORTALEZA,0
2020-02-18,Confirmado,230770,1,MARANGUAPE,0
2020-02-19,Confirmado,230440,9,FORTALEZA,0
2020-02-19,Confirmado,230770,1,MARANGUAPE,0
2020-02-20,Confirmado,230440,9,FORTALEZA,0
2020-02-20,Confirmado,230770,1,MARANGUAPE,0
2020-02-21,Confirmado,230440,10,FORTALEZA,0
2020-02-21,Confirmado,230770,1,MARANGUAPE,0
2020-02-22,Confirmado,230440,11,FORTALEZA,0
2020-02-22,Confirmado,230770,1,MARANGUAPE,0
2020-02-23,Confirmado,230440,11,FORTALEZA,0
2020-02-23,Confirmado,230770,1,MARANGUAPE,0
2020-02-23,Confirmado,230960,1,PACAJUS,0
2020-02-24,Confirmado,230440,11,FORTALEZA,0
2020-02-24,Confirmado,230770,1,MARANGUAPE,0
2020-02-24,Confirmado,230960,1,PACAJUS,0
2020-02-25,Confirmado,230440,11,FORTALEZA,0
2020-02-25,Confirmado,230770,1,MARANGUAPE,0
2020-02-25,Confirmado,230960,1,PACAJUS,0
2020-02-26,Confirmado,230440,11,FORTALEZA,0
2020-02-26,Confirmado,230770,1,MARANGUAPE,0
2020-02-26,Confirmado,230960,1,PACAJUS,0
2020-02-27,Confirmado,230440,11,FORTALEZA,0
2020-02-27,Confirmado,230770,1,MARANGUAPE,0
2020-02-27,Confirmado,230960,1,PACAJUS,0
2020-02-28,Confirmado,230440,11,FORTALEZA,0
2020-02-28,Confirmado,230770,1,MARANGUAPE,0
2020-02-28,Confirmado,230960,1,PACAJUS,0
2020-02-29,Confirmado,230440,11,FORTALEZA,0
2020-02-29,Confirmado,230770,1,MARANGUAPE,0
2020-02-29,Confirmado,230960,1,PACAJUS,0
2020-03-01,Confirmado,230440,13,FORTALEZA,0
2020-03-01,Confirmado,230770,1,MARANGUAPE,0
2020-03-01,Confirmado,230960,1,PACAJUS,0
2020-03-02,Confirmado,230440,14,FORTALEZA,0
2020-03-02,Confirmado,230770,1,MARANGUAPE,0
2020-03-02,Confirmado,230960,1,PACAJUS,0
2020-03-02,Confirmado,231290,1,SOBRAL,0
2020-03-03,Confirmado,230440,15,FORTALEZA,0
