Data,idMunicipio,municipio,qtdConfirmado,tipo,Obitos
2020-03-30,230420,CRATO,1,Confirmado,0
2020-03-30,230423,CROATA,1,Confirmado,0
2020-03-30,230428,EUSEBIO,4,Confirmado,1
2020-03-30,230430,FARIAS BRITO,1,Confirmado,0
2020-03-30,230440,FORTALEZA,1330,Confirmado,13
2020-03-30,230445,FORTIM,1,Confirmado,0
2020-03-30,230500,GUARACIABA DO NORTE,1,Confirmado,0
2020-03-30,230523,HORIZONTE,4,Confirmado,0
2020-03-30,230535,ICAPUI,1,Confirmado,0
2020-03-30,230540,ICO,2,Confirmado,0
2020-03-30,230550,IGUATU,5,Confirmado,0
2020-03-30,230565,IPAPORANGA,1,Confirmado,0
2020-03-30,230590,IPUEIRAS,2,Confirmado,0
2020-03-30,230620,ITAICABA,1,Confirmado,0
2020-03-30,230625,ITAITINGA,3,Confirmado,0
2020-03-30,230630,ITAPAJE,1,Confirmado,0
2020-03-30,230640,ITAPIPOCA,2,Confirmado,0
2020-03-30,230655,ITAREMA,1,Confirmado,0
2020-03-30,230690,JAGUARIBE,4,Confirmado,1
2020-03-30,230730,JUAZEIRO DO NORTE,3,Confirmado,0
2020-03-30,230760,LIMOEIRO DO NORTE,2,Confirmado,0
2020-03-30,230765,MARACANAU,24,Confirmado,0
2020-03-30,230770,MARANGUAPE,4,Confirmado,0
2020-03-30,230810,MAURITI,1,Confirmado,0
2020-03-30,230850,MOMBACA,2,Confirmado,0
2020-03-30,230940,NOVO ORIENTE,2,Confirmado,0
2020-03-30,230970,PACATUBA,2,Confirmado,0
2020-03-30,231130,QUIXADA,6,Confirmado,0
2020-03-30,231140,QUIXERAMOBIM,2,Confirmado,0
2020-03-30,231150,QUIXERE,2,Confirmado,0
2020-03-30,231180,RUSSAS,3,Confirmado,0
2020-03-30,231220,SANTA QUITERIA,1,Confirmado,1
2020-03-30,231200,SANTANA DO ACARAU,1,Confirmado,0
2020-03-30,231270,SENADOR POMPEU,1,Confirmado,0
2020-03-30,231280,SENADOR SA,1,Confirmado,0
2020-03-30,231290,SOBRAL,16,Confirmado,0
2020-03-30,0,Sem informação,6,Confirmado,0
2020-03-30,231310,TABULEIRO DO NORTE,1,Confirmado,0
2020-03-30,231340,TIANGUA,3,Confirmado,1
2020-03-30,231350,TRAIRI,1,Confirmado,0
2020-03-31,230075,AMONTADA,1,Confirmado,0
2020-03-31,230100,AQUIRAZ,30,Confirmado,0
2020-03-31,230110,ARACATI,3,Confirmado,0
2020-03-31,230195,BARREIRA,1,Confirmado,0
2020-03-31,230220,BEBERIBE,2,Confirmado,0
2020-03-31,230280,CANINDE,1,Confirmado,0
2020-03-31,230350,CASCAVEL,1,Confirmado,0
2020-03-31,230360,CATARINA,1,Confirmado,0
2020-03-31,230370,CAUCAIA,29,Confirmado,0
2020-03-31,230410,CRATEUS,1,Confirmado,0
2020-03-31,230420,CRATO,2,Confirmado,0
2020-03-31,230423,CROATA,1,Confirmado,0
2020-03-31,230428,EUSEBIO,4,Confirmado,1
2020-03-31,230430,FARIAS BRITO,1,Confirmado,1
2020-03-31,230440,FORTALEZA,1378,Confirmado,14
2020-03-31,230445,FORTIM,1,Confirmado,0
2020-03-31,230500,GUARACIABA DO NORTE,1,Confirmado,0
2020-03-31,230523,HORIZONTE,5,Confirmado,0
2020-03-31,230535,ICAPUI,1,Confirmado,0
2020-03-31,230540,ICO,2,Confirmado,0
2020-03-31,230550,IGUATU,5,Confirmado,0
2020-03-31,230565,IPAPORANGA,1,Confirmado,0
2020-03-31,230590,IPUEIRAS,2,Confirmado,0
2020-03-31,230620,ITAICABA,1,Confirmado,0
2020-03-31,230625,ITAITINGA,3,Confirmado,0
2020-03-31,230630,ITAPAJE,1,Confirmado,0
2020-03-31,230640,ITAPIPOCA,2,Confirmado,0
2020-03-31,230655,ITAREMA,1,Confirmado,0
2020-03-31,230690,JAGUARIBE,4,Confirmado,1
2020-03-31,230730,JUAZEIRO DO NORTE,3,Confirmado,0
2020-03-31,230750,LAVRAS DA MANGABEIRA,1,Confirmado,0
2020-03-31,230760,LIMOEIRO DO NORTE,2,Confirmado,0
2020-03-31,230765,MARACANAU,24,Confirmado,0
2020-03-31,230770,MARANGUAPE,4,Confirmado,1
2020-03-31,230810,MAURITI,1,Confirmado,0
2020-03-31,230850,MOMBACA,2,Confirmado,0
2020-03-31,230940,NOVO ORIENTE,2,Confirmado,0
2020-03-31,230960,PACAJUS,1,Confirmado,0
2020-03-31,230970,PACATUBA,2,Confirmado,0
2020-03-31,231130,QUIXADA,6,Confirmado,0
2020-03-31,231140,QUIXERAMOBIM,3,Confirmado,0
2020-03-31,231150,QUIXERE,2,Confirmado,0
2020-03-31,231180,RUSSAS,3,Confirmado,0
2020-03-31,231220,SANTA QUITERIA,1,Confirmado,1
2020-03-31,231200,SANTANA DO ACARAU,1,Confirmado,0
2020-03-31,231270,SENADOR POMPEU,2,Confirmado,0
2020-03-31,231280,SENADOR SA,1,Confirmado,0
2020-03-31,231290,SOBRAL,16,Confirmado,0
2020-03-31,0,Sem informação,9,Confirmado,0
2020-03-31,231310,TABULEIRO DO NORTE,1,Confirmado,0
2020-03-31,231340,TIANGUA,3,Confirmado,1
2020-03-31,231350,TRAIRI,1,Confirmado,0
2020-04-01,230075,AMONTADA,1,Confirmado,0
2020-04-01,230100,AQUIRAZ,30,Confirmado,0
2020-04-01,230110,ARACATI,3,Confirmado,0
2020-04-01,230195,BARREIRA,1,Confirmado,0
2020-04-01,230220,BEBERIBE,2,Confirmado,0
2020-04-01,230280,CANINDE,1,Confirmado,0
2020-04-01,230350,CASCAVEL,1,Confirmado,0
2020-04-01,230360,CATARINA,1,Confirmado,0
2020-04-01,230370,CAUCAIA,30,Confirmado,0
2020-04-01,230410,CRATEUS,1,Confirmado,0
2020-04-01,230420,CRATO,2,Confirmado,0
2020-04-01,230423,CROATA,1,Confirmado,0
2020-04-01,230428,EUSEBIO,4,Confirmado,1
2020-04-01,230430,FARIAS BRITO,1,Confirmado,1
2020-04-01,230440,FORTALEZA,1441,Confirmado,16
2020-04-01,230445,FORTIM,1,Confirmado,0
2020-04-01,230500,GUARACIABA DO NORTE,1,Confirmado,0
2020-04-01,230523,HORIZONTE,5,Confirmado,0
2020-04-01,230535,ICAPUI,1,Confirmado,0
2020-04-01,230540,ICO,2,Confirmado,0
2020-04-01,230550,IGUATU,5,Confirmado,0
2020-04-01,230565,IPAPORANGA,1,Confirmado,0
2020-04-01,230590,IPUEIRAS,2,Confirmado,0
2020-04-01,230620,ITAICABA,1,Confirmado,0
2020-04-01,230625,ITAITINGA,4,Confirmado,0
2020-04-01,230630,ITAPAJE,1,Confirmado,0
2020-04-01,230640,ITAPIPOCA,2,Confirmado,0
2020-04-01,230655,ITAREMA,1,Confirmado,0
2020-04-01,230690,JAGUARIBE,4,Confirmado,1
2020-04-01,230730,JUAZEIRO DO NORTE,3,Confirmado,0
2020-04-01,230750,LAVRAS DA MANGABEIRA,1,Confirmado,0
2020-04-01,230760,LIMOEIRO DO NORTE,3,Confirmado,0
2020-04-01,230765,MARACANAU,26,Confirmado,0
2020-04-01,230770,MARANGUAPE,4,Confirmado,1
2020-04-01,230810,MAURITI,1,Confirmado,0
2020-04-01,230850,MOMBACA,2,Confirmado,0
2020-04-01,230940,NOVO ORIENTE,2,Confirmado,0
2020-04-01,230960,PACAJUS,1,Confirmado,0
2020-04-01,230970,PACATUBA,2,Confirmado,0
2020-04-01,231130,QUIXADA,7,Confirmado,0
2020-04-01,231140,QUIXERAMOBIM,3,Confirmado,0
2020-04-01,231150,QUIXERE,2,Confirmado,0
2020-04-01,231180,RUSSAS,3,Confirmado,0
2020-04-01,231220,SANTA QUITERIA,1,Confirmado,1
2020-04-01,231200,SANTANA DO ACARAU,1,Confirmado,0
2020-04-01,231270,SENADOR POMPEU,2,Confirmado,0
2020-04-01,231280,SENADOR SA,1,Confirmado,0
2020-04-01,231290,SOBRAL,16,Confirmado,0
2020-04-01,0,Sem informação,11,Confirmado,0
2020-04-01,231310,TABULEIRO DO NORTE,1,Confirmado,0
2020-04-01,231340,TIANGUA,3,Confirmado,1
2020-04-01,231350,TRAIRI,1,Confirmado,0
2020-04-02,230075,AMONTADA,1,Confirmado,0
2020-04-02,230100,AQUIRAZ,30,Confirmado,0
2020-04-02,230110,ARACATI,3,Confirmado,0
2020-04-02,230195,BARREIRA,1,Confirmado,0
2020-04-02,230220,BEBERIBE,2,Confirmado,0
2020-04-02,230280,CANINDE,1,Confirmado,0
2020-04-02,230330,CARIUS,2,Confirmado,0
2020-04-02,230350,CASCAVEL,1,Confirmado,0
2020-04-02,230360,CATARINA,1,Confirmado,0
2020-04-02,230370,CAUCAIA,30,Confirmado,0
2020-04-02,230410,CRATEUS,1,Confirmado,0
2020-04-02,230420,CRATO,2,Confirmado,0
2020-04-02,230423,CROATA,1,Confirmado,0
2020-04-02,230428,EUSEBIO,5,Confirmado,1
2020-04-02,230430,FARIAS BRITO,1,Confirmado,1
2020-04-02,230440,FORTALEZA,1496,Confirmado,22
2020-04-02,230445,FORTIM,1,Confirmado,0
2020-04-02,230500,GUARACIABA DO NORTE,1,Confirmado,0
2020-04-02,230523,HORIZONTE,6,Confirmado,0
2020-04-02,230535,ICAPUI,1,Confirmado,0
2020-04-02,230540,ICO,3,Confirmado,0
2020-04-02,230550,IGUATU,5,Confirmado,0
2020-04-02,230565,IPAPORANGA,1,Confirmado,0
2020-04-02,230590,IPUEIRAS,2,Confirmado,0
2020-04-02,230620,ITAICABA,1,Confirmado,0
2020-04-02,230625,ITAITINGA,5,Confirmado,0
2020-04-02,230630,ITAPAJE,1,Confirmado,0
2020-04-02,230640,ITAPIPOCA,2,Confirmado,0
2020-04-02,230655,ITAREMA,1,Confirmado,0
2020-04-02,230690,JAGUARIBE,4,Confirmado,1
2020-04-02,230730,JUAZEIRO DO NORTE,3,Confirmado,0
2020-04-02,230750,LAVRAS DA MANGABEIRA,1,Confirmado,0
2020-04-02,230760,LIMOEIRO DO NORTE,3,Confirmado,0
2020-04-02,230765,MARACANAU,26,Confirmado,1
2020-04-02,230770,MARANGUAPE,4,Confirmado,1
2020-04-02,230810,MAURITI,1,Confirmado,0
2020-04-02,230850,MOMBACA,2,Confirmado,0
2020-04-02,230940,NOVO ORIENTE,2,Confirmado,0
2020-04-02,230960,PACAJUS,1,Confirmado,0
2020-04-02,230970,PACATUBA,3,Confirmado,0
2020-04-02,231130,QUIXADA,7,Confirmado,0
2020-04-02,231140,QUIXERAMOBIM,3,Confirmado,0
2020-04-02,231150,QUIXERE,2,Confirmado,0
2020-04-02,231180,RUSSAS,3,Confirmado,0
2020-04-02,231220,SANTA QUITERIA,1,Confirmado,1
2020-04-02,231200,SANTANA DO ACARAU,1,Confirmado,0
2020-04-02,231270,SENADOR POMPEU,2,Confirmado,0
2020-04-02,231280,SENADOR SA,1,Confirmado,0
2020-04-02,231290,SOBRAL,16,Confirmado,0
2020-04-02,0,Sem informação,12,Confirmado,0
2020-04-02,231310,TABULEIRO DO NORTE,1,Confirmado,0
2020-04-02,231340,TIANGUA,3,Confirmado,1
2020-04-02,231350,TRAIRI,1,Confirmado,0
2020-04-03,230030,ACOPIARA,1,Confirmado,0
2020-04-03,230075,AMONTADA,1,Confirmado,0
2020-04-03,230100,AQUIRAZ,30,Confirmado,0
2020-04-03,230110,ARACATI,3,Confirmado,0
2020-04-03,230195,BARREIRA,1,Confirmado,0
2020-04-03,230220,BEBERIBE,2,Confirmado,0
2020-04-03,230280,CANINDE,1,Confirmado,0
2020-04-03,230330,CARIUS,2,Confirmado,0
2020-04-03,230350,CASCAVEL,1,Confirmado,0
2020-04-03,230360,CATARINA,1,Confirmado,0
2020-04-03,230370,CAUCAIA,30,Confirmado,0
2020-04-03,230410,CRATEUS,1,Confirmado,0
2020-04-03,230420,CRATO,2,Confirmado,0
2020-04-03,230423,CROATA,1,Confirmado,0
2020-04-03,230428,EUSEBIO,6,Confirmado,1
2020-04-03,230430,FARIAS BRITO,1,Confirmado,1
2020-04-03,230440,FORTALEZA,1554,Confirmado,28
2020-04-03,230445,FORTIM,1,Confirmado,0
2020-04-03,230465,GRACA,1,Confirmado,0
2020-04-03,230500,GUARACIABA DO NORTE,1,Confirmado,0
2020-04-03,230523,HORIZONTE,6,Confirmado,0
2020-04-03,230535,ICAPUI,2,Confirmado,0
2020-04-03,230540,ICO,3,Confirmado,0
2020-04-03,230550,IGUATU,6,Confirmado,1
2020-04-03,230565,IPAPORANGA,1,Confirmado,0
2020-04-03,230590,IPUEIRAS,2,Confirmado,0
2020-04-03,230620,ITAICABA,1,Confirmado,0
2020-04-03,230625,ITAITINGA,5,Confirmado,0
2020-04-03,230630,ITAPAJE,1,Confirmado,0
2020-04-03,230640,ITAPIPOCA,2,Confirmado,0
2020-04-03,230655,ITAREMA,1,Confirmado,0
2020-04-03,230690,JAGUARIBE,4,Confirmado,1
2020-04-03,230730,JUAZEIRO DO NORTE,3,Confirmado,0
2020-04-03,230750,LAVRAS DA MANGABEIRA,1,Confirmado,0
2020-04-03,230760,LIMOEIRO DO NORTE,3,Confirmado,0
2020-04-03,230765,MARACANAU,26,Confirmado,1
2020-04-03,230770,MARANGUAPE,4,Confirmado,1
2020-04-03,230810,MAURITI,1,Confirmado,0
2020-04-03,230850,MOMBACA,2,Confirmado,0
2020-04-03,230940,NOVO ORIENTE,2,Confirmado,0
2020-04-03,230960,PACAJUS,1,Confirmado,0
2020-04-03,230970,PACATUBA,3,Confirmado,0
2020-04-03,231130,QUIXADA,7,Confirmado,0
2020-04-03,231140,QUIXERAMOBIM,3,Confirmado,0
2020-04-03,231150,QUIXERE,2,Confirmado,0
2020-04-03,231180,RUSSAS,3,Confirmado,0
2020-04-03,231220,SANTA QUITERIA,1,Confirmado,1
2020-04-03,231200,SANTANA DO ACARAU,1,Confirmado,0
2020-04-03,231270,SENADOR POMPEU,2,Confirmado,0
2020-04-03,231280,SENADOR SA,1,Confirmado,0
2020-04-03,231290,SOBRAL,16,Confirmado,0
2020-04-03,0,Sem informação,12,Confirmado,0
2020-04-03,231310,TABULEIRO DO NORTE,1,Confirmado,0
2020-04-03,231340,TIANGUA,3,Confirmado,1
2020-04-03,231350,TRAIRI,1,Confirmado,0
2020-04-04,230030,ACOPIARA,1,Confirmado,0
2020-04-04,230075,AMONTADA,1,Confirmado,0
2020-04-04,230100,AQUIRAZ,30,Confirmado,0
2020-04-04,230110,ARACATI,3,Confirmado,1
2020-04-04,230195,BARREIRA,1,Confirmado,0
2020-04-04,230220,BEBERIBE,2,Confirmado,0
2020-04-04,230280,CANINDE,1,Confirmado,0
2020-04-04,230330,CARIUS,2,Confirmado,1
2020-04-04,230350,CASCAVEL,1,Confirmado,0
2020-04-04,230360,CATARINA,1,Confirmado,0
2020-04-04,230370,CAUCAIA,32,Confirmado,0
2020-04-04,230410,CRATEUS,1,Confirmado,0
2020-04-04,230420,CRATO,2,Confirmado,0
2020-04-04,230423,CROATA,1,Confirmado,0
2020-04-04,230428,EUSEBIO,6,Confirmado,1
2020-04-04,230430,FARIAS BRITO,1,Confirmado,1
2020-04-04,230440,FORTALEZA,1589,Confirmado,33
2020-04-04,230445,FORTIM,1,Confirmado,0
2020-04-04,230465,GRACA,1,Confirmado,0
2020-04-04,230500,GUARACIABA DO NORTE,1,Confirmado,0
2020-04-04,230523,HORIZONTE,6,Confirmado,0
2020-04-04,230535,ICAPUI,2,Confirmado,0
2020-04-04,230540,ICO,3,Confirmado,0
2020-04-04,230550,IGUATU,6,Confirmado,1
2020-04-04,230560,INDEPENDENCIA,2,Confirmado,0
2020-04-04,230565,IPAPORANGA,1,Confirmado,0
2020-04-04,230590,IPUEIRAS,2,Confirmado,0
2020-04-04,230620,ITAICABA,1,Confirmado,0
2020-04-04,230625,ITAITINGA,5,Confirmado,0
2020-04-04,230630,ITAPAJE,1,Confirmado,0
2020-04-04,230640,ITAPIPOCA,2,Confirmado,0
2020-04-04,230655,ITAREMA,1,Confirmado,0
2020-04-04,230690,JAGUARIBE,4,Confirmado,1
2020-04-04,230730,JUAZEIRO DO NORTE,3,Confirmado,0
2020-04-04,230750,LAVRAS DA MANGABEIRA,1,Confirmado,0
2020-04-04,230760,LIMOEIRO DO NORTE,3,Confirmado,0
2020-04-04,230765,MARACANAU,28,Confirmado,1
2020-04-04,230770,MARANGUAPE,5,Confirmado,1
2020-04-04,230810,MAURITI,1,Confirmado,0
2020-04-04,230850,MOMBACA,3,Confirmado,0
2020-04-04,230940,NOVO ORIENTE,2,Confirmado,0
2020-04-04,230960,PACAJUS,1,Confirmado,0
2020-04-04,230970,PACATUBA,3,Confirmado,0
2020-04-04,231130,QUIXADA,8,Confirmado,0
2020-04-04,231140,QUIXERAMOBIM,3,Confirmado,0
2020-04-04,231150,QUIXERE,2,Confirmado,0
2020-04-04,231180,RUSSAS,3,Confirmado,0
2020-04-04,231220,SANTA QUITERIA,1,Confirmado,1
2020-04-04,231200,SANTANA DO ACARAU,1,Confirmado,0
2020-04-04,231270,SENADOR POMPEU,2,Confirmado,0
2020-04-04,231280,SENADOR SA,1,Confirmado,0
2020-04-04,231290,SOBRAL,16,Confirmado,0
2020-04-04,0,Sem informação,14,Confirmado,0
2020-04-04,231310,TABULEIRO DO NORTE,1,Confirmado,0
2020-04-04,231340,TIANGUA,3,Confirmado,1
2020-04-04,231350,TRAIRI,1,Confirmado,0
2020-04-04,231400,VARZEA ALEGRE,1,Confirmado,0
2020-04-05,230030,ACOPIARA,1,Confirmado,0
2020-04-05,230075,AMONTADA,1,Confirmado,0
2020-04-05,230100,AQUIRAZ,30,Confirmado,0
2020-04-05,230110,ARACATI,3,Confirmado,1
2020-04-05,230195,BARREIRA,1,Confirmado,0
2020-04-05,230220,BEBERIBE,2,Confirmado,0
2020-04-05,230280,CANINDE,1,Confirmado,0
2020-04-05,230330,CARIUS,2,Confirmado,1
2020-04-05,230350,CASCAVEL,1,Confirmado,0
2020-04-05,230360,CATARINA,1,Confirmado,0
2020-04-05,230370,CAUCAIA,32,Confirmado,0
2020-04-05,230410,CRATEUS,1,Confirmado,0
2020-04-05,230420,CRATO,2,Confirmado,0
2020-04-05,230423,CROATA,1,Confirmado,0
2020-04-05,230428,EUSEBIO,6,Confirmado,2
2020-04-05,230430,FARIAS BRITO,1,Confirmado,1
2020-04-05,230440,FORTALEZA,1609,Confirmado,39
2020-04-05,230445,FORTIM,1,Confirmado,0
2020-04-05,230465,GRACA,1,Confirmado,0
2020-04-05,230500,GUARACIABA DO NORTE,1,Confirmado,0
2020-04-05,230523,HORIZONTE,7,Confirmado,0
2020-04-05,230535,ICAPUI,2,Confirmado,0
2020-04-05,230540,ICO,3,Confirmado,0
2020-04-05,230550,IGUATU,7,Confirmado,1
2020-04-05,230560,INDEPENDENCIA,2,Confirmado,0
2020-04-05,230565,IPAPORANGA,1,Confirmado,0
2020-04-05,230590,IPUEIRAS,2,Confirmado,0
2020-04-05,230620,ITAICABA,1,Confirmado,0
2020-04-05,230625,ITAITINGA,5,Confirmado,0
2020-04-05,230630,ITAPAJE,1,Confirmado,0
2020-04-05,230640,ITAPIPOCA,2,Confirmado,0
2020-04-05,230655,ITAREMA,1,Confirmado,0
2020-04-05,230690,JAGUARIBE,4,Confirmado,1
2020-04-05,230730,JUAZEIRO DO NORTE,3,Confirmado,0
2020-04-05,230750,LAVRAS DA MANGABEIRA,1,Confirmado,0
2020-04-05,230760,LIMOEIRO DO NORTE,4,Confirmado,0
2020-04-05,230765,MARACANAU,28,Confirmado,1
2020-04-05,230770,MARANGUAPE,5,Confirmado,1
2020-04-05,230810,MAURITI,1,Confirmado,0
2020-04-05,230850,MOMBACA,3,Confirmado,0
2020-04-05,230940,NOVO ORIENTE,2,Confirmado,0
2020-04-05,230960,PACAJUS,1,Confirmado,0
2020-04-05,230970,PACATUBA,3,Confirmado,0
2020-04-05,231130,QUIXADA,8,Confirmado,0
2020-04-05,231140,QUIXERAMOBIM,3,Confirmado,0
2020-04-05,231150,QUIXERE,2,Confirmado,0
2020-04-05,231180,RUSSAS,3,Confirmado,0
2020-04-05,231220,SANTA QUITERIA,1,Confirmado,1
2020-04-05,231200,SANTANA DO ACARAU,1,Confirmado,0
2020-04-05,231260,SAO LUÍS DO CURU,1,Confirmado,0
2020-04-05,231270,SENADOR POMPEU,2,Confirmado,0
2020-04-05,231280,SENADOR SA,1,Confirmado,0
2020-04-05,231290,SOBRAL,17,Confirmado,0
2020-04-05,0,Sem informação,15,Confirmado,0
2020-04-05,231310,TABULEIRO DO NORTE,1,Confirmado,0
2020-04-05,231340,TIANGUA,3,Confirmado,1
2020-04-05,231350,TRAIRI,1,Confirmado,0
2020-04-05,231400,VARZEA ALEGRE,1,Confirmado,0
2020-04-06,230030,ACOPIARA,1,Confirmado,0
2020-04-06,230075,AMONTADA,1,Confirmado,0
2020-04-06,230100,AQUIRAZ,30,Confirmado,0
2020-04-06,230110,ARACATI,3,Confirmado,1
2020-04-06,230195,BARREIRA,1,Confirmado,0
2020-04-06,230205,BARROQUINHA,1,Confirmado,0
2020-04-06,230220,BEBERIBE,2,Confirmado,0
2020-04-06,230280,CANINDE,1,Confirmado,0
2020-04-06,230330,CARIUS,2,Confirmado,1
2020-04-06,230350,CASCAVEL,1,Confirmado,0
2020-04-06,230360,CATARINA,1,Confirmado,0
2020-04-06,230370,CAUCAIA,34,Confirmado,0
2020-04-06,230410,CRATEUS,1,Confirmado,0
2020-04-06,230420,CRATO,2,Confirmado,0
2020-04-06,230423,CROATA,1,Confirmado,0
2020-04-06,230428,EUSEBIO,7,Confirmado,2
2020-04-06,230430,FARIAS BRITO,1,Confirmado,1
2020-04-06,230440,FORTALEZA,1648,Confirmado,46
2020-04-06,230445,FORTIM,1,Confirmado,0
2020-04-06,230465,GRACA,1,Confirmado,0
2020-04-06,230500,GUARACIABA DO NORTE,1,Confirmado,0
2020-04-06,230523,HORIZONTE,7,Confirmado,1
2020-04-06,230535,ICAPUI,2,Confirmado,0
2020-04-06,230540,ICO,3,Confirmado,0
2020-04-06,230550,IGUATU,7,Confirmado,1
2020-04-06,230560,INDEPENDENCIA,2,Confirmado,0
2020-04-06,230565,IPAPORANGA,1,Confirmado,0
2020-04-06,230590,IPUEIRAS,2,Confirmado,0
2020-04-06,230620,ITAICABA,1,Confirmado,0
2020-04-06,230625,ITAITINGA,5,Confirmado,1
2020-04-06,230630,ITAPAJE,1,Confirmado,0
2020-04-06,230640,ITAPIPOCA,2,Confirmado,0
2020-04-06,230655,ITAREMA,1,Confirmado,0
2020-04-06,230690,JAGUARIBE,5,Confirmado,1
2020-04-06,230730,JUAZEIRO DO NORTE,3,Confirmado,0
2020-04-06,230750,LAVRAS DA MANGABEIRA,1,Confirmado,0
2020-04-06,230760,LIMOEIRO DO NORTE,4,Confirmado,0
2020-04-06,230765,MARACANAU,28,Confirmado,1
2020-04-06,230770,MARANGUAPE,5,Confirmado,1
2020-04-06,230810,MAURITI,1,Confirmado,0
2020-04-06,230850,MOMBACA,3,Confirmado,0
2020-04-06,230940,NOVO ORIENTE,2,Confirmado,0
2020-04-06,230960,PACAJUS,1,Confirmado,0
2020-04-06,230970,PACATUBA,3,Confirmado,0
2020-04-06,231020,PARACURU,1,Confirmado,0
2020-04-06,231130,QUIXADA,9,Confirmado,0
2020-04-06,231140,QUIXERAMOBIM,3,Confirmado,0
2020-04-06,231150,QUIXERE,2,Confirmado,0
2020-04-06,231180,RUSSAS,3,Confirmado,0
2020-04-06,231220,SANTA QUITERIA,1,Confirmado,1
2020-04-06,231200,SANTANA DO ACARAU,1,Confirmado,0
2020-04-06,231260,SAO LUÍS DO CURU,1,Confirmado,0
2020-04-06,231270,SENADOR POMPEU,2,Confirmado,0
2020-04-06,231280,SENADOR SA,1,Confirmado,0
2020-04-06,231290,SOBRAL,17,Confirmado,0
2020-04-06,0,Sem informação,17,Confirmado,0
2020-04-06,231310,TABULEIRO DO NORTE,1,Confirmado,0
2020-04-06,231340,TIANGUA,3,Confirmado,1
2020-04-06,231350,TRAIRI,1,Confirmado,0
2020-04-06,231400,VARZEA ALEGRE,1,Confirmado,0
2020-04-07,230030,ACOPIARA,1,Confirmado,0
2020-04-07,230075,AMONTADA,1,Confirmado,0
2020-04-07,230100,AQUIRAZ,30,Confirmado,0
2020-04-07,230110,ARACATI,3,Confirmado,1
2020-04-07,230195,BARREIRA,1,Confirmado,0
2020-04-07,230205,BARROQUINHA,1,Confirmado,0
2020-04-07,230220,BEBERIBE,2,Confirmado,0
2020-04-07,230280,CANINDE,1,Confirmado,0
2020-04-07,230330,CARIUS,2,Confirmado,1
2020-04-07,230350,CASCAVEL,1,Confirmado,0
2020-04-07,230360,CATARINA,1,Confirmado,0
2020-04-07,230370,CAUCAIA,35,Confirmado,1
2020-04-07,230410,CRATEUS,1,Confirmado,0
2020-04-07,230420,CRATO,2,Confirmado,0
2020-04-07,230423,CROATA,1,Confirmado,0
2020-04-07,230428,EUSEBIO,8,Confirmado,3
2020-04-07,230430,FARIAS BRITO,1,Confirmado,1
2020-04-07,230440,FORTALEZA,1686,Confirmado,50
2020-04-07,230445,FORTIM,1,Confirmado,0
2020-04-07,230465,GRACA,1,Confirmado,0
2020-04-07,230500,GUARACIABA DO NORTE,1,Confirmado,0
2020-04-07,230523,HORIZONTE,7,Confirmado,1
2020-04-07,230535,ICAPUI,2,Confirmado,0
2020-04-07,230540,ICO,3,Confirmado,0
2020-04-07,230550,IGUATU,7,Confirmado,1
2020-04-07,230560,INDEPENDENCIA,2,Confirmado,0
2020-04-07,230565,IPAPORANGA,1,Confirmado,0
2020-04-07,230590,IPUEIRAS,2,Confirmado,0
2020-04-07,230620,ITAICABA,1,Confirmado,0
2020-04-07,230625,ITAITINGA,5,Confirmado,1
2020-04-07,230630,ITAPAJE,1,Confirmado,0
2020-04-07,230640,ITAPIPOCA,2,Confirmado,0
2020-04-07,230655,ITAREMA,1,Confirmado,0
2020-04-07,230690,JAGUARIBE,5,Confirmado,1
2020-04-07,230730,JUAZEIRO DO NORTE,3,Confirmado,0
2020-04-07,230750,LAVRAS DA MANGABEIRA,1,Confirmado,0
2020-04-07,230760,LIMOEIRO DO NORTE,4,Confirmado,0
2020-04-07,230765,MARACANAU,29,Confirmado,1
2020-04-07,230770,MARANGUAPE,5,Confirmado,1
2020-04-07,230810,MAURITI,1,Confirmado,0
2020-04-07,230850,MOMBACA,3,Confirmado,0
2020-04-07,230940,NOVO ORIENTE,2,Confirmado,0
2020-04-07,230960,PACAJUS,1,Confirmado,0
2020-04-07,230970,PACATUBA,3,Confirmado,0
2020-04-07,231020,PARACURU,1,Confirmado,0
2020-04-07,231130,QUIXADA,9,Confirmado,0
2020-04-07,231140,QUIXERAMOBIM,3,Confirmado,0
2020-04-07,231150,QUIXERE,2,Confirmado,0
2020-04-07,231180,RUSSAS,3,Confirmado,0
2020-04-07,231220,SANTA QUITERIA,1,Confirmado,1
2020-04-07,231200,SANTANA DO ACARAU,1,Confirmado,0
2020-04-07,231260,SAO LUÍS DO CURU,1,Confirmado,0
2020-04-07,231270,SENADOR POMPEU,2,Confirmado,0
2020-04-07,231280,SENADOR SA,1,Confirmado,0
2020-04-07,231290,SOBRAL,17,Confirmado,0
2020-04-07,0,Sem informação,20,Confirmado,0
2020-04-07,231310,TABULEIRO DO NORTE,1,Confirmado,0
2020-04-07,231340,TIANGUA,3,Confirmado,1
2020-04-07,231350,TRAIRI,1,Confirmado,0
2020-04-07,231400,VARZEA ALEGRE,1,Confirmado,0
2020-04-08,230030,ACOPIARA,1,Confirmado,0
2020-04-08,230075,AMONTADA,1,Confirmado,0
2020-04-08,230100,AQUIRAZ,30,Confirmado,0
2020-04-08,230110,ARACATI,3,Confirmado,1
