Data,Exames realizados,Suspeitos,Positivo,Municios Afetados,Recuperados,Óbitos,Taxa de letalidade (%),Taxa de recuperacao final (%),Taxa de óbito final (%),Estado
2020-01-01,1257,53,126,5,0,0,0.0,0.0,0.0,CE
2020-01-02,1257,53,128,5,0,0,0.0,0.0,0.0,CE
2020-01-03,1257,53,128,5,0,0,0.0,0.0,0.0,CE
2020-01-04,1257,53,128,5,0,0,0.0,0.0,0.0,CE
2020-01-05,1257,53,129,5,0,0,0.0,0.0,0.0,CE
2020-01-06,1257,56,130,5,0,0,0.0,0.0,0.0,CE
2020-01-07,1257,56,130,5,0,0,0.0,0.0,0.0,CE
2020-01-08,1257,56,130,5,0,0,0.0,0.0,0.0,CE
2020-01-09,1257,56,131,5,0,0,0.0,0.0,0.0,CE
2020-01-10,1257,56,132,6,0,0,0.0,0.0,0.0,CE
2020-01-11,1257,56,132,6,0,0,0.0,0.0,0.0,CE
2020-01-12,1257,57,132,6,0,0,0.0,0.0,0.0,CE
2020-01-13,1257,58,132,6,0,0,0.0,0.0,0.0,CE
2020-01-14,1257,59,132,6,0,0,0.0,0.0,0.0,CE
2020-01-15,1257,62,133,6,0,0,0.0,0.0,0.0,CE
2020-01-16,1257,62,133,6,0,0,0.0,0.0,0.0,CE
2020-01-17,1257,62,133,6,0,0,0.0,0.0,0.0,CE
2020-01-18,1257,65,134,6,0,0,0.0,0.0,0.0,CE
2020-01-19,1257,66,134,6,0,0,0.0,0.0,0.0,CE
2020-01-20,1257,69,135,6,0,0,0.0,0.0,0.0,CE
2020-01-21,1257,69,135,6,0,0,0.0,0.0,0.0,CE
2020-01-22,1257,70,136,7,0,0,0.0,0.0,0.0,CE
2020-01-23,1257,71,136,7,0,0,0.0,0.0,0.0,CE
2020-01-24,1258,71,136,7,0,0,0.0,0.0,0.0,CE
2020-01-25,1258,73,136,7,0,0,0.0,0.0,0.0,CE
2020-01-26,1258,73,137,8,0,0,0.0,0.0,0.0,CE
2020-01-27,1258,73,137,8,0,0,0.0,0.0,0.0,CE
2020-01-28,1258,73,138,8,0,0,0.0,0.0,0.0,CE
2020-01-29,1258,73,138,8,0,0,0.0,0.0,0.0,CE
2020-01-30,1261,74,138,8,0,0,0.0,0.0,0.0,CE
2020-01-31,1261,75,138,8,0,0,0.0,0.0,0.0,CE
2020-02-01,1261,79,142,8,0,0,0.0,0.0,0.0,CE
2020-02-02,1261,83,144,8,0,0,0.0,0.0,0.0,CE
2020-02-03,1261,86,145,8,0,0,0.0,0.0,0.0,CE
