Data,Exames realizados,Suspeitos,Positivo,Municios Afetados,Recuperados,Óbitos,Taxa de letalidade (%),Taxa de recuperacao final (%),Taxa de óbito final (%),Estado
2020-01-01,4,0,0,0,0,0,0.0,0.0,0.0,CE
2020-01-02,11,0,0,0,0,0,0.0,0.0,0.0,CE
2020-01-03,27,0,0,0,0,0,0.0,0.0,0.0,CE
2020-01-04,167,11,0,3,0,0,0.0,0.0,0.0,CE
2020-01-05,284,12,29,3,0,0,0.0,0.0,0.0,CE
2020-01-06,328,13,37,4,0,0,0.0,0.0,0.0,CE
2020-01-07,533,28,103,4,0,0,0.0,0.0,0.0,CE
2020-01-08,620,30,106,4,0,0,0.0,0.0,0.0,CE
2020-01-09,865,42,108,4,0,0,0.0,0.0,0.0,CE
2020-01-10,1058,49,129,4,0,0,0.0,0.0,0.0,CE
2020-01-11,1235,70,134,4,0,0,0.0,0.0,0.0,CE
2020-01-12,1235,70,136,4,0,0,0.0,0.0,0.0,CE
2020-01-13,1235,70,136,4,0,0,0.0,0.0,0.0,CE
2020-01-14,1235,70,136,4,0,0,0.0,0.0,0.0,CE
2020-01-15,1235,72,136,4,0,0,0.0,0.0,0.0,CE
2020-01-16,1235,72,136,4,0,0,0.0,0.0,0.0,CE
2020-01-17,1235,72,136,4,0,0,0.0,0.0,0.0,CE
2020-01-18,1235,73,136,4,0,0,0.0,0.0,0.0,CE
2020-01-19,1235,74,136,4,0,0,0.0,0.0,0.0,CE
2020-01-20,1236,77,137,4,1,0,0.0,100.0,0.0,CE
2020-01-21,1236,77,137,4,1,0,0.0,100.0,0.0,CE
2020-01-22,1236,77,138,5,1,0,0.0,100.0,0.0,CE
2020-01-23,1236,78,138,5,1,0,0.0,100.0,0.0,CE
2020-01-24,1236,78,138,5,1,0,0.0,100.0,0.0,CE
2020-01-25,1236,78,138,5,1,0,0.0,100.0,0.0,CE
2020-01-26,1236,78,139,6,1,0,0.0,100.0,0.0,CE
2020-01-27,1236,78,139,6,1,0,0.0,100.0,0.0,CE
2020-01-28,1236,78,139,6,1,0,0.0,100.0,0.0,CE
2020-01-29,1236,78,139,6,1,0,0.0,100.0,0.0,CE
2020-01-30,1239,79,139,6,1,0,0.0,100.0,0.0,CE
2020-01-31,1239,80,139,6,1,0,0.0,100.0,0.0,CE
2020-02-01,1239,83,139,6,1,0,0.0,100.0,0.0,CE
2020-02-02,1239,87,139,6,1,0,0.0,100.0,0.0,CE
2020-02-03,1239,88,140,6,1,0,0.0,100.0,0.0,CE
2020-02-04,1241,90,140,6,2,0,0.0,100.0,0.0,CE
2020-02-05,1242,91,140,6,2,0,0.0,100.0,0.0,CE
2020-02-06,1242,93,140,6,2,0,0.0,100.0,0.0,CE
2020-02-07,1242,93,142,6,2,0,0.0,100.0,0.0,CE
2020-02-08,1243,93,143,6,3,0,0.0,100.0,0.0,CE
2020-02-09,1243,94,143,6,3,0,0.0,100.0,0.0,CE
2020-02-10,1243,94,143,6,3,0,0.0,100.0,0.0,CE
2020-02-11,1243,97,144,6,3,0,0.0,100.0,0.0,CE
2020-02-12,1243,100,145,6,3,0,0.0,100.0,0.0,CE
2020-02-13,1244,100,145,6,4,0,0.0,100.0,0.0,CE
2020-02-14,1244,103,147,6,4,0,0.0,100.0,0.0,CE
2020-02-15,1244,105,147,6,4,0,0.0,100.0,0.0,CE
2020-02-16,1244,105,148,6,4,0,0.0,100.0,0.0,CE
2020-02-17,1244,108,149,6,4,0,0.0,100.0,0.0,CE
2020-02-18,1244,109,150,6,4,0,0.0,100.0,0.0,CE
2020-02-19,1244,111,150,6,4,0,0.0,100.0,0.0,CE
2020-02-20,1245,117,151,7,4,0,0.0,100.0,0.0,CE
2020-02-21,1245,121,152,7,4,0,0.0,100.0,0.0,CE
2020-02-22,1245,124,157,9,4,0,0.0,100.0,0.0,CE
2020-02-23,1245,131,159,10,4,0,0.0,100.0,0.0,CE
2020-02-24,1249,136,160,10,4,0,0.0,100.0,0.0,CE
2020-02-25,1249,145,162,11,4,0,0.0,100.0,0.0,CE
2020-02-26,1249,149,162,11,4,0,0.0,100.0,0.0,CE
2020-02-27,1249,157,162,11,4,0,0.0,100.0,0.0,CE
2020-02-28,1249,168,163,11,4,0,0.0,100.0,0.0,CE
2020-02-29,1249,175,164,11,4,0,0.0,100.0,0.0,CE
2020-03-01,1251,190,168,11,4,0,0.0,100.0,0.0,CE
2020-03-02,1258,203,173,11,6,0,0.0,100.0,0.0,CE
2020-03-03,1258,218,175,11,6,0,0.0,100.0,0.0,CE
2020-03-04,1260,242,177,11,6,0,0.0,100.0,0.0,CE
2020-03-05,1260,263,181,11,6,0,0.0,100.0,0.0,CE
2020-03-06,1260,280,183,12,6,0,0.0,100.0,0.0,CE
2020-03-07,1265,297,185,12,6,0,0.0,100.0,0.0,CE
2020-03-08,1268,318,189,14,6,0,0.0,100.0,0.0,CE
2020-03-09,1275,337,195,15,6,0,0.0,100.0,0.0,CE
2020-03-10,1275,377,202,16,6,0,0.0,100.0,0.0,CE
2020-03-11,1295,404,207,17,6,0,0.0,100.0,0.0,CE
2020-03-12,1314,439,224,17,6,0,0.0,100.0,0.0,CE
2020-03-13,1340,496,248,20,7,0,0.0,100.0,0.0,CE
2020-03-14,1391,550,283,22,7,0,0.0,100.0,0.0,CE
2020-03-15,1447,613,325,24,7,0,0.0,100.0,0.0,CE
2020-03-16,1654,748,390,27,10,0,0.0,100.0,0.0,CE
2020-03-17,1857,868,464,27,11,0,0.0,100.0,0.0,CE
2020-03-18,2224,1097,597,32,14,0,0.0,100.0,0.0,CE
2020-03-19,2649,1304,699,35,18,0,0.0,100.0,0.0,CE
2020-03-20,3208,1697,909,42,20,0,0.0,100.0,0.0,CE
2020-03-21,3743,2081,1085,43,25,0,0.0,100.0,0.0,CE
2020-03-22,4222,2455,1240,49,27,0,0.0,100.0,0.0,CE
2020-03-23,4916,3028,1436,53,31,0,0.0,100.0,0.0,CE
2020-03-24,5653,3465,1666,60,40,3,0.18,93.023,6.977000000000004,CE
2020-03-25,6255,3837,1874,66,45,5,0.267,90.0,10.0,CE
2020-03-26,6845,4161,2066,74,52,8,0.387,86.667,13.332999999999998,CE
2020-03-27,7351,4403,2221,78,65,11,0.495,85.526,14.474000000000004,CE
2020-03-28,7673,4612,2344,80,73,13,0.555,84.884,15.116,CE
2020-03-29,7945,4826,2460,82,77,17,0.691,81.915,18.084999999999994,CE
2020-03-30,8486,5114,2617,85,83,21,0.802,79.808,20.191999999999993,CE
2020-03-31,8892,5328,2748,87,103,24,0.873,81.102,18.897999999999996,CE
2020-04-01,9289,5698,2978,92,127,26,0.873,83.007,16.992999999999995,CE
2020-04-02,9662,5977,3131,101,196,35,1.118,84.848,15.152000000000001,CE
2020-04-03,10007,6276,3278,103,260,44,1.342,85.526,14.474000000000004,CE
2020-04-04,10276,6505,3442,105,313,51,1.482,85.989,14.010999999999996,CE
2020-04-05,10441,6777,3634,109,384,59,1.624,86.682,13.317999999999998,CE
2020-04-06,10900,7123,3846,111,461,71,1.846,86.654,13.346000000000004,CE
2020-04-07,11387,7449,4071,113,568,78,1.916,87.926,12.073999999999998,CE
2020-04-08,11900,7750,4333,119,685,86,1.985,88.846,11.153999999999996,CE
2020-04-09,12517,8060,4621,120,789,98,2.121,88.952,11.048000000000002,CE
2020-04-10,12893,8546,5050,129,854,110,2.178,88.589,11.411000000000001,CE
2020-04-11,13328,8929,5414,133,936,123,2.272,88.385,11.614999999999995,CE
2020-04-12,13589,9377,5787,136,981,137,2.367,87.746,12.254000000000005,CE
2020-04-13,14239,9886,6256,137,1101,145,2.318,88.363,11.637,CE
2020-04-14,14988,10345,6747,142,1256,165,2.446,88.388,11.611999999999995,CE
2020-04-15,15701,10857,7277,145,1504,183,2.515,89.152,10.847999999999999,CE
2020-04-16,16502,11339,7746,147,1814,199,2.569,90.114,9.885999999999996,CE
2020-04-17,17429,11821,8292,150,2124,222,2.677,90.537,9.462999999999994,CE
2020-04-18,17986,12285,8799,152,2310,239,2.716,90.624,9.376000000000005,CE
2020-04-19,18350,12786,9383,154,2513,262,2.792,90.559,9.441000000000003,CE
2020-04-20,19405,13708,10299,158,2732,294,2.855,90.284,9.715999999999994,CE
2020-04-21,19989,14282,10922,159,2982,320,2.93,90.309,9.691000000000003,CE
2020-04-22,21048,14967,11578,161,3410,344,2.971,90.836,9.164000000000001,CE
2020-04-23,22235,15749,12251,163,3813,367,2.996,91.22,8.780000000000001,CE
2020-04-24,23539,16598,13019,164,4219,414,3.18,91.064,8.936000000000007,CE
2020-04-25,24279,17548,13764,165,4590,454,3.298,90.999,9.001000000000005,CE
2020-04-26,24879,18474,14388,168,4990,506,3.517,90.793,9.206999999999994,CE
2020-04-27,26267,19646,15001,169,5416,549,3.66,90.796,9.203999999999994,CE
2020-04-28,27822,20708,15587,171,5898,592,3.798,90.878,9.122,CE
2020-04-29,29609,21691,15998,173,6226,650,4.063,90.547,9.453000000000003,CE
2020-04-30,31577,22990,16474,173,6826,719,4.364,90.471,9.528999999999996,CE
2020-05-01,32768,24528,16835,174,7188,781,4.639,90.2,9.799999999999997,CE
2020-05-02,33938,25606,17079,174,7522,839,4.912,89.965,10.034999999999997,CE
2020-05-03,34711,26646,17226,174,7769,903,5.242,89.587,10.412999999999997,CE
2020-05-04,36869,27771,17402,174,8072,967,5.557,89.302,10.697999999999993,CE
2020-05-05,39059,28674,17550,174,8375,1027,5.852,89.077,10.923000000000002,CE
2020-05-06,40935,29337,17659,174,8600,1074,6.082,88.898,11.102000000000004,CE
2020-05-07,42695,29870,17744,174,8815,1115,6.284,88.771,11.229,CE
2020-05-08,44501,30210,17814,174,8993,1155,6.484,88.618,11.382000000000005,CE
2020-05-09,45198,30445,17853,174,9073,1196,6.699,88.353,11.647000000000006,CE
2020-05-10,45656,30567,17862,174,9156,1219,6.825,88.251,11.748999999999995,CE
2020-05-11,46472,30919,17879,174,9202,1228,6.868,88.226,11.774000000000001,CE
2020-05-12,46582,30966,17879,174,9202,1228,6.868,88.226,11.774000000000001,CE
