Data,Exames realizados,Suspeitos,Em Análise,Inconclusivo,Negativo,Positivo,Municios Afetados,Óbitos,Quantidade analisado,Taxa de letalidade (%),Estado
2020-03-13,2872,237,25,9,315,116,17,0,335,0.0,CE
2020-03-14,2892,254,27,11,414,150,19,0,379,0.0,CE
2020-03-15,2917,263,33,13,537,186,21,0,437,0.0,CE
2020-03-16,3052,328,46,13,770,249,25,0,525,0.0,CE
2020-03-17,3223,369,58,19,1017,322,27,0,631,0.0,CE
2020-03-18,3527,508,78,28,1493,445,31,0,754,0.0,CE
2020-03-19,3874,611,100,31,1902,545,34,0,883,0.0,CE
2020-03-20,4396,815,141,36,2490,748,40,0,1118,0.0,CE
2020-03-21,4855,1061,194,43,2990,917,41,0,1330,0.0,CE
2020-03-22,5264,1301,245,47,3461,1071,47,0,1513,0.0,CE
2020-03-23,5877,1747,284,52,4123,1255,52,0,1779,0.0,CE
2020-03-24,6494,2118,310,54,4735,1474,59,5,1994,0.339,CE
2020-03-25,6998,2340,340,61,5264,1678,65,7,2204,0.417,CE
2020-03-26,7528,2632,365,64,5701,1863,73,10,2411,0.537,CE
2020-03-27,7926,2944,388,69,5996,2009,77,13,2669,0.647,CE
2020-03-28,8148,3105,419,74,6224,2122,79,15,2884,0.707,CE
2020-03-29,8372,3239,443,77,6418,2230,81,19,3103,0.852,CE
2020-03-30,8736,3545,466,82,6717,2374,84,23,3400,0.969,CE
2020-03-31,9124,3869,485,90,6907,2498,86,26,3617,1.041,CE
2020-04-01,9419,4206,528,99,7248,2715,91,28,3992,1.031,CE
2020-04-02,9747,4649,554,106,7456,2868,99,37,4264,1.29,CE
2020-04-03,10056,5057,593,113,7667,2999,99,46,4546,1.534,CE
2020-04-04,10288,5207,610,125,7864,3155,102,53,4771,1.68,CE
2020-04-05,10449,5361,642,135,8079,3328,106,61,5041,1.833,CE
2020-04-06,10868,5738,675,143,8365,3530,109,73,5403,2.068,CE
2020-04-07,11287,6132,712,149,8605,3744,112,80,5739,2.137,CE
2020-04-08,11773,6579,745,156,8836,3999,118,88,6049,2.201,CE
2020-04-09,12253,6881,791,168,9170,4283,118,100,6366,2.335,CE
2020-04-10,12600,7070,854,180,9521,4679,125,112,6859,2.394,CE
2020-04-11,13049,7291,903,188,9766,5027,129,125,7248,2.487,CE
2020-04-12,13259,7500,953,194,10025,5396,131,139,7688,2.576,CE
2020-04-13,13779,7920,1011,208,10369,5832,134,146,8209,2.503,CE
2020-04-14,14373,8455,1059,213,10731,6295,140,166,8709,2.637,CE
2020-04-15,15005,9020,1133,219,11176,6784,143,184,9243,2.712,CE
2020-04-16,15816,9594,1202,226,11541,7216,145,200,9749,2.772,CE
2020-04-17,16721,10152,1266,233,11928,7714,148,223,10267,2.891,CE
2020-04-18,17262,10431,1338,244,12261,8175,151,240,10727,2.936,CE
2020-04-19,17588,10691,1419,249,12539,8692,155,263,11243,3.026,CE
2020-04-20,18522,11397,1594,259,13207,9427,159,294,12203,3.119,CE
2020-04-21,18976,11716,1747,261,13561,9929,161,319,12787,3.213,CE
2020-04-22,19942,12151,1890,268,13965,10445,162,342,13465,3.274,CE
2020-04-23,21033,12797,2048,270,14331,10938,163,364,14206,3.328,CE
2020-04-24,22208,13708,2301,271,14686,11475,163,407,15013,3.547,CE
2020-04-25,22914,14137,2563,275,15047,11989,163,444,15869,3.703,CE
2020-04-26,23487,14490,2780,276,15418,12383,164,495,16703,3.997,CE
2020-04-27,24857,15674,3066,276,15763,12754,165,534,17691,4.187,CE
2020-04-28,26282,16990,3382,278,16078,13042,166,572,18527,4.386,CE
2020-04-29,27823,18366,3618,279,16304,13257,167,623,19253,4.699,CE
2020-04-30,29443,19964,3923,280,16510,13452,167,677,20105,5.033,CE
2020-05-01,30354,20770,4200,280,16617,13559,167,728,21002,5.369,CE
2020-05-02,31201,21609,4418,280,16719,13650,167,762,21587,5.582,CE
2020-05-03,32047,22420,4562,281,16782,13710,167,804,22103,5.864,CE
2020-05-04,33736,24509,4702,281,16898,13782,167,837,22537,6.073,CE
2020-05-05,35598,26562,4812,281,17005,13850,167,877,22780,6.332,CE
2020-05-06,36770,28604,4888,281,17049,13876,167,895,22865,6.45,CE
2020-05-07,37115,29319,4963,281,17079,13888,167,903,22874,6.502,CE
