Data,Exames realizados,Suspeitos,Positivo,Municios Afetados,Recuperados,Óbitos,Taxa de letalidade (%),Taxa de recuperacao final (%),Taxa de óbito final (%),Estado
2020-01-01,1242,43,129,3,0,0,0.0,0.0,0.0,CE
2020-01-02,1242,43,131,4,0,0,0.0,0.0,0.0,CE
2020-01-03,1242,43,131,4,0,0,0.0,0.0,0.0,CE
2020-01-04,1242,43,131,4,0,0,0.0,0.0,0.0,CE
2020-01-05,1242,43,132,4,0,0,0.0,0.0,0.0,CE
2020-01-06,1242,45,132,4,0,0,0.0,0.0,0.0,CE
2020-01-07,1242,45,132,4,0,0,0.0,0.0,0.0,CE
2020-01-08,1242,45,132,4,0,0,0.0,0.0,0.0,CE
2020-01-09,1242,45,133,4,0,0,0.0,0.0,0.0,CE
2020-01-10,1242,45,133,4,0,0,0.0,0.0,0.0,CE
2020-01-11,1242,45,133,4,0,0,0.0,0.0,0.0,CE
2020-01-12,1242,45,133,4,0,0,0.0,0.0,0.0,CE
2020-01-13,1242,46,133,4,0,0,0.0,0.0,0.0,CE
2020-01-14,1242,47,133,4,0,0,0.0,0.0,0.0,CE
2020-01-15,1242,49,133,4,0,0,0.0,0.0,0.0,CE
2020-01-16,1242,49,133,4,0,0,0.0,0.0,0.0,CE
2020-01-17,1242,49,133,4,0,0,0.0,0.0,0.0,CE
2020-01-18,1242,50,133,4,0,0,0.0,0.0,0.0,CE
2020-01-19,1242,51,133,4,0,0,0.0,0.0,0.0,CE
2020-01-20,1243,53,134,4,1,0,0.0,100.0,0.0,CE
2020-01-21,1243,53,134,4,1,0,0.0,100.0,0.0,CE
2020-01-22,1243,53,135,5,1,0,0.0,100.0,0.0,CE
2020-01-23,1243,54,135,5,1,0,0.0,100.0,0.0,CE
2020-01-24,1243,54,135,5,1,0,0.0,100.0,0.0,CE
2020-01-25,1243,55,135,5,1,0,0.0,100.0,0.0,CE
2020-01-26,1243,55,136,6,1,0,0.0,100.0,0.0,CE
2020-01-27,1243,55,136,6,1,0,0.0,100.0,0.0,CE
2020-01-28,1243,55,136,6,1,0,0.0,100.0,0.0,CE
2020-01-29,1243,55,136,6,1,0,0.0,100.0,0.0,CE
2020-01-30,1246,56,136,6,1,0,0.0,100.0,0.0,CE
2020-01-31,1246,57,136,6,1,0,0.0,100.0,0.0,CE
2020-02-01,1246,61,137,6,1,0,0.0,100.0,0.0,CE
2020-02-02,1246,65,138,6,1,0,0.0,100.0,0.0,CE
2020-02-03,1246,65,140,6,1,0,0.0,100.0,0.0,CE
2020-02-04,1248,67,140,6,2,0,0.0,100.0,0.0,CE
2020-02-05,1250,72,143,7,3,0,0.0,100.0,0.0,CE
2020-02-06,1250,75,144,8,3,0,0.0,100.0,0.0,CE
2020-02-07,1250,75,146,8,3,0,0.0,100.0,0.0,CE
2020-02-08,1251,76,146,8,4,0,0.0,100.0,0.0,CE
2020-02-09,1251,77,147,8,4,0,0.0,100.0,0.0,CE
2020-02-10,1251,77,148,8,4,0,0.0,100.0,0.0,CE
2020-02-11,1251,80,149,8,4,0,0.0,100.0,0.0,CE
2020-02-12,1253,82,150,8,5,0,0.0,100.0,0.0,CE
2020-02-13,1254,82,150,8,6,0,0.0,100.0,0.0,CE
2020-02-14,1256,86,153,8,6,0,0.0,100.0,0.0,CE
2020-02-15,1259,92,154,8,7,0,0.0,100.0,0.0,CE
2020-02-16,1259,92,155,8,7,0,0.0,100.0,0.0,CE
2020-02-17,1259,95,156,8,7,0,0.0,100.0,0.0,CE
2020-02-18,1259,96,157,8,7,0,0.0,100.0,0.0,CE
2020-02-19,1260,101,158,8,7,0,0.0,100.0,0.0,CE
2020-02-20,1261,110,158,8,7,0,0.0,100.0,0.0,CE
2020-02-21,1261,113,160,8,7,0,0.0,100.0,0.0,CE
2020-02-22,1262,116,165,9,7,0,0.0,100.0,0.0,CE
2020-02-23,1262,127,167,10,7,0,0.0,100.0,0.0,CE
2020-02-24,1263,130,169,10,7,0,0.0,100.0,0.0,CE
2020-02-25,1263,146,171,11,7,0,0.0,100.0,0.0,CE
2020-02-26,1263,152,172,11,7,0,0.0,100.0,0.0,CE
2020-02-27,1263,161,173,11,7,0,0.0,100.0,0.0,CE
2020-02-28,1263,168,174,11,7,0,0.0,100.0,0.0,CE
2020-02-29,1263,175,175,11,7,0,0.0,100.0,0.0,CE
2020-03-01,1265,202,180,11,7,0,0.0,100.0,0.0,CE
2020-03-02,1272,218,184,11,9,0,0.0,100.0,0.0,CE
2020-03-03,1272,236,188,12,9,0,0.0,100.0,0.0,CE
2020-03-04,1274,264,192,12,9,0,0.0,100.0,0.0,CE
2020-03-05,1274,301,198,12,9,0,0.0,100.0,0.0,CE
2020-03-06,1274,319,201,12,9,0,0.0,100.0,0.0,CE
2020-03-07,1279,339,208,14,9,0,0.0,100.0,0.0,CE
2020-03-08,1282,375,219,17,9,0,0.0,100.0,0.0,CE
2020-03-09,1289,416,231,18,9,0,0.0,100.0,0.0,CE
