Data,Exames realizados,Suspeitos,Positivo,Municios Afetados,Recuperados,Óbitos,Taxa de letalidade (%),Taxa de recuperacao final (%),Taxa de óbito final (%),Estado
2020-01-01,544,52,133,4,0,0,0.0,0.0,0.0,CE
2020-01-02,544,52,133,4,0,0,0.0,0.0,0.0,CE
2020-01-03,544,52,133,4,0,0,0.0,0.0,0.0,CE
2020-01-04,544,52,133,4,0,0,0.0,0.0,0.0,CE
2020-01-05,544,52,134,4,0,0,0.0,0.0,0.0,CE
2020-01-06,544,53,134,4,0,0,0.0,0.0,0.0,CE
2020-01-07,546,53,134,4,0,0,0.0,0.0,0.0,CE
2020-01-08,546,53,134,4,0,0,0.0,0.0,0.0,CE
2020-01-09,546,53,135,4,0,0,0.0,0.0,0.0,CE
2020-01-10,546,53,135,4,0,0,0.0,0.0,0.0,CE
2020-01-11,546,53,135,4,0,0,0.0,0.0,0.0,CE
2020-01-12,546,53,135,4,0,0,0.0,0.0,0.0,CE
2020-01-13,546,53,135,4,0,0,0.0,0.0,0.0,CE
2020-01-14,546,53,135,4,0,0,0.0,0.0,0.0,CE
2020-01-15,546,55,135,4,0,0,0.0,0.0,0.0,CE
2020-01-16,546,55,135,4,0,0,0.0,0.0,0.0,CE
2020-01-17,546,55,135,4,0,0,0.0,0.0,0.0,CE
2020-01-18,546,56,135,4,0,0,0.0,0.0,0.0,CE
2020-01-19,546,57,135,4,0,0,0.0,0.0,0.0,CE
2020-01-20,547,60,136,4,1,0,0.0,100.0,0.0,CE
2020-01-21,547,60,136,4,1,0,0.0,100.0,0.0,CE
2020-01-22,547,60,137,5,1,0,0.0,100.0,0.0,CE
2020-01-23,547,61,138,5,1,0,0.0,100.0,0.0,CE
2020-01-24,547,61,138,5,1,0,0.0,100.0,0.0,CE
2020-01-25,547,61,138,5,1,0,0.0,100.0,0.0,CE
2020-01-26,547,61,139,6,1,0,0.0,100.0,0.0,CE
2020-01-27,547,61,139,6,1,0,0.0,100.0,0.0,CE
2020-01-28,547,61,139,6,1,0,0.0,100.0,0.0,CE
2020-01-29,547,61,139,6,1,0,0.0,100.0,0.0,CE
2020-01-30,550,62,139,6,1,0,0.0,100.0,0.0,CE
2020-01-31,550,63,139,6,1,0,0.0,100.0,0.0,CE
2020-02-01,550,66,139,6,1,0,0.0,100.0,0.0,CE
2020-02-02,550,70,139,6,1,0,0.0,100.0,0.0,CE
2020-02-03,550,71,140,6,1,0,0.0,100.0,0.0,CE
2020-02-04,552,73,140,6,2,0,0.0,100.0,0.0,CE
2020-02-05,553,73,140,6,2,0,0.0,100.0,0.0,CE
2020-02-06,553,74,140,6,2,0,0.0,100.0,0.0,CE
2020-02-07,553,74,142,6,2,0,0.0,100.0,0.0,CE
2020-02-08,553,74,143,6,2,0,0.0,100.0,0.0,CE
2020-02-09,553,75,144,6,2,0,0.0,100.0,0.0,CE
2020-02-10,553,75,144,6,2,0,0.0,100.0,0.0,CE
2020-02-11,553,78,145,6,2,0,0.0,100.0,0.0,CE
2020-02-12,553,80,146,6,2,0,0.0,100.0,0.0,CE
2020-02-13,554,80,146,6,3,0,0.0,100.0,0.0,CE
2020-02-14,554,83,148,6,3,0,0.0,100.0,0.0,CE
