Data,Exames realizados,Suspeitos,Positivo,Municios Afetados,Recuperados,Óbitos,Taxa de letalidade (%),Taxa de recuperacao final (%),Taxa de óbito final (%),Estado
2020-01-01,1216,39,127,4,0,0,0.0,0.0,0.0,CE
2020-01-02,1216,39,127,4,0,0,0.0,0.0,0.0,CE
2020-01-03,1216,39,127,4,0,0,0.0,0.0,0.0,CE
2020-01-04,1216,39,127,4,0,0,0.0,0.0,0.0,CE
2020-01-05,1216,39,128,4,0,0,0.0,0.0,0.0,CE
2020-01-06,1216,40,128,4,0,0,0.0,0.0,0.0,CE
2020-01-07,1218,40,128,4,0,0,0.0,0.0,0.0,CE
2020-01-08,1218,40,128,4,0,0,0.0,0.0,0.0,CE
2020-01-09,1218,40,129,4,0,0,0.0,0.0,0.0,CE
2020-01-10,1218,40,129,4,0,0,0.0,0.0,0.0,CE
2020-01-11,1218,40,129,4,0,0,0.0,0.0,0.0,CE
2020-01-12,1218,40,129,4,0,0,0.0,0.0,0.0,CE
2020-01-13,1218,41,129,4,0,0,0.0,0.0,0.0,CE
2020-01-14,1218,41,129,4,0,0,0.0,0.0,0.0,CE
2020-01-15,1218,43,129,4,0,0,0.0,0.0,0.0,CE
2020-01-16,1218,43,129,4,0,0,0.0,0.0,0.0,CE
2020-01-17,1218,43,129,4,0,0,0.0,0.0,0.0,CE
2020-01-18,1218,44,129,4,0,0,0.0,0.0,0.0,CE
2020-01-19,1218,45,129,4,0,0,0.0,0.0,0.0,CE
2020-01-20,1219,47,130,4,1,0,0.0,100.0,0.0,CE
2020-01-21,1219,47,130,4,1,0,0.0,100.0,0.0,CE
2020-01-22,1219,47,131,5,1,0,0.0,100.0,0.0,CE
2020-01-23,1219,48,131,5,1,0,0.0,100.0,0.0,CE
2020-01-24,1219,48,131,5,1,0,0.0,100.0,0.0,CE
2020-01-25,1219,48,131,5,1,0,0.0,100.0,0.0,CE
2020-01-26,1219,48,132,6,1,0,0.0,100.0,0.0,CE
2020-01-27,1219,48,132,6,1,0,0.0,100.0,0.0,CE
2020-01-28,1219,48,132,6,1,0,0.0,100.0,0.0,CE
2020-01-29,1219,48,132,6,1,0,0.0,100.0,0.0,CE
2020-01-30,1222,49,132,6,1,0,0.0,100.0,0.0,CE
2020-01-31,1222,50,132,6,1,0,0.0,100.0,0.0,CE
2020-02-01,1222,55,132,6,1,0,0.0,100.0,0.0,CE
2020-02-02,1222,59,133,6,1,0,0.0,100.0,0.0,CE
2020-02-03,1222,59,135,6,1,0,0.0,100.0,0.0,CE
2020-02-04,1224,62,135,6,2,0,0.0,100.0,0.0,CE
2020-02-05,1225,65,136,6,2,0,0.0,100.0,0.0,CE
2020-02-06,1225,67,137,6,2,0,0.0,100.0,0.0,CE
2020-02-07,1225,67,139,6,2,0,0.0,100.0,0.0,CE
2020-02-08,1226,68,139,6,3,0,0.0,100.0,0.0,CE
2020-02-09,1226,69,139,6,3,0,0.0,100.0,0.0,CE
2020-02-10,1226,69,139,6,3,0,0.0,100.0,0.0,CE
2020-02-11,1226,73,140,6,3,0,0.0,100.0,0.0,CE
2020-02-12,1226,75,141,6,3,0,0.0,100.0,0.0,CE
2020-02-13,1227,75,141,6,4,0,0.0,100.0,0.0,CE
2020-02-14,1227,79,143,6,4,0,0.0,100.0,0.0,CE
2020-02-15,1227,83,143,6,4,0,0.0,100.0,0.0,CE
