Data,Exames realizados,Suspeitos,Em Análise,Inconclusivo,Negativo,Positivo,Municios Afetados,Óbitos,Quantidade analisado,Taxa de letalidade (%),Estado
2020-04-11,13174,7898,1115,172,9508,4672,124,124,7585,2.654,CE
2020-04-12,13425,8121,1176,176,9727,4982,126,138,8075,2.77,CE
2020-04-13,13944,8580,1253,185,10015,5369,129,145,8661,2.701,CE
2020-04-14,14486,9159,1324,188,10319,5703,132,165,9226,2.893,CE
2020-04-15,15132,9768,1423,192,10649,6041,135,183,9803,3.029,CE
2020-04-16,15922,10403,1516,194,10945,6339,136,199,10362,3.139,CE
2020-04-17,16810,11024,1619,198,11248,6643,140,222,10965,3.342,CE
2020-04-18,17342,11335,1739,202,11458,6876,142,239,11552,3.476,CE
2020-04-19,17666,11635,1866,205,11630,7107,145,262,12166,3.687,CE
2020-04-20,18538,12482,2102,208,11937,7430,147,293,13106,3.943,CE
2020-04-21,18889,12865,2294,208,12085,7603,149,318,13736,4.183,CE
2020-04-22,19743,13265,2504,210,12236,7785,150,340,14414,4.367,CE
2020-04-23,20538,14122,2718,210,12390,7906,151,361,15125,4.566,CE
2020-04-24,21234,15483,2956,210,12474,8037,151,401,15821,4.989,CE
2020-04-25,21594,16268,3206,210,12529,8117,151,434,16400,5.347,CE
2020-04-26,21874,16934,3413,210,12555,8189,152,484,16938,5.91,CE
2020-04-27,22817,18715,3635,210,12629,8233,152,514,17378,6.243,CE
2020-04-28,24017,20540,3851,210,12694,8272,152,547,17621,6.613,CE
2020-04-29,25129,22296,4013,210,12791,8310,152,584,17705,7.028,CE
2020-04-30,26037,23768,4338,210,12830,8335,152,625,17725,7.499,CE
2020-05-01,26650,24149,4714,210,12844,8363,152,654,17725,7.82,CE
2020-05-02,27083,24461,5016,210,12880,8372,152,666,17725,7.955,CE
2020-05-03,27283,24626,5172,210,12885,8379,152,677,17725,8.08,CE
