Data,Exames realizados,Suspeitos,Positivo,Municios Afetados,Recuperados,Óbitos,Taxa de letalidade (%),Taxa de recuperacao final (%),Taxa de óbito final (%),Estado
2020-02-09,1243,73,142,6,3,0,0.0,100.0,0.0,CE
2020-02-10,1243,73,143,6,3,0,0.0,100.0,0.0,CE
2020-02-11,1243,77,144,6,3,0,0.0,100.0,0.0,CE
2020-02-12,1244,79,145,6,3,0,0.0,100.0,0.0,CE
2020-02-13,1245,79,145,6,4,0,0.0,100.0,0.0,CE
2020-02-14,1249,83,148,6,5,0,0.0,100.0,0.0,CE
2020-02-15,1249,89,148,6,5,0,0.0,100.0,0.0,CE
2020-02-16,1249,89,149,6,5,0,0.0,100.0,0.0,CE
2020-02-17,1249,92,150,6,5,0,0.0,100.0,0.0,CE
2020-02-18,1249,93,151,6,5,0,0.0,100.0,0.0,CE
2020-02-19,1249,97,151,6,5,0,0.0,100.0,0.0,CE
2020-02-20,1250,106,152,7,5,0,0.0,100.0,0.0,CE
2020-02-21,1250,109,154,7,5,0,0.0,100.0,0.0,CE
2020-02-22,1251,112,159,9,5,0,0.0,100.0,0.0,CE
2020-02-23,1251,123,161,10,5,0,0.0,100.0,0.0,CE
2020-02-24,1255,127,163,10,5,0,0.0,100.0,0.0,CE
2020-02-25,1255,142,165,11,5,0,0.0,100.0,0.0,CE
2020-02-26,1255,148,166,11,5,0,0.0,100.0,0.0,CE
2020-02-27,1255,157,167,11,5,0,0.0,100.0,0.0,CE
2020-02-28,1255,164,168,11,5,0,0.0,100.0,0.0,CE
2020-02-29,1255,171,169,11,5,0,0.0,100.0,0.0,CE
2020-03-01,1257,198,174,11,5,0,0.0,100.0,0.0,CE
2020-03-02,1264,214,178,11,7,0,0.0,100.0,0.0,CE
2020-03-03,1264,233,181,12,7,0,0.0,100.0,0.0,CE
2020-03-04,1266,261,185,12,7,0,0.0,100.0,0.0,CE
2020-03-05,1266,296,191,12,7,0,0.0,100.0,0.0,CE
2020-03-06,1266,314,195,13,7,0,0.0,100.0,0.0,CE
2020-03-07,1271,334,202,15,7,0,0.0,100.0,0.0,CE
2020-03-08,1274,370,213,18,7,0,0.0,100.0,0.0,CE
2020-03-09,1281,411,225,19,7,0,0.0,100.0,0.0,CE
2020-03-10,1281,476,252,20,7,0,0.0,100.0,0.0,CE
2020-03-11,1301,522,275,20,7,0,0.0,100.0,0.0,CE
2020-03-12,1322,581,314,22,7,0,0.0,100.0,0.0,CE
2020-03-13,1350,679,369,25,7,0,0.0,100.0,0.0,CE
2020-03-14,1405,788,422,28,7,0,0.0,100.0,0.0,CE
2020-03-15,1461,940,499,32,8,0,0.0,100.0,0.0,CE
2020-03-16,1679,1154,610,35,11,0,0.0,100.0,0.0,CE
2020-03-17,1882,1399,727,38,12,0,0.0,100.0,0.0,CE
2020-03-18,2248,1678,882,43,15,0,0.0,100.0,0.0,CE
2020-03-19,2673,1972,1027,49,19,0,0.0,100.0,0.0,CE
2020-03-20,3232,2406,1247,57,21,0,0.0,100.0,0.0,CE
2020-03-21,3766,2743,1409,59,26,0,0.0,100.0,0.0,CE
2020-03-22,4244,3069,1545,61,28,0,0.0,100.0,0.0,CE
2020-03-23,4937,3422,1707,67,31,0,0.0,100.0,0.0,CE
2020-03-24,5672,3668,1872,72,40,3,0.16,93.023,6.977000000000004,CE
2020-03-25,6270,3898,2043,77,45,5,0.245,90.0,10.0,CE
2020-03-26,6860,4102,2190,83,52,8,0.365,86.667,13.332999999999998,CE
2020-03-27,7362,4339,2329,87,67,11,0.472,85.897,14.102999999999994,CE
2020-03-28,7684,4547,2449,89,75,13,0.531,85.227,14.772999999999996,CE
2020-03-29,7953,4754,2562,91,78,17,0.664,82.105,17.894999999999996,CE
2020-03-30,8490,5037,2719,94,84,21,0.772,80.0,20.0,CE
2020-03-31,8894,5245,2846,94,101,24,0.843,80.8,19.200000000000003,CE
2020-04-01,9286,5598,3090,100,126,26,0.841,82.895,17.105000000000004,CE
2020-04-02,9655,5866,3251,106,194,35,1.077,84.716,15.284000000000006,CE
2020-04-03,9998,6148,3406,109,261,44,1.292,85.574,14.426000000000002,CE
2020-04-04,10264,6366,3580,113,315,51,1.425,86.066,13.933999999999997,CE
2020-04-05,10432,6641,3783,118,384,59,1.56,86.682,13.317999999999998,CE
2020-04-06,10890,6973,4005,120,465,72,1.798,86.592,13.408000000000001,CE
2020-04-07,11374,7297,4242,121,572,79,1.862,87.865,12.135000000000005,CE
2020-04-08,11889,7592,4515,125,685,87,1.927,88.731,11.269000000000005,CE
2020-04-09,12499,7894,4819,126,790,99,2.054,88.864,11.135999999999996,CE
2020-04-10,12871,8365,5276,135,854,111,2.104,88.497,11.503,CE
2020-04-11,13307,8739,5648,137,937,124,2.195,88.313,11.686999999999998,CE
2020-04-12,13569,9182,6042,141,983,138,2.284,87.69,12.310000000000002,CE
2020-04-13,14223,9684,6512,141,1104,146,2.242,88.32,11.680000000000007,CE
2020-04-14,14979,10121,7024,144,1262,166,2.363,88.375,11.625,CE
2020-04-15,15700,10626,7596,149,1515,184,2.422,89.17,10.829999999999998,CE
2020-04-16,16499,11069,8087,151,1825,200,2.473,90.123,9.876999999999995,CE
2020-04-17,17437,11544,8668,151,2129,223,2.573,90.519,9.480999999999995,CE
2020-04-18,18000,11993,9230,153,2314,240,2.6,90.603,9.397000000000006,CE
2020-04-19,18368,12463,9853,156,2512,264,2.679,90.49,9.510000000000005,CE
2020-04-20,19480,13334,10909,161,2738,296,2.713,90.244,9.756,CE
2020-04-21,20152,13885,11586,162,3001,324,2.796,90.256,9.744,CE
2020-04-22,21264,14511,12354,163,3436,349,2.825,90.779,9.221000000000004,CE
2020-04-23,22522,15206,13157,164,3838,373,2.835,91.142,8.858000000000004,CE
2020-04-24,23849,15949,14111,165,4259,422,2.991,90.985,9.015,CE
2020-04-25,24605,16768,15085,165,4632,465,3.083,90.877,9.123000000000005,CE
2020-04-26,25216,17553,15929,169,5028,519,3.258,90.644,9.355999999999995,CE
2020-04-27,26649,18557,16832,170,5490,565,3.357,90.669,9.331000000000003,CE
2020-04-28,28243,19461,17807,172,6006,608,3.414,90.807,9.192999999999998,CE
2020-04-29,30100,20287,18611,173,6413,670,3.6,90.541,9.459000000000003,CE
2020-04-30,32284,21474,19662,174,7217,747,3.799,90.62,9.379999999999995,CE
2020-05-01,33623,23184,20796,177,7788,817,3.929,90.506,9.494,CE
2020-05-02,34923,24393,21653,177,8269,885,4.087,90.332,9.668000000000006,CE
2020-05-03,35819,25616,22291,177,8739,965,4.329,90.056,9.944000000000003,CE
2020-05-04,38529,27265,23042,177,9622,1050,4.557,90.161,9.838999999999999,CE
2020-05-05,41130,28793,23699,178,10506,1127,4.755,90.312,9.688000000000002,CE
2020-05-06,43529,30170,24182,178,11252,1203,4.975,90.341,9.659000000000006,CE
2020-05-07,45977,31615,24651,178,11912,1273,5.164,90.345,9.655000000000001,CE
2020-05-08,48783,33078,25020,178,12595,1344,5.372,90.358,9.641999999999996,CE
2020-05-09,50103,34500,25340,178,13000,1424,5.62,90.128,9.872,CE
2020-05-10,50795,35941,25510,178,13286,1492,5.849,89.904,10.096000000000004,CE
2020-05-11,53821,37224,25758,178,13734,1559,6.052,89.806,10.194000000000003,CE
2020-05-12,56634,38198,26004,178,14101,1625,6.249,89.667,10.332999999999998,CE
2020-05-13,59341,38930,26173,178,14376,1667,6.369,89.609,10.391000000000005,CE
2020-05-14,61804,39486,26295,178,14699,1697,6.454,89.65,10.349999999999994,CE
2020-05-15,63702,39894,26323,178,14928,1714,6.511,89.701,10.299000000000007,CE
2020-05-16,64533,40124,26356,178,15048,1727,6.553,89.705,10.295000000000002,CE
2020-05-17,65060,40311,26361,178,15135,1743,6.612,89.673,10.326999999999998,CE
2020-05-18,65929,40504,26363,178,15159,1748,6.631,89.661,10.338999999999999,CE
2020-05-19,65929,40504,26363,178,15159,1748,6.631,89.661,10.338999999999999,CE
