Data,Exames realizados,Suspeitos,Positivo,Municios Afetados,Recuperados,Óbitos,Taxa de letalidade (%),Taxa de recuperacao final (%),Taxa de óbito final (%),Estado
2020-01-01,1224,39,127,3,0,0,0.0,0.0,0.0,CE
2020-01-02,1224,39,127,3,0,0,0.0,0.0,0.0,CE
2020-01-03,1224,39,127,3,0,0,0.0,0.0,0.0,CE
2020-01-04,1224,39,127,3,0,0,0.0,0.0,0.0,CE
2020-01-05,1224,39,128,3,0,0,0.0,0.0,0.0,CE
2020-01-06,1224,40,128,3,0,0,0.0,0.0,0.0,CE
2020-01-07,1226,40,128,3,0,0,0.0,0.0,0.0,CE
2020-01-08,1226,40,128,3,0,0,0.0,0.0,0.0,CE
2020-01-09,1226,40,129,3,0,0,0.0,0.0,0.0,CE
2020-01-10,1226,40,129,3,0,0,0.0,0.0,0.0,CE
2020-01-11,1226,40,129,3,0,0,0.0,0.0,0.0,CE
2020-01-12,1226,40,129,3,0,0,0.0,0.0,0.0,CE
2020-01-13,1226,41,129,3,0,0,0.0,0.0,0.0,CE
2020-01-14,1226,42,129,3,0,0,0.0,0.0,0.0,CE
2020-01-15,1226,44,129,3,0,0,0.0,0.0,0.0,CE
2020-01-16,1226,44,129,3,0,0,0.0,0.0,0.0,CE
2020-01-17,1226,44,129,3,0,0,0.0,0.0,0.0,CE
2020-01-18,1226,45,129,3,0,0,0.0,0.0,0.0,CE
2020-01-19,1226,46,129,3,0,0,0.0,0.0,0.0,CE
2020-01-20,1227,48,130,3,1,0,0.0,100.0,0.0,CE
2020-01-21,1227,48,130,3,1,0,0.0,100.0,0.0,CE
2020-01-22,1227,48,131,4,1,0,0.0,100.0,0.0,CE
2020-01-23,1227,49,131,4,1,0,0.0,100.0,0.0,CE
2020-01-24,1227,49,131,4,1,0,0.0,100.0,0.0,CE
2020-01-25,1227,49,131,4,1,0,0.0,100.0,0.0,CE
2020-01-26,1227,49,132,5,1,0,0.0,100.0,0.0,CE
2020-01-27,1227,49,132,5,1,0,0.0,100.0,0.0,CE
2020-01-28,1227,49,132,5,1,0,0.0,100.0,0.0,CE
2020-01-29,1227,49,132,5,1,0,0.0,100.0,0.0,CE
2020-01-30,1230,50,132,5,1,0,0.0,100.0,0.0,CE
2020-01-31,1230,51,132,5,1,0,0.0,100.0,0.0,CE
2020-02-01,1230,56,132,5,1,0,0.0,100.0,0.0,CE
2020-02-02,1230,60,133,5,1,0,0.0,100.0,0.0,CE
2020-02-03,1230,60,135,5,1,0,0.0,100.0,0.0,CE
2020-02-04,1232,62,135,5,2,0,0.0,100.0,0.0,CE
2020-02-05,1233,66,137,5,2,0,0.0,100.0,0.0,CE
2020-02-06,1233,68,138,6,2,0,0.0,100.0,0.0,CE
2020-02-07,1233,68,140,6,2,0,0.0,100.0,0.0,CE
2020-02-08,1234,69,141,6,3,0,0.0,100.0,0.0,CE
2020-02-09,1234,70,141,6,3,0,0.0,100.0,0.0,CE
2020-02-10,1234,70,141,6,3,0,0.0,100.0,0.0,CE
2020-02-11,1234,74,142,6,3,0,0.0,100.0,0.0,CE
2020-02-12,1235,76,143,6,3,0,0.0,100.0,0.0,CE
2020-02-13,1236,76,143,6,4,0,0.0,100.0,0.0,CE
2020-02-14,1238,80,145,6,5,0,0.0,100.0,0.0,CE
2020-02-15,1238,84,145,6,5,0,0.0,100.0,0.0,CE
2020-02-16,1238,84,146,6,5,0,0.0,100.0,0.0,CE
2020-02-17,1238,87,147,6,5,0,0.0,100.0,0.0,CE
2020-02-18,1238,88,148,6,5,0,0.0,100.0,0.0,CE
2020-02-19,1238,91,148,6,5,0,0.0,100.0,0.0,CE
2020-02-20,1239,100,149,7,5,0,0.0,100.0,0.0,CE
2020-02-21,1239,103,151,7,5,0,0.0,100.0,0.0,CE
2020-02-22,1239,106,156,9,5,0,0.0,100.0,0.0,CE
2020-02-23,1239,116,158,10,5,0,0.0,100.0,0.0,CE
2020-02-24,1243,120,160,10,5,0,0.0,100.0,0.0,CE
2020-02-25,1243,135,162,11,5,0,0.0,100.0,0.0,CE
2020-02-26,1243,141,163,11,5,0,0.0,100.0,0.0,CE
2020-02-27,1243,150,164,11,5,0,0.0,100.0,0.0,CE
2020-02-28,1243,157,165,11,5,0,0.0,100.0,0.0,CE
2020-02-29,1243,164,166,11,5,0,0.0,100.0,0.0,CE
2020-03-01,1245,189,171,11,5,0,0.0,100.0,0.0,CE
2020-03-02,1252,203,176,11,7,0,0.0,100.0,0.0,CE
2020-03-03,1252,223,178,11,7,0,0.0,100.0,0.0,CE
2020-03-04,1254,250,180,11,7,0,0.0,100.0,0.0,CE
2020-03-05,1254,283,185,11,7,0,0.0,100.0,0.0,CE
2020-03-06,1254,300,189,12,7,0,0.0,100.0,0.0,CE
2020-03-07,1259,321,195,14,7,0,0.0,100.0,0.0,CE
2020-03-08,1262,357,206,17,7,0,0.0,100.0,0.0,CE
2020-03-09,1269,399,217,19,7,0,0.0,100.0,0.0,CE
2020-03-10,1269,466,241,20,7,0,0.0,100.0,0.0,CE
2020-03-11,1289,513,264,20,7,0,0.0,100.0,0.0,CE
2020-03-12,1310,570,301,22,7,0,0.0,100.0,0.0,CE
2020-03-13,1338,671,354,25,7,0,0.0,100.0,0.0,CE
2020-03-14,1393,784,407,28,7,0,0.0,100.0,0.0,CE
2020-03-15,1450,934,481,31,8,0,0.0,100.0,0.0,CE
2020-03-16,1669,1152,593,34,11,0,0.0,100.0,0.0,CE
2020-03-17,1872,1399,708,36,12,0,0.0,100.0,0.0,CE
2020-03-18,2238,1679,859,41,15,0,0.0,100.0,0.0,CE
2020-03-19,2663,1974,1007,47,19,0,0.0,100.0,0.0,CE
