Data,Exames realizados,Suspeitos,Positivo,Municios Afetados,Recuperados,Óbitos,Taxa de letalidade (%),Taxa de recuperacao final (%),Taxa de óbito final (%),Estado
2020-03-10,1277,376,205,16,6,0,0.0,100.0,0.0,CE
2020-03-11,1297,403,210,17,6,0,0.0,100.0,0.0,CE
2020-03-12,1316,438,227,17,6,0,0.0,100.0,0.0,CE
2020-03-13,1342,495,251,20,7,0,0.0,100.0,0.0,CE
2020-03-14,1393,548,286,22,7,0,0.0,100.0,0.0,CE
2020-03-15,1449,612,327,24,7,0,0.0,100.0,0.0,CE
2020-03-16,1656,745,392,27,10,0,0.0,100.0,0.0,CE
2020-03-17,1859,864,465,27,11,0,0.0,100.0,0.0,CE
2020-03-18,2225,1091,600,32,14,0,0.0,100.0,0.0,CE
2020-03-19,2650,1298,701,35,18,0,0.0,100.0,0.0,CE
2020-03-20,3209,1690,913,42,20,0,0.0,100.0,0.0,CE
2020-03-21,3744,2075,1089,43,25,0,0.0,100.0,0.0,CE
2020-03-22,4223,2447,1244,49,26,0,0.0,100.0,0.0,CE
2020-03-23,4917,3019,1440,53,30,0,0.0,100.0,0.0,CE
2020-03-24,5654,3455,1669,60,39,3,0.18,92.857,7.143000000000001,CE
2020-03-25,6256,3827,1877,66,44,5,0.266,89.796,10.203999999999994,CE
2020-03-26,6846,4150,2069,74,50,8,0.387,86.207,13.793000000000006,CE
2020-03-27,7352,4391,2224,78,63,11,0.495,85.135,14.864999999999995,CE
2020-03-28,7674,4600,2346,80,71,13,0.554,84.524,15.475999999999999,CE
2020-03-29,7945,4811,2464,82,75,17,0.69,81.522,18.477999999999994,CE
2020-03-30,8487,5099,2622,85,81,21,0.801,79.412,20.587999999999994,CE
2020-03-31,8891,5313,2753,87,101,24,0.872,80.8,19.200000000000003,CE
2020-04-01,9288,5683,2985,92,125,26,0.871,82.781,17.218999999999994,CE
2020-04-02,9661,5957,3141,101,194,35,1.114,84.716,15.284000000000006,CE
2020-04-03,10005,6256,3289,103,257,44,1.338,85.382,14.617999999999995,CE
2020-04-04,10273,6486,3453,105,309,51,1.477,85.833,14.167000000000002,CE
2020-04-05,10438,6759,3647,109,380,59,1.618,86.56,13.439999999999998,CE
2020-04-06,10896,7103,3857,111,457,71,1.841,86.553,13.447000000000003,CE
2020-04-07,11382,7428,4083,113,564,78,1.91,87.85,12.150000000000006,CE
2020-04-08,11897,7730,4346,119,681,86,1.979,88.787,11.212999999999994,CE
2020-04-09,12513,8043,4635,120,784,98,2.114,88.889,11.111000000000004,CE
2020-04-10,12889,8528,5061,129,849,110,2.173,88.53,11.469999999999999,CE
2020-04-11,13325,8910,5428,133,931,123,2.266,88.33,11.670000000000002,CE
2020-04-12,13586,9353,5803,136,976,137,2.361,87.691,12.308999999999997,CE
2020-04-13,14237,9860,6270,137,1097,145,2.313,88.325,11.674999999999997,CE
2020-04-14,14986,10316,6760,142,1251,165,2.441,88.347,11.653000000000006,CE
2020-04-15,15698,10833,7289,145,1498,183,2.511,89.114,10.885999999999996,CE
2020-04-16,16497,11316,7761,147,1809,199,2.564,90.09,9.909999999999997,CE
2020-04-17,17425,11795,8310,150,2119,222,2.671,90.517,9.483000000000004,CE
2020-04-18,17984,12259,8815,152,2307,239,2.711,90.613,9.387,CE
2020-04-19,18348,12756,9405,154,2509,262,2.786,90.545,9.454999999999998,CE
2020-04-20,19405,13668,10331,158,2727,294,2.846,90.268,9.732,CE
2020-04-21,19990,14236,10964,159,2977,320,2.919,90.294,9.706000000000003,CE
2020-04-22,21049,14910,11633,161,3407,344,2.957,90.829,9.171000000000006,CE
2020-04-23,22237,15677,12319,163,3806,367,2.979,91.205,8.795000000000002,CE
2020-04-24,23542,16509,13105,164,4214,414,3.159,91.054,8.945999999999998,CE
2020-04-25,24282,17439,13877,165,4587,455,3.279,90.976,9.024000000000001,CE
2020-04-26,24882,18348,14524,168,4989,507,3.491,90.775,9.224999999999994,CE
2020-04-27,26276,19505,15158,169,5414,552,3.642,90.748,9.251999999999995,CE
2020-04-28,27842,20559,15770,171,5896,595,3.773,90.833,9.167000000000002,CE
2020-04-29,29628,21529,16213,173,6223,654,4.034,90.49,9.510000000000005,CE
2020-04-30,31600,22812,16739,173,6823,725,4.331,90.395,9.605000000000004,CE
2020-05-01,32792,24378,17146,174,7182,788,4.596,90.113,9.887,CE
2020-05-02,33966,25479,17432,174,7511,851,4.882,89.823,10.177000000000007,CE
2020-05-03,34740,26539,17613,174,7757,918,5.212,89.418,10.581999999999994,CE
2020-05-04,36954,27765,17830,174,8066,983,5.513,89.137,10.863,CE
2020-05-05,39191,28737,18007,174,8369,1044,5.798,88.909,11.090999999999994,CE
2020-05-06,41166,29487,18137,174,8594,1095,6.037,88.699,11.301000000000002,CE
2020-05-07,42976,30089,18238,174,8811,1142,6.262,88.526,11.474000000000004,CE
2020-05-08,44889,30522,18331,174,8996,1185,6.464,88.361,11.638999999999996,CE
2020-05-09,45623,30873,18378,174,9075,1230,6.693,88.064,11.936000000000007,CE
2020-05-10,46104,31084,18386,174,9157,1258,6.842,87.921,12.078999999999994,CE
2020-05-11,47198,31513,18409,174,9209,1273,6.915,87.855,12.144999999999996,CE
2020-05-12,47995,31875,18412,174,9231,1280,6.952,87.822,12.177999999999997,CE
