Data,Exames realizados,Suspeitos,Em Análise,Inconclusivo,Negativo,Positivo,Municios Afetados,Óbitos,Quantidade analisado,Taxa de letalidade (%),Estado
2020-02-15,2384,120,3,0,16,10,2,0,33,0.0,CE
2020-02-16,2384,120,3,0,16,12,2,0,34,0.0,CE
2020-02-17,2384,120,3,0,17,14,2,0,37,0.0,CE
2020-02-18,2384,120,3,0,17,15,2,0,38,0.0,CE
2020-02-19,2384,120,3,0,19,15,2,0,40,0.0,CE
2020-02-20,2385,120,3,0,22,16,3,0,45,0.0,CE
2020-02-21,2385,120,3,0,24,17,3,0,49,0.0,CE
2020-02-22,2385,120,4,0,24,20,3,0,54,0.0,CE
2020-02-23,2385,120,4,0,27,21,4,0,61,0.0,CE
2020-02-24,2389,120,4,0,28,21,4,0,64,0.0,CE
2020-02-25,2389,121,6,0,29,21,4,0,72,0.0,CE
2020-02-26,2389,121,6,0,32,21,4,0,74,0.0,CE
2020-02-27,2389,124,6,0,33,21,4,0,79,0.0,CE
2020-02-28,2389,129,6,0,38,21,4,0,87,0.0,CE
2020-02-29,2389,133,8,0,41,21,4,0,91,0.0,CE
2020-03-01,2391,135,9,0,62,24,4,0,99,0.0,CE
2020-03-02,2407,136,11,0,73,27,5,0,107,0.0,CE
2020-03-03,2408,140,11,0,80,29,6,0,113,0.0,CE
2020-03-04,2414,145,12,0,90,31,6,0,135,0.0,CE
2020-03-05,2418,147,15,1,102,34,6,0,153,0.0,CE
2020-03-06,2428,153,17,2,117,36,7,0,160,0.0,CE
2020-03-07,2437,155,18,2,134,39,8,0,173,0.0,CE
2020-03-08,2439,155,21,4,143,43,10,0,191,0.0,CE
2020-03-09,2448,161,22,5,165,46,10,0,208,0.0,CE
2020-03-10,2454,169,27,5,197,52,11,0,241,0.0,CE
2020-03-11,2477,178,31,5,231,56,11,0,263,0.0,CE
2020-03-12,2515,193,35,9,282,74,11,0,290,0.0,CE
2020-03-13,2547,219,37,10,343,95,15,0,334,0.0,CE
2020-03-14,2601,236,41,12,440,128,17,0,383,0.0,CE
2020-03-15,2636,247,49,14,558,158,18,0,444,0.0,CE
2020-03-16,2776,325,60,14,783,215,22,0,538,0.0,CE
2020-03-17,2979,380,76,18,1036,281,23,0,647,0.0,CE
