Data,Exames realizados,Suspeitos,Positivo,Municios Afetados,Recuperados,Óbitos,Taxa de letalidade (%),Taxa de recuperacao final (%),Taxa de óbito final (%),Estado
2020-01-01,1270,42,126,3,0,0,0.0,0.0,0.0,CE
2020-01-02,1270,42,126,3,0,0,0.0,0.0,0.0,CE
2020-01-03,1270,42,126,3,0,0,0.0,0.0,0.0,CE
2020-01-04,1270,42,126,3,0,0,0.0,0.0,0.0,CE
2020-01-05,1270,42,127,3,0,0,0.0,0.0,0.0,CE
2020-01-06,1270,43,127,3,0,0,0.0,0.0,0.0,CE
2020-01-07,1272,43,127,3,0,0,0.0,0.0,0.0,CE
2020-01-08,1272,43,127,3,0,0,0.0,0.0,0.0,CE
2020-01-09,1272,43,128,3,0,0,0.0,0.0,0.0,CE
2020-01-10,1272,43,128,3,0,0,0.0,0.0,0.0,CE
2020-01-11,1272,43,128,3,0,0,0.0,0.0,0.0,CE
2020-01-12,1272,43,128,3,0,0,0.0,0.0,0.0,CE
2020-01-13,1272,44,128,3,0,0,0.0,0.0,0.0,CE
2020-01-14,1272,45,128,3,0,0,0.0,0.0,0.0,CE
2020-01-15,1272,47,128,3,0,0,0.0,0.0,0.0,CE
2020-01-16,1272,47,128,3,0,0,0.0,0.0,0.0,CE
2020-01-17,1272,47,128,3,0,0,0.0,0.0,0.0,CE
2020-01-18,1272,48,128,3,0,0,0.0,0.0,0.0,CE
2020-01-19,1272,49,128,3,0,0,0.0,0.0,0.0,CE
2020-01-20,1273,51,129,3,1,0,0.0,100.0,0.0,CE
2020-01-21,1273,51,129,3,1,0,0.0,100.0,0.0,CE
2020-01-22,1273,51,130,4,1,0,0.0,100.0,0.0,CE
2020-01-23,1273,52,130,4,1,0,0.0,100.0,0.0,CE
2020-01-24,1273,52,130,4,1,0,0.0,100.0,0.0,CE
2020-01-25,1273,53,130,4,1,0,0.0,100.0,0.0,CE
2020-01-26,1273,53,131,5,1,0,0.0,100.0,0.0,CE
2020-01-27,1273,53,131,5,1,0,0.0,100.0,0.0,CE
2020-01-28,1273,53,131,5,1,0,0.0,100.0,0.0,CE
2020-01-29,1273,53,131,5,1,0,0.0,100.0,0.0,CE
2020-01-30,1276,54,131,5,1,0,0.0,100.0,0.0,CE
2020-01-31,1276,55,131,5,1,0,0.0,100.0,0.0,CE
2020-02-01,1276,59,132,5,1,0,0.0,100.0,0.0,CE
2020-02-02,1276,63,133,5,1,0,0.0,100.0,0.0,CE
2020-02-03,1276,63,135,5,1,0,0.0,100.0,0.0,CE
2020-02-04,1278,65,135,5,2,0,0.0,100.0,0.0,CE
2020-02-05,1279,70,137,5,2,0,0.0,100.0,0.0,CE
2020-02-06,1279,72,138,6,2,0,0.0,100.0,0.0,CE
2020-02-07,1279,72,140,6,2,0,0.0,100.0,0.0,CE
2020-02-08,1280,73,140,6,3,0,0.0,100.0,0.0,CE
2020-02-09,1280,74,140,6,3,0,0.0,100.0,0.0,CE
2020-02-10,1280,74,141,6,3,0,0.0,100.0,0.0,CE
2020-02-11,1280,78,142,6,3,0,0.0,100.0,0.0,CE
2020-02-12,1281,80,143,6,3,0,0.0,100.0,0.0,CE
2020-02-13,1282,80,143,6,4,0,0.0,100.0,0.0,CE
