Data,Exames realizados,Suspeitos,Positivo,Municios Afetados,Recuperados,Óbitos,Taxa de letalidade (%),Taxa de recuperacao final (%),Taxa de óbito final (%),Estado
2020-01-01,1237,40,126,3,0,0,0.0,0.0,0.0,CE
2020-01-02,1237,40,126,3,0,0,0.0,0.0,0.0,CE
2020-01-03,1237,40,126,3,0,0,0.0,0.0,0.0,CE
2020-01-04,1237,40,126,3,0,0,0.0,0.0,0.0,CE
2020-01-05,1237,40,127,3,0,0,0.0,0.0,0.0,CE
2020-01-06,1237,41,127,3,0,0,0.0,0.0,0.0,CE
2020-01-07,1239,41,127,3,0,0,0.0,0.0,0.0,CE
2020-01-08,1239,41,127,3,0,0,0.0,0.0,0.0,CE
2020-01-09,1239,41,128,3,0,0,0.0,0.0,0.0,CE
2020-01-10,1239,41,128,3,0,0,0.0,0.0,0.0,CE
2020-01-11,1239,41,128,3,0,0,0.0,0.0,0.0,CE
2020-01-12,1239,41,128,3,0,0,0.0,0.0,0.0,CE
2020-01-13,1239,42,128,3,0,0,0.0,0.0,0.0,CE
2020-01-14,1239,43,128,3,0,0,0.0,0.0,0.0,CE
2020-01-15,1239,45,128,3,0,0,0.0,0.0,0.0,CE
2020-01-16,1239,45,128,3,0,0,0.0,0.0,0.0,CE
2020-01-17,1239,45,128,3,0,0,0.0,0.0,0.0,CE
2020-01-18,1239,46,128,3,0,0,0.0,0.0,0.0,CE
2020-01-19,1239,47,128,3,0,0,0.0,0.0,0.0,CE
2020-01-20,1240,49,129,3,1,0,0.0,100.0,0.0,CE
2020-01-21,1240,49,129,3,1,0,0.0,100.0,0.0,CE
2020-01-22,1240,49,130,4,1,0,0.0,100.0,0.0,CE
2020-01-23,1240,50,130,4,1,0,0.0,100.0,0.0,CE
2020-01-24,1240,50,130,4,1,0,0.0,100.0,0.0,CE
2020-01-25,1240,50,130,4,1,0,0.0,100.0,0.0,CE
2020-01-26,1240,50,131,5,1,0,0.0,100.0,0.0,CE
2020-01-27,1240,50,131,5,1,0,0.0,100.0,0.0,CE
2020-01-28,1240,50,131,5,1,0,0.0,100.0,0.0,CE
2020-01-29,1240,50,131,5,1,0,0.0,100.0,0.0,CE
2020-01-30,1243,51,131,5,1,0,0.0,100.0,0.0,CE
2020-01-31,1243,52,131,5,1,0,0.0,100.0,0.0,CE
2020-02-01,1243,56,132,5,1,0,0.0,100.0,0.0,CE
2020-02-02,1243,60,133,5,1,0,0.0,100.0,0.0,CE
2020-02-03,1243,60,135,5,1,0,0.0,100.0,0.0,CE
2020-02-04,1245,62,135,5,2,0,0.0,100.0,0.0,CE
2020-02-05,1246,66,137,5,2,0,0.0,100.0,0.0,CE
2020-02-06,1246,68,138,6,2,0,0.0,100.0,0.0,CE
2020-02-07,1246,68,140,6,2,0,0.0,100.0,0.0,CE
2020-02-08,1247,69,140,6,3,0,0.0,100.0,0.0,CE
2020-02-09,1247,70,141,6,3,0,0.0,100.0,0.0,CE
2020-02-10,1247,70,142,6,3,0,0.0,100.0,0.0,CE
2020-02-11,1247,74,143,6,3,0,0.0,100.0,0.0,CE
2020-02-12,1248,76,144,6,3,0,0.0,100.0,0.0,CE
2020-02-13,1249,76,144,6,4,0,0.0,100.0,0.0,CE
2020-02-14,1251,80,146,6,5,0,0.0,100.0,0.0,CE
2020-02-15,1251,84,146,6,5,0,0.0,100.0,0.0,CE
2020-02-16,1251,84,147,6,5,0,0.0,100.0,0.0,CE
2020-02-17,1251,87,148,6,5,0,0.0,100.0,0.0,CE
2020-02-18,1251,88,149,6,5,0,0.0,100.0,0.0,CE
2020-02-19,1251,91,149,6,5,0,0.0,100.0,0.0,CE
2020-02-20,1252,100,150,7,5,0,0.0,100.0,0.0,CE
2020-02-21,1252,103,152,7,5,0,0.0,100.0,0.0,CE
2020-02-22,1252,106,157,9,5,0,0.0,100.0,0.0,CE
2020-02-23,1252,116,159,10,5,0,0.0,100.0,0.0,CE
2020-02-24,1256,120,161,10,5,0,0.0,100.0,0.0,CE
2020-02-25,1256,135,163,11,5,0,0.0,100.0,0.0,CE
2020-02-26,1256,141,164,11,5,0,0.0,100.0,0.0,CE
2020-02-27,1256,150,165,11,5,0,0.0,100.0,0.0,CE
2020-02-28,1256,157,166,11,5,0,0.0,100.0,0.0,CE
2020-02-29,1256,164,167,11,5,0,0.0,100.0,0.0,CE
2020-03-01,1258,188,172,11,5,0,0.0,100.0,0.0,CE
2020-03-02,1265,203,177,11,7,0,0.0,100.0,0.0,CE
2020-03-03,1265,223,179,11,7,0,0.0,100.0,0.0,CE
2020-03-04,1267,250,181,11,7,0,0.0,100.0,0.0,CE
2020-03-05,1267,283,186,11,7,0,0.0,100.0,0.0,CE
2020-03-06,1267,300,190,12,7,0,0.0,100.0,0.0,CE
2020-03-07,1272,321,196,14,7,0,0.0,100.0,0.0,CE
2020-03-08,1275,357,207,17,7,0,0.0,100.0,0.0,CE
2020-03-09,1282,398,219,19,7,0,0.0,100.0,0.0,CE
