Data,Exames realizados,Suspeitos,Positivo,Municios Afetados,Recuperados,Óbitos,Taxa de letalidade (%),Taxa de recuperacao final (%),Taxa de óbito final (%),Estado
2020-01-01,1245,41,128,3,0,0,0.0,0.0,0.0,CE
2020-01-02,1245,41,128,3,0,0,0.0,0.0,0.0,CE
2020-01-03,1245,41,128,3,0,0,0.0,0.0,0.0,CE
2020-01-04,1245,41,128,3,0,0,0.0,0.0,0.0,CE
2020-01-05,1245,41,129,3,0,0,0.0,0.0,0.0,CE
2020-01-06,1245,43,129,3,0,0,0.0,0.0,0.0,CE
2020-01-07,1247,43,129,3,0,0,0.0,0.0,0.0,CE
2020-01-08,1247,43,129,3,0,0,0.0,0.0,0.0,CE
2020-01-09,1247,43,130,3,0,0,0.0,0.0,0.0,CE
2020-01-10,1247,43,130,3,0,0,0.0,0.0,0.0,CE
2020-01-11,1247,43,130,3,0,0,0.0,0.0,0.0,CE
2020-01-12,1247,43,130,3,0,0,0.0,0.0,0.0,CE
2020-01-13,1247,44,130,3,0,0,0.0,0.0,0.0,CE
2020-01-14,1247,45,130,3,0,0,0.0,0.0,0.0,CE
2020-01-15,1247,47,130,3,0,0,0.0,0.0,0.0,CE
2020-01-16,1247,47,130,3,0,0,0.0,0.0,0.0,CE
2020-01-17,1247,47,130,3,0,0,0.0,0.0,0.0,CE
2020-01-18,1247,48,130,3,0,0,0.0,0.0,0.0,CE
2020-01-19,1247,49,130,3,0,0,0.0,0.0,0.0,CE
2020-01-20,1248,51,131,3,1,0,0.0,100.0,0.0,CE
2020-01-21,1248,51,131,3,1,0,0.0,100.0,0.0,CE
2020-01-22,1248,51,132,4,1,0,0.0,100.0,0.0,CE
2020-01-23,1248,52,132,4,1,0,0.0,100.0,0.0,CE
2020-01-24,1248,52,132,4,1,0,0.0,100.0,0.0,CE
2020-01-25,1248,53,132,4,1,0,0.0,100.0,0.0,CE
2020-01-26,1248,53,133,5,1,0,0.0,100.0,0.0,CE
2020-01-27,1248,53,133,5,1,0,0.0,100.0,0.0,CE
2020-01-28,1248,53,133,5,1,0,0.0,100.0,0.0,CE
2020-01-29,1248,53,133,5,1,0,0.0,100.0,0.0,CE
2020-01-30,1251,54,133,5,1,0,0.0,100.0,0.0,CE
2020-01-31,1251,55,133,5,1,0,0.0,100.0,0.0,CE
2020-02-01,1251,59,134,5,1,0,0.0,100.0,0.0,CE
2020-02-02,1251,63,135,5,1,0,0.0,100.0,0.0,CE
2020-02-03,1251,63,137,5,1,0,0.0,100.0,0.0,CE
2020-02-04,1253,65,137,5,2,0,0.0,100.0,0.0,CE
2020-02-05,1254,70,139,5,2,0,0.0,100.0,0.0,CE
2020-02-06,1254,72,140,6,2,0,0.0,100.0,0.0,CE
2020-02-07,1254,72,142,6,2,0,0.0,100.0,0.0,CE
2020-02-08,1255,73,142,6,3,0,0.0,100.0,0.0,CE
2020-02-09,1255,74,143,6,3,0,0.0,100.0,0.0,CE
2020-02-10,1255,74,144,6,3,0,0.0,100.0,0.0,CE
2020-02-11,1255,78,145,6,3,0,0.0,100.0,0.0,CE
2020-02-12,1256,80,146,6,3,0,0.0,100.0,0.0,CE
2020-02-13,1257,80,146,6,4,0,0.0,100.0,0.0,CE
2020-02-14,1261,84,149,6,5,0,0.0,100.0,0.0,CE
2020-02-15,1262,90,150,6,5,0,0.0,100.0,0.0,CE
2020-02-16,1262,90,151,6,5,0,0.0,100.0,0.0,CE
2020-02-17,1262,93,152,6,5,0,0.0,100.0,0.0,CE
2020-02-18,1262,94,153,6,5,0,0.0,100.0,0.0,CE
2020-02-19,1262,98,153,6,5,0,0.0,100.0,0.0,CE
2020-02-20,1263,107,154,7,5,0,0.0,100.0,0.0,CE
2020-02-21,1263,110,156,7,5,0,0.0,100.0,0.0,CE
2020-02-22,1264,113,161,9,5,0,0.0,100.0,0.0,CE
2020-02-23,1264,124,163,10,5,0,0.0,100.0,0.0,CE
2020-02-24,1268,128,165,10,5,0,0.0,100.0,0.0,CE
2020-02-25,1268,143,167,11,5,0,0.0,100.0,0.0,CE
2020-02-26,1268,149,168,11,5,0,0.0,100.0,0.0,CE
