Data,Exames realizados,Suspeitos,Em Análise,Inconclusivo,Negativo,Positivo,Municios Afetados,Óbitos,Quantidade analisado,Taxa de letalidade (%),Estado
2020-03-11,2679,198,32,4,209,89,16,0,261,0.0,CE
2020-03-12,2704,215,35,8,247,119,17,0,290,0.0,CE
2020-03-13,2734,240,36,9,305,146,21,0,333,0.0,CE
2020-03-14,2764,254,39,11,395,187,26,0,383,0.0,CE
2020-03-15,2793,265,47,13,513,219,27,0,444,0.0,CE
2020-03-16,2933,343,62,13,740,277,30,0,538,0.0,CE
2020-03-17,3107,401,78,19,982,349,32,0,647,0.0,CE
2020-03-18,3420,564,100,27,1452,476,35,0,775,0.0,CE
2020-03-19,3776,676,128,30,1855,579,38,0,901,0.0,CE
2020-03-20,4307,902,190,34,2418,770,45,0,1145,0.0,CE
2020-03-21,4765,1163,244,41,2927,933,47,0,1362,0.0,CE
2020-03-22,5180,1424,299,45,3405,1079,52,0,1549,0.0,CE
2020-03-23,5802,1905,350,51,4054,1268,55,0,1829,0.0,CE
2020-03-24,6429,2307,388,53,4661,1492,62,4,2052,0.268,CE
2020-03-25,6937,2539,421,61,5181,1685,67,6,2276,0.356,CE
2020-03-26,7474,2850,456,64,5608,1861,72,9,2503,0.484,CE
2020-03-27,7877,3181,484,70,5890,2007,75,12,2776,0.598,CE
2020-03-28,8104,3361,521,75,6118,2117,76,14,3000,0.661,CE
2020-03-29,8327,3511,548,76,6314,2217,78,18,3238,0.812,CE
2020-03-30,8688,3866,579,81,6615,2363,81,22,3535,0.931,CE
2020-03-31,9078,4220,603,88,6805,2489,84,25,3765,1.004,CE
2020-04-01,9371,4579,644,97,7127,2695,89,27,4139,1.002,CE
2020-04-02,9697,5043,669,103,7342,2844,97,36,4406,1.266,CE
2020-04-03,10011,5469,706,109,7548,2970,98,45,4680,1.515,CE
2020-04-04,10238,5637,725,123,7739,3127,103,52,4908,1.663,CE
2020-04-05,10394,5795,759,133,7932,3285,106,60,5190,1.826,CE
2020-04-06,10814,6188,796,141,8192,3482,108,72,5570,2.068,CE
2020-04-07,11224,6604,836,148,8418,3695,111,79,5919,2.138,CE
2020-04-08,11713,7083,875,156,8663,3948,116,87,6237,2.204,CE
2020-04-09,12192,7408,927,167,9001,4228,116,99,6561,2.342,CE
2020-04-10,12536,7616,990,178,9319,4606,123,111,7075,2.41,CE
2020-04-11,12986,7851,1045,185,9563,4936,127,124,7479,2.512,CE
2020-04-12,13192,8074,1105,192,9811,5289,130,138,7929,2.609,CE
2020-04-13,13715,8521,1176,207,10143,5717,132,145,8471,2.536,CE
2020-04-14,14312,9089,1232,213,10485,6150,136,165,8976,2.683,CE
2020-04-15,14946,9685,1319,218,10878,6597,138,183,9519,2.774,CE
2020-04-16,15763,10301,1405,225,11215,7000,141,199,10012,2.843,CE
2020-04-17,16669,10888,1486,234,11581,7458,145,222,10527,2.977,CE
2020-04-18,17214,11184,1575,246,11872,7882,147,239,10983,3.032,CE
2020-04-19,17533,11463,1680,251,12112,8328,151,262,11498,3.146,CE
2020-04-20,18465,12234,1886,262,12585,8982,154,293,12377,3.262,CE
2020-04-21,18914,12569,2048,263,12841,9386,157,318,12912,3.388,CE
2020-04-22,19860,13037,2203,270,13146,9816,158,340,13524,3.464,CE
2020-04-23,20922,13725,2389,273,13399,10211,160,362,14192,3.545,CE
2020-04-24,22058,14683,2639,274,13593,10604,161,403,14865,3.8,CE
2020-04-25,22747,15173,2912,278,13749,10953,161,440,15520,4.017,CE
2020-04-26,23309,15558,3135,279,13873,11223,162,490,16152,4.366,CE
2020-04-27,24581,16862,3389,279,14004,11486,162,526,16772,4.579,CE
2020-04-28,25932,18355,3678,281,14149,11626,162,562,17235,4.834,CE
2020-04-29,27425,19831,3857,282,14290,11793,163,611,17532,5.181,CE
2020-04-30,28769,21522,4064,283,14390,11917,163,663,17779,5.563,CE
2020-05-01,29607,22399,4225,283,14455,12002,163,709,17933,5.907,CE
2020-05-02,30423,23235,4388,283,14519,12074,163,738,18003,6.112,CE
2020-05-03,31216,24006,4499,283,14542,12126,163,774,18031,6.383,CE
2020-05-04,32019,24775,4965,283,14587,12181,163,797,18033,6.543,CE
2020-05-05,33217,25378,5553,283,14614,12206,163,816,18033,6.685,CE
2020-05-06,33602,25551,5726,283,14614,12206,163,816,18033,6.685,CE
