Data,Exames realizados,Suspeitos,Positivo,Municios Afetados,Recuperados,Óbitos,Taxa de letalidade (%),Taxa de recuperacao final (%),Taxa de óbito final (%),Estado
2020-01-01,1216,40,128,4,0,0,0.0,0.0,0.0,CE
2020-01-02,1216,40,128,4,0,0,0.0,0.0,0.0,CE
2020-01-03,1216,40,128,4,0,0,0.0,0.0,0.0,CE
2020-01-04,1216,40,128,4,0,0,0.0,0.0,0.0,CE
2020-01-05,1216,40,129,4,0,0,0.0,0.0,0.0,CE
2020-01-06,1216,41,129,4,0,0,0.0,0.0,0.0,CE
2020-01-07,1218,41,129,4,0,0,0.0,0.0,0.0,CE
2020-01-08,1218,41,129,4,0,0,0.0,0.0,0.0,CE
2020-01-09,1218,41,130,4,0,0,0.0,0.0,0.0,CE
2020-01-10,1218,41,130,4,0,0,0.0,0.0,0.0,CE
2020-01-11,1218,41,130,4,0,0,0.0,0.0,0.0,CE
2020-01-12,1218,41,130,4,0,0,0.0,0.0,0.0,CE
2020-01-13,1218,42,130,4,0,0,0.0,0.0,0.0,CE
2020-01-14,1218,42,130,4,0,0,0.0,0.0,0.0,CE
2020-01-15,1218,44,130,4,0,0,0.0,0.0,0.0,CE
2020-01-16,1218,44,130,4,0,0,0.0,0.0,0.0,CE
2020-01-17,1218,44,130,4,0,0,0.0,0.0,0.0,CE
2020-01-18,1218,45,130,4,0,0,0.0,0.0,0.0,CE
2020-01-19,1218,46,130,4,0,0,0.0,0.0,0.0,CE
2020-01-20,1219,48,131,4,1,0,0.0,100.0,0.0,CE
2020-01-21,1219,48,131,4,1,0,0.0,100.0,0.0,CE
2020-01-22,1219,48,132,5,1,0,0.0,100.0,0.0,CE
2020-01-23,1219,49,132,5,1,0,0.0,100.0,0.0,CE
2020-01-24,1219,49,132,5,1,0,0.0,100.0,0.0,CE
2020-01-25,1219,49,132,5,1,0,0.0,100.0,0.0,CE
2020-01-26,1219,49,133,6,1,0,0.0,100.0,0.0,CE
2020-01-27,1219,49,133,6,1,0,0.0,100.0,0.0,CE
