Data,Exames realizados,Suspeitos,Positivo,Municios Afetados,Recuperados,Óbitos,Taxa de letalidade (%),Taxa de recuperacao final (%),Taxa de óbito final (%),Estado
2020-01-01,1241,68,134,4,0,0,0.0,0.0,0.0,CE
2020-01-02,1241,68,134,4,0,0,0.0,0.0,0.0,CE
2020-01-03,1241,68,134,4,0,0,0.0,0.0,0.0,CE
2020-01-04,1241,68,134,4,0,0,0.0,0.0,0.0,CE
2020-01-05,1241,68,135,4,0,0,0.0,0.0,0.0,CE
2020-01-06,1241,69,135,4,0,0,0.0,0.0,0.0,CE
2020-01-07,1243,69,135,4,0,0,0.0,0.0,0.0,CE
2020-01-08,1243,69,135,4,0,0,0.0,0.0,0.0,CE
2020-01-09,1243,69,136,4,0,0,0.0,0.0,0.0,CE
2020-01-10,1243,69,136,4,0,0,0.0,0.0,0.0,CE
2020-01-11,1243,69,136,4,0,0,0.0,0.0,0.0,CE
2020-01-12,1243,69,136,4,0,0,0.0,0.0,0.0,CE
2020-01-13,1243,69,136,4,0,0,0.0,0.0,0.0,CE
2020-01-14,1243,69,136,4,0,0,0.0,0.0,0.0,CE
2020-01-15,1243,71,136,4,0,0,0.0,0.0,0.0,CE
2020-01-16,1243,71,136,4,0,0,0.0,0.0,0.0,CE
2020-01-17,1243,71,136,4,0,0,0.0,0.0,0.0,CE
2020-01-18,1243,72,136,4,0,0,0.0,0.0,0.0,CE
2020-01-19,1243,73,136,4,0,0,0.0,0.0,0.0,CE
2020-01-20,1244,76,137,4,1,0,0.0,100.0,0.0,CE
2020-01-21,1244,76,137,4,1,0,0.0,100.0,0.0,CE
2020-01-22,1244,76,138,5,1,0,0.0,100.0,0.0,CE
2020-01-23,1244,77,138,5,1,0,0.0,100.0,0.0,CE
2020-01-24,1244,77,138,5,1,0,0.0,100.0,0.0,CE
2020-01-25,1244,77,138,5,1,0,0.0,100.0,0.0,CE
2020-01-26,1244,77,139,6,1,0,0.0,100.0,0.0,CE
2020-01-27,1244,77,139,6,1,0,0.0,100.0,0.0,CE
2020-01-28,1244,77,139,6,1,0,0.0,100.0,0.0,CE
2020-01-29,1244,77,139,6,1,0,0.0,100.0,0.0,CE
2020-01-30,1247,78,139,6,1,0,0.0,100.0,0.0,CE
2020-01-31,1247,79,139,6,1,0,0.0,100.0,0.0,CE
2020-02-01,1247,82,139,6,1,0,0.0,100.0,0.0,CE
2020-02-02,1247,86,139,6,1,0,0.0,100.0,0.0,CE
2020-02-03,1247,87,140,6,1,0,0.0,100.0,0.0,CE
2020-02-04,1249,89,140,6,2,0,0.0,100.0,0.0,CE
2020-02-05,1250,90,140,6,2,0,0.0,100.0,0.0,CE
2020-02-06,1250,92,140,6,2,0,0.0,100.0,0.0,CE
2020-02-07,1250,92,142,6,2,0,0.0,100.0,0.0,CE
2020-02-08,1251,92,142,6,3,0,0.0,100.0,0.0,CE
2020-02-09,1251,93,143,6,3,0,0.0,100.0,0.0,CE
2020-02-10,1251,93,143,6,3,0,0.0,100.0,0.0,CE
2020-02-11,1251,96,144,6,3,0,0.0,100.0,0.0,CE
2020-02-12,1251,98,145,6,3,0,0.0,100.0,0.0,CE
2020-02-13,1252,98,145,6,4,0,0.0,100.0,0.0,CE
2020-02-14,1252,101,147,6,4,0,0.0,100.0,0.0,CE
2020-02-15,1252,103,147,6,4,0,0.0,100.0,0.0,CE
2020-02-16,1252,103,148,6,4,0,0.0,100.0,0.0,CE
2020-02-17,1252,106,149,6,4,0,0.0,100.0,0.0,CE
2020-02-18,1252,107,150,6,4,0,0.0,100.0,0.0,CE
2020-02-19,1252,109,150,6,4,0,0.0,100.0,0.0,CE
2020-02-20,1253,115,151,7,4,0,0.0,100.0,0.0,CE
2020-02-21,1253,119,152,7,4,0,0.0,100.0,0.0,CE
2020-02-22,1253,122,157,9,4,0,0.0,100.0,0.0,CE
2020-02-23,1253,129,159,10,4,0,0.0,100.0,0.0,CE
2020-02-24,1257,134,160,10,4,0,0.0,100.0,0.0,CE
2020-02-25,1257,143,162,11,4,0,0.0,100.0,0.0,CE
2020-02-26,1257,147,162,11,4,0,0.0,100.0,0.0,CE
2020-02-27,1257,155,162,11,4,0,0.0,100.0,0.0,CE
2020-02-28,1257,166,163,11,4,0,0.0,100.0,0.0,CE
2020-02-29,1257,173,164,11,4,0,0.0,100.0,0.0,CE
2020-03-01,1259,188,168,11,4,0,0.0,100.0,0.0,CE
2020-03-02,1266,201,173,11,6,0,0.0,100.0,0.0,CE
2020-03-03,1266,216,175,11,6,0,0.0,100.0,0.0,CE
2020-03-04,1268,240,177,11,6,0,0.0,100.0,0.0,CE
2020-03-05,1268,261,181,11,6,0,0.0,100.0,0.0,CE
2020-03-06,1268,278,183,12,6,0,0.0,100.0,0.0,CE
2020-03-07,1273,295,185,12,6,0,0.0,100.0,0.0,CE
2020-03-08,1276,316,189,14,6,0,0.0,100.0,0.0,CE
2020-03-09,1283,335,195,15,6,0,0.0,100.0,0.0,CE
2020-03-10,1283,375,202,16,6,0,0.0,100.0,0.0,CE
2020-03-11,1303,402,207,17,6,0,0.0,100.0,0.0,CE
2020-03-12,1322,437,224,17,6,0,0.0,100.0,0.0,CE
2020-03-13,1348,494,248,20,7,0,0.0,100.0,0.0,CE
2020-03-14,1399,548,281,22,7,0,0.0,100.0,0.0,CE
2020-03-15,1455,613,322,24,7,0,0.0,100.0,0.0,CE
2020-03-16,1662,748,386,27,10,0,0.0,100.0,0.0,CE
2020-03-17,1865,868,461,27,11,0,0.0,100.0,0.0,CE
2020-03-18,2231,1096,595,32,14,0,0.0,100.0,0.0,CE
2020-03-19,2656,1304,696,35,18,0,0.0,100.0,0.0,CE
2020-03-20,3214,1695,906,42,20,0,0.0,100.0,0.0,CE
2020-03-21,3749,2079,1082,43,25,0,0.0,100.0,0.0,CE
2020-03-22,4229,2452,1237,49,27,0,0.0,100.0,0.0,CE
2020-03-23,4924,3025,1433,53,31,0,0.0,100.0,0.0,CE
2020-03-24,5661,3460,1662,60,40,3,0.181,93.023,6.977000000000004,CE
2020-03-25,6263,3831,1870,66,45,5,0.267,90.0,10.0,CE
2020-03-26,6854,4156,2063,74,52,8,0.388,86.667,13.332999999999998,CE
2020-03-27,7361,4399,2218,78,65,11,0.496,85.526,14.474000000000004,CE
2020-03-28,7683,4609,2341,80,73,13,0.555,84.884,15.116,CE
2020-03-29,7954,4824,2458,82,77,17,0.692,81.915,18.084999999999994,CE
2020-03-30,8495,5111,2615,85,83,21,0.803,79.808,20.191999999999993,CE
2020-03-31,8901,5325,2747,87,103,24,0.874,81.102,18.897999999999996,CE
2020-04-01,9298,5699,2972,92,127,26,0.875,83.007,16.992999999999995,CE
2020-04-02,9671,5978,3124,101,196,35,1.12,84.848,15.152000000000001,CE
2020-04-03,10016,6277,3272,103,259,44,1.345,85.479,14.521,CE
2020-04-04,10284,6505,3438,106,312,51,1.483,85.95,14.049999999999997,CE
2020-04-05,10451,6778,3628,109,383,59,1.626,86.652,13.347999999999999,CE
2020-04-06,10910,7123,3840,111,461,71,1.849,86.654,13.346000000000004,CE
2020-04-07,11396,7449,4067,113,568,78,1.918,87.926,12.073999999999998,CE
2020-04-08,11910,7751,4327,119,685,86,1.988,88.846,11.153999999999996,CE
2020-04-09,12527,8062,4615,120,789,98,2.124,88.952,11.048000000000002,CE
2020-04-10,12905,8551,5043,128,854,110,2.181,88.589,11.411000000000001,CE
2020-04-11,13341,8936,5405,132,936,123,2.276,88.385,11.614999999999995,CE
2020-04-12,13602,9381,5779,135,981,137,2.371,87.746,12.254000000000005,CE
2020-04-13,14252,9889,6247,137,1100,145,2.321,88.353,11.647000000000006,CE
2020-04-14,15002,10348,6738,142,1254,165,2.449,88.372,11.628,CE
2020-04-15,15714,10863,7267,145,1504,183,2.518,89.152,10.847999999999999,CE
2020-04-16,16514,11348,7732,147,1815,199,2.574,90.119,9.881,CE
2020-04-17,17442,11833,8277,150,2126,222,2.682,90.545,9.454999999999998,CE
2020-04-18,18000,12299,8781,152,2312,239,2.722,90.631,9.369,CE
2020-04-19,18364,12801,9367,155,2515,262,2.797,90.565,9.435000000000002,CE
2020-04-20,19418,13735,10276,159,2733,293,2.851,90.317,9.683000000000007,CE
2020-04-21,20002,14314,10896,160,2984,319,2.928,90.342,9.658000000000001,CE
2020-04-22,21063,15003,11549,162,3415,342,2.961,90.897,9.102999999999994,CE
2020-04-23,22251,15790,12217,164,3817,365,2.988,91.272,8.727999999999994,CE
2020-04-24,23556,16666,12968,164,4226,410,3.162,91.156,8.843999999999994,CE
2020-04-25,24299,17630,13692,165,4599,449,3.279,91.105,8.894999999999996,CE
2020-04-26,24899,18568,14309,168,5003,500,3.494,90.914,9.085999999999999,CE
2020-04-27,26288,19767,14902,169,5428,543,3.644,90.906,9.093999999999994,CE
2020-04-28,27844,20851,15465,171,5909,585,3.783,90.992,9.007999999999996,CE
2020-04-29,29631,21862,15859,173,6236,643,4.054,90.653,9.346999999999994,CE
2020-04-30,31618,23189,16320,173,6840,709,4.344,90.608,9.391999999999996,CE
2020-05-01,32800,24755,16655,174,7201,771,4.629,90.329,9.671000000000006,CE
2020-05-02,33972,25851,16885,174,7535,829,4.91,90.088,9.912000000000006,CE
2020-05-03,34738,26903,17022,174,7784,892,5.24,89.719,10.281000000000006,CE
2020-05-04,36897,28048,17181,174,8093,953,5.547,89.465,10.534999999999997,CE
2020-05-05,39077,28970,17313,174,8404,1012,5.845,89.252,10.748000000000005,CE
2020-05-06,40929,29642,17410,174,8629,1057,6.071,89.087,10.912999999999997,CE
2020-05-07,42688,30178,17494,174,8846,1096,6.265,88.976,11.024000000000001,CE
2020-05-08,44491,30529,17563,174,9026,1134,6.457,88.839,11.161000000000001,CE
2020-05-09,45185,30768,17593,174,9104,1169,6.645,88.621,11.379000000000005,CE
2020-05-10,45641,30870,17599,174,9188,1184,6.728,88.585,11.415000000000006,CE
2020-05-11,46296,31112,17599,174,9193,1189,6.756,88.547,11.453000000000003,CE
2020-05-12,46296,31112,17599,174,9193,1189,6.756,88.547,11.453000000000003,CE
