Data,Exames realizados,Suspeitos,Em Análise,Inconclusivo,Negativo,Positivo,Municios Afetados,Óbitos,Quantidade analisado,Taxa de letalidade (%),Estado
2020-02-21,2665,171,3,0,26,16,3,0,47,0.0,CE
2020-02-22,2665,171,4,0,27,20,4,0,50,0.0,CE
2020-02-23,2665,171,4,0,30,21,5,0,57,0.0,CE
2020-02-24,2669,171,4,0,31,21,5,0,60,0.0,CE
2020-02-25,2669,172,5,0,32,22,5,0,68,0.0,CE
2020-02-26,2669,172,5,0,35,22,5,0,70,0.0,CE
2020-02-27,2669,175,6,0,36,22,5,0,74,0.0,CE
2020-02-28,2669,181,6,0,41,22,5,0,82,0.0,CE
2020-02-29,2669,183,6,0,43,22,5,0,87,0.0,CE
2020-03-01,2670,186,7,0,59,29,5,0,95,0.0,CE
2020-03-02,2681,188,8,0,66,36,7,0,103,0.0,CE
2020-03-03,2685,193,10,0,72,39,7,0,109,0.0,CE
2020-03-04,2688,200,12,0,78,44,7,0,131,0.0,CE
2020-03-05,2695,202,15,1,87,50,7,0,149,0.0,CE
2020-03-06,2697,209,17,1,94,59,11,0,157,0.0,CE
2020-03-07,2706,212,18,1,108,65,13,0,169,0.0,CE
2020-03-08,2710,213,22,3,117,69,14,0,186,0.0,CE
2020-03-09,2718,219,24,4,136,75,14,0,202,0.0,CE
2020-03-10,2723,227,28,4,164,85,16,0,236,0.0,CE
2020-03-11,2745,236,31,4,197,91,16,0,259,0.0,CE
2020-03-12,2770,251,34,8,237,121,17,0,286,0.0,CE
2020-03-13,2801,277,35,9,294,148,21,0,328,0.0,CE
2020-03-14,2831,292,38,11,383,189,25,0,377,0.0,CE
2020-03-15,2860,303,46,13,501,221,26,0,437,0.0,CE
2020-03-16,3001,381,59,13,728,279,30,0,529,0.0,CE
2020-03-17,3174,438,73,19,974,351,32,0,638,0.0,CE
2020-03-18,3490,600,94,27,1445,479,35,0,766,0.0,CE
2020-03-19,3844,711,121,30,1847,579,37,0,890,0.0,CE
2020-03-20,4374,936,180,34,2407,768,44,0,1128,0.0,CE
2020-03-21,4832,1196,237,42,2911,935,46,0,1342,0.0,CE
2020-03-22,5248,1457,297,45,3390,1081,51,0,1527,0.0,CE
2020-03-23,5869,1935,350,51,4038,1268,55,0,1804,0.0,CE
2020-03-24,6499,2338,389,53,4644,1491,62,4,2031,0.268,CE
2020-03-25,7008,2568,422,61,5157,1681,67,6,2256,0.357,CE
2020-03-26,7543,2873,455,64,5582,1859,72,9,2483,0.484,CE
2020-03-27,7946,3204,484,70,5867,2004,76,12,2749,0.599,CE
2020-03-28,8172,3384,519,75,6088,2114,77,14,2969,0.662,CE
2020-03-29,8395,3534,544,77,6283,2212,79,18,3204,0.814,CE
2020-03-30,8759,3886,578,82,6587,2356,82,22,3493,0.934,CE
2020-03-31,9149,4233,602,88,6782,2478,85,25,3721,1.009,CE
2020-04-01,9445,4588,645,97,7095,2680,90,27,4084,1.007,CE
2020-04-02,9766,5056,673,105,7301,2825,96,36,4344,1.274,CE
2020-04-03,10078,5482,710,112,7505,2951,97,45,4621,1.525,CE
2020-04-04,10306,5650,729,126,7689,3111,103,52,4852,1.671,CE
2020-04-05,10462,5809,763,135,7876,3267,106,60,5127,1.837,CE
2020-04-06,10879,6204,804,142,8130,3463,108,72,5508,2.079,CE
2020-04-07,11292,6620,843,149,8361,3674,111,79,5858,2.15,CE
2020-04-08,11778,7098,881,156,8608,3921,115,87,6177,2.219,CE
2020-04-09,12260,7423,932,166,8949,4191,116,99,6499,2.362,CE
2020-04-10,12604,7630,993,177,9264,4560,123,111,7003,2.434,CE
2020-04-11,13043,7866,1048,185,9496,4892,126,124,7411,2.535,CE
2020-04-12,13249,8090,1105,192,9733,5233,128,138,7855,2.637,CE
2020-04-13,13769,8540,1175,206,10053,5654,131,145,8388,2.565,CE
2020-04-14,14359,9108,1230,212,10380,6065,135,165,8882,2.721,CE
2020-04-15,14979,9705,1313,217,10734,6485,137,183,9378,2.822,CE
2020-04-16,15789,10316,1393,224,11050,6874,140,199,9840,2.895,CE
2020-04-17,16686,10902,1474,233,11388,7300,144,222,10320,3.041,CE
2020-04-18,17231,11202,1558,244,11647,7690,147,239,10747,3.108,CE
2020-04-19,17545,11481,1651,249,11854,8090,151,262,11205,3.239,CE
2020-04-20,18456,12250,1835,261,12233,8665,154,293,11932,3.381,CE
2020-04-21,18897,12543,1978,262,12439,9021,157,318,12419,3.525,CE
2020-04-22,19820,12872,2123,268,12671,9434,158,340,12940,3.604,CE
2020-04-23,20871,13541,2272,270,12871,9785,160,362,13533,3.7,CE
2020-04-24,21953,14522,2450,271,13014,10129,160,403,14098,3.979,CE
2020-04-25,22638,15030,2638,274,13120,10396,160,440,14586,4.232,CE
2020-04-26,23194,15440,2795,274,13187,10597,161,490,15066,4.624,CE
2020-04-27,24410,16784,2970,274,13296,10806,162,526,15459,4.868,CE
2020-04-28,25716,18369,3164,275,13389,10916,162,561,15677,5.139,CE
2020-04-29,27133,19873,3258,276,13514,11061,163,609,15751,5.506,CE
2020-04-30,28247,21187,3542,277,13584,11211,163,660,15774,5.887,CE
2020-05-01,28911,21553,3910,277,13630,11342,163,702,15775,6.189,CE
2020-05-02,29575,21937,4280,277,13677,11404,163,727,15776,6.375,CE
2020-05-03,30282,22285,4616,277,13689,11438,163,760,15777,6.645,CE
2020-05-04,31072,22865,5164,277,13727,11470,163,783,15777,6.827,CE
2020-05-05,31790,23283,5568,277,13728,11470,163,795,15777,6.931,CE
2020-05-06,31790,23283,5568,277,13728,11470,163,795,15777,6.931,CE
