Data,Exames realizados,Suspeitos,Em Análise,Inconclusivo,Negativo,Positivo,Municios Afetados,Óbitos,Quantidade analisado,Taxa de letalidade (%),Estado
2020-03-18,3522,602,98,27,1435,483,35,0,764,0.0,CE
2020-03-19,3877,712,122,30,1837,584,37,0,889,0.0,CE
2020-03-20,4407,939,181,34,2395,774,44,0,1129,0.0,CE
2020-03-21,4865,1199,237,42,2897,942,46,0,1342,0.0,CE
2020-03-22,5279,1460,294,46,3378,1087,51,0,1528,0.0,CE
2020-03-23,5902,1936,344,53,4028,1275,55,0,1808,0.0,CE
2020-03-24,6532,2334,384,55,4637,1499,62,4,2030,0.267,CE
2020-03-25,7042,2563,417,63,5152,1690,67,6,2252,0.355,CE
2020-03-26,7576,2874,452,66,5577,1866,72,9,2478,0.482,CE
2020-03-27,7978,3205,479,72,5863,2009,76,12,2748,0.597,CE
2020-03-28,8203,3386,514,77,6082,2118,77,14,2971,0.661,CE
2020-03-29,8428,3535,540,78,6278,2217,79,18,3205,0.812,CE
2020-03-30,8792,3884,573,83,6584,2359,82,22,3499,0.933,CE
2020-03-31,9182,4233,598,89,6780,2480,85,25,3725,1.008,CE
2020-04-01,9478,4590,641,98,7091,2682,90,27,4091,1.007,CE
2020-04-02,9798,5058,670,106,7294,2827,96,36,4350,1.273,CE
2020-04-03,10110,5483,706,113,7498,2953,97,45,4628,1.524,CE
2020-04-04,10338,5652,724,127,7682,3112,103,52,4859,1.671,CE
2020-04-05,10489,5812,758,136,7867,3268,106,60,5134,1.836,CE
2020-04-06,10905,6208,799,143,8121,3466,108,72,5513,2.077,CE
2020-04-07,11318,6624,837,150,8351,3677,111,79,5865,2.148,CE
2020-04-08,11804,7105,875,157,8597,3928,116,87,6185,2.215,CE
2020-04-09,12285,7425,927,167,8938,4198,116,99,6505,2.358,CE
2020-04-10,12630,7632,987,179,9250,4566,123,111,7007,2.431,CE
2020-04-11,13069,7869,1044,187,9481,4897,126,124,7414,2.532,CE
2020-04-12,13275,8092,1102,194,9717,5236,128,138,7860,2.636,CE
2020-04-13,13796,8543,1174,208,10032,5656,131,145,8395,2.564,CE
2020-04-14,14385,9109,1233,214,10358,6060,135,165,8893,2.723,CE
2020-04-15,15006,9708,1321,219,10707,6474,137,183,9396,2.827,CE
2020-04-16,15817,10319,1403,226,11021,6862,140,199,9860,2.9,CE
2020-04-17,16714,10916,1488,235,11359,7284,144,222,10341,3.048,CE
2020-04-18,17262,11212,1577,246,11612,7669,147,239,10765,3.116,CE
2020-04-19,17578,11492,1676,251,11818,8065,151,262,11217,3.249,CE
2020-04-20,18491,12263,1880,261,12185,8625,154,293,11943,3.397,CE
2020-04-21,18932,12558,2027,262,12389,8972,157,318,12430,3.544,CE
2020-04-22,19856,12892,2191,268,12612,9353,158,340,12954,3.635,CE
2020-04-23,20910,13559,2350,270,12811,9685,160,361,13552,3.727,CE
2020-04-24,21976,14546,2537,271,12952,10010,160,401,14124,4.006,CE
2020-04-25,22658,15070,2736,275,13052,10262,160,437,14611,4.258,CE
2020-04-26,23218,15491,2909,275,13115,10441,161,487,15096,4.664,CE
2020-04-27,24429,16858,3093,275,13219,10628,162,520,15500,4.893,CE
2020-04-28,25735,18468,3304,275,13305,10719,162,553,15723,5.159,CE
2020-04-29,27139,20026,3410,276,13427,10850,163,596,15799,5.493,CE
2020-04-30,28254,21395,3706,277,13494,10972,163,644,15821,5.869,CE
2020-05-01,28918,21764,4075,277,13535,11076,163,682,15821,6.157,CE
2020-05-02,29572,22135,4431,277,13580,11115,163,702,15822,6.316,CE
2020-05-03,30195,22493,4778,277,13588,11133,163,725,15822,6.512,CE
2020-05-04,30917,22909,5164,277,13603,11142,163,732,15822,6.57,CE
2020-05-05,30917,22909,5164,277,13603,11142,163,732,15822,6.57,CE
