Data,Exames realizados,Suspeitos,Positivo,Municios Afetados,Recuperados,Óbitos,Taxa de letalidade (%),Taxa de recuperacao final (%),Taxa de óbito final (%),Estado
2020-01-01,1249,43,128,3,0,0,0.0,0.0,0.0,CE
2020-01-02,1249,43,128,3,0,0,0.0,0.0,0.0,CE
2020-01-03,1249,43,128,3,0,0,0.0,0.0,0.0,CE
2020-01-04,1249,43,128,3,0,0,0.0,0.0,0.0,CE
2020-01-05,1249,43,129,3,0,0,0.0,0.0,0.0,CE
2020-01-06,1249,44,129,3,0,0,0.0,0.0,0.0,CE
2020-01-07,1251,44,129,3,0,0,0.0,0.0,0.0,CE
2020-01-08,1251,44,129,3,0,0,0.0,0.0,0.0,CE
2020-01-09,1251,44,130,3,0,0,0.0,0.0,0.0,CE
2020-01-10,1251,44,130,3,0,0,0.0,0.0,0.0,CE
2020-01-11,1251,44,130,3,0,0,0.0,0.0,0.0,CE
2020-01-12,1251,44,130,3,0,0,0.0,0.0,0.0,CE
2020-01-13,1251,45,130,3,0,0,0.0,0.0,0.0,CE
2020-01-14,1251,46,130,3,0,0,0.0,0.0,0.0,CE
2020-01-15,1251,48,130,3,0,0,0.0,0.0,0.0,CE
2020-01-16,1251,48,130,3,0,0,0.0,0.0,0.0,CE
2020-01-17,1251,48,130,3,0,0,0.0,0.0,0.0,CE
2020-01-18,1251,49,130,3,0,0,0.0,0.0,0.0,CE
2020-01-19,1251,50,130,3,0,0,0.0,0.0,0.0,CE
2020-01-20,1252,52,131,3,1,0,0.0,100.0,0.0,CE
2020-01-21,1252,52,131,3,1,0,0.0,100.0,0.0,CE
2020-01-22,1252,52,132,4,1,0,0.0,100.0,0.0,CE
2020-01-23,1252,53,132,4,1,0,0.0,100.0,0.0,CE
2020-01-24,1252,53,132,4,1,0,0.0,100.0,0.0,CE
2020-01-25,1252,53,132,4,1,0,0.0,100.0,0.0,CE
2020-01-26,1252,53,133,5,1,0,0.0,100.0,0.0,CE
2020-01-27,1252,53,133,5,1,0,0.0,100.0,0.0,CE
2020-01-28,1252,53,133,5,1,0,0.0,100.0,0.0,CE
2020-01-29,1252,53,133,5,1,0,0.0,100.0,0.0,CE
2020-01-30,1255,54,133,5,1,0,0.0,100.0,0.0,CE
2020-01-31,1255,55,133,5,1,0,0.0,100.0,0.0,CE
2020-02-01,1255,59,134,5,1,0,0.0,100.0,0.0,CE
2020-02-02,1255,63,135,5,1,0,0.0,100.0,0.0,CE
2020-02-03,1255,63,137,5,1,0,0.0,100.0,0.0,CE
2020-02-04,1257,65,137,5,2,0,0.0,100.0,0.0,CE
2020-02-05,1258,69,139,5,2,0,0.0,100.0,0.0,CE
2020-02-06,1258,71,140,6,2,0,0.0,100.0,0.0,CE
2020-02-07,1258,71,142,6,2,0,0.0,100.0,0.0,CE
2020-02-08,1259,72,142,6,3,0,0.0,100.0,0.0,CE
2020-02-09,1259,73,143,6,3,0,0.0,100.0,0.0,CE
2020-02-10,1259,73,144,6,3,0,0.0,100.0,0.0,CE
2020-02-11,1259,77,145,6,3,0,0.0,100.0,0.0,CE
2020-02-12,1260,79,146,6,3,0,0.0,100.0,0.0,CE
2020-02-13,1261,79,146,6,4,0,0.0,100.0,0.0,CE
2020-02-14,1263,83,148,6,5,0,0.0,100.0,0.0,CE
2020-02-15,1263,87,148,6,5,0,0.0,100.0,0.0,CE
2020-02-16,1263,87,149,6,5,0,0.0,100.0,0.0,CE
2020-02-17,1263,90,150,6,5,0,0.0,100.0,0.0,CE
2020-02-18,1263,91,151,6,5,0,0.0,100.0,0.0,CE
2020-02-19,1263,94,151,6,5,0,0.0,100.0,0.0,CE
2020-02-20,1264,103,152,7,5,0,0.0,100.0,0.0,CE
2020-02-21,1264,106,154,7,5,0,0.0,100.0,0.0,CE
2020-02-22,1264,109,159,9,5,0,0.0,100.0,0.0,CE
2020-02-23,1264,120,161,10,5,0,0.0,100.0,0.0,CE
2020-02-24,1268,124,163,10,5,0,0.0,100.0,0.0,CE
2020-02-25,1268,139,165,11,5,0,0.0,100.0,0.0,CE
2020-02-26,1268,145,166,11,5,0,0.0,100.0,0.0,CE
2020-02-27,1268,154,167,11,5,0,0.0,100.0,0.0,CE
2020-02-28,1268,161,168,11,5,0,0.0,100.0,0.0,CE
2020-02-29,1268,168,169,11,5,0,0.0,100.0,0.0,CE
2020-03-01,1270,191,174,11,5,0,0.0,100.0,0.0,CE
2020-03-02,1277,206,178,11,7,0,0.0,100.0,0.0,CE
2020-03-03,1277,226,180,11,7,0,0.0,100.0,0.0,CE
2020-03-04,1279,253,182,11,7,0,0.0,100.0,0.0,CE
2020-03-05,1279,287,187,11,7,0,0.0,100.0,0.0,CE
2020-03-06,1279,304,191,12,7,0,0.0,100.0,0.0,CE
