Data,Exames realizados,Suspeitos,Positivo,Municios Afetados,Recuperados,Óbitos,Taxa de letalidade (%),Taxa de recuperacao final (%),Taxa de óbito final (%),Estado
2020-01-01,1236,42,127,3,0,0,0.0,0.0,0.0,CE
2020-01-02,1236,42,127,3,0,0,0.0,0.0,0.0,CE
2020-01-03,1236,42,127,3,0,0,0.0,0.0,0.0,CE
2020-01-04,1236,42,127,3,0,0,0.0,0.0,0.0,CE
2020-01-05,1236,42,128,3,0,0,0.0,0.0,0.0,CE
2020-01-06,1236,44,128,3,0,0,0.0,0.0,0.0,CE
2020-01-07,1238,44,128,3,0,0,0.0,0.0,0.0,CE
2020-01-08,1238,44,128,3,0,0,0.0,0.0,0.0,CE
2020-01-09,1238,44,129,3,0,0,0.0,0.0,0.0,CE
2020-01-10,1238,44,129,3,0,0,0.0,0.0,0.0,CE
2020-01-11,1238,44,129,3,0,0,0.0,0.0,0.0,CE
2020-01-12,1238,44,129,3,0,0,0.0,0.0,0.0,CE
2020-01-13,1238,45,129,3,0,0,0.0,0.0,0.0,CE
2020-01-14,1238,46,129,3,0,0,0.0,0.0,0.0,CE
2020-01-15,1238,48,129,3,0,0,0.0,0.0,0.0,CE
2020-01-16,1238,48,129,3,0,0,0.0,0.0,0.0,CE
2020-01-17,1238,48,129,3,0,0,0.0,0.0,0.0,CE
2020-01-18,1238,49,129,3,0,0,0.0,0.0,0.0,CE
2020-01-19,1238,50,129,3,0,0,0.0,0.0,0.0,CE
2020-01-20,1239,52,130,3,1,0,0.0,100.0,0.0,CE
2020-01-21,1239,52,130,3,1,0,0.0,100.0,0.0,CE
2020-01-22,1239,52,131,4,1,0,0.0,100.0,0.0,CE
2020-01-23,1239,53,131,4,1,0,0.0,100.0,0.0,CE
2020-01-24,1239,53,131,4,1,0,0.0,100.0,0.0,CE
2020-01-25,1239,54,131,4,1,0,0.0,100.0,0.0,CE
2020-01-26,1239,54,132,5,1,0,0.0,100.0,0.0,CE
2020-01-27,1239,54,132,5,1,0,0.0,100.0,0.0,CE
2020-01-28,1239,54,132,5,1,0,0.0,100.0,0.0,CE
2020-01-29,1239,54,132,5,1,0,0.0,100.0,0.0,CE
2020-01-30,1242,55,132,5,1,0,0.0,100.0,0.0,CE
2020-01-31,1242,56,132,5,1,0,0.0,100.0,0.0,CE
2020-02-01,1242,60,133,5,1,0,0.0,100.0,0.0,CE
2020-02-02,1242,64,134,5,1,0,0.0,100.0,0.0,CE
2020-02-03,1242,64,136,5,1,0,0.0,100.0,0.0,CE
2020-02-04,1244,66,136,5,2,0,0.0,100.0,0.0,CE
2020-02-05,1245,71,138,5,2,0,0.0,100.0,0.0,CE
2020-02-06,1245,73,139,6,2,0,0.0,100.0,0.0,CE
2020-02-07,1245,73,141,6,2,0,0.0,100.0,0.0,CE
2020-02-08,1246,74,141,6,3,0,0.0,100.0,0.0,CE
2020-02-09,1246,75,141,6,3,0,0.0,100.0,0.0,CE
2020-02-10,1246,75,142,6,3,0,0.0,100.0,0.0,CE
2020-02-11,1246,79,143,6,3,0,0.0,100.0,0.0,CE
2020-02-12,1247,81,144,6,3,0,0.0,100.0,0.0,CE
2020-02-13,1248,81,144,6,4,0,0.0,100.0,0.0,CE
2020-02-14,1252,85,147,6,5,0,0.0,100.0,0.0,CE
2020-02-15,1253,91,148,6,5,0,0.0,100.0,0.0,CE
2020-02-16,1253,91,149,6,5,0,0.0,100.0,0.0,CE
2020-02-17,1253,94,150,6,5,0,0.0,100.0,0.0,CE
2020-02-18,1253,95,151,6,5,0,0.0,100.0,0.0,CE
2020-02-19,1253,99,151,6,5,0,0.0,100.0,0.0,CE
2020-02-20,1254,108,152,7,5,0,0.0,100.0,0.0,CE
2020-02-21,1254,111,154,7,5,0,0.0,100.0,0.0,CE
2020-02-22,1255,114,159,9,5,0,0.0,100.0,0.0,CE
2020-02-23,1255,125,161,10,5,0,0.0,100.0,0.0,CE
2020-02-24,1259,129,163,10,5,0,0.0,100.0,0.0,CE
2020-02-25,1259,144,165,11,5,0,0.0,100.0,0.0,CE
2020-02-26,1259,150,166,11,5,0,0.0,100.0,0.0,CE
2020-02-27,1259,159,167,11,5,0,0.0,100.0,0.0,CE
2020-02-28,1259,166,168,11,5,0,0.0,100.0,0.0,CE
2020-02-29,1259,173,169,11,5,0,0.0,100.0,0.0,CE
2020-03-01,1261,199,174,11,5,0,0.0,100.0,0.0,CE
2020-03-02,1268,215,178,11,7,0,0.0,100.0,0.0,CE
2020-03-03,1268,234,181,12,7,0,0.0,100.0,0.0,CE
2020-03-04,1270,262,185,12,7,0,0.0,100.0,0.0,CE
2020-03-05,1270,297,191,12,7,0,0.0,100.0,0.0,CE
2020-03-06,1270,315,195,13,7,0,0.0,100.0,0.0,CE
2020-03-07,1275,335,202,15,7,0,0.0,100.0,0.0,CE
2020-03-08,1278,371,213,18,7,0,0.0,100.0,0.0,CE
2020-03-09,1285,412,225,19,7,0,0.0,100.0,0.0,CE
2020-03-10,1285,477,253,20,7,0,0.0,100.0,0.0,CE
2020-03-11,1305,523,277,20,7,0,0.0,100.0,0.0,CE
2020-03-12,1326,581,316,22,7,0,0.0,100.0,0.0,CE
2020-03-13,1354,680,370,25,7,0,0.0,100.0,0.0,CE
2020-03-14,1409,786,423,28,7,0,0.0,100.0,0.0,CE
2020-03-15,1465,934,500,32,8,0,0.0,100.0,0.0,CE
2020-03-16,1683,1149,611,35,11,0,0.0,100.0,0.0,CE
2020-03-17,1887,1392,728,38,13,0,0.0,100.0,0.0,CE
2020-03-18,2254,1666,883,43,16,0,0.0,100.0,0.0,CE
2020-03-19,2679,1948,1028,49,20,0,0.0,100.0,0.0,CE
2020-03-20,3239,2376,1249,57,21,0,0.0,100.0,0.0,CE
2020-03-21,3773,2708,1413,59,26,0,0.0,100.0,0.0,CE
2020-03-22,4252,3029,1550,61,28,0,0.0,100.0,0.0,CE
2020-03-23,4945,3382,1712,68,31,0,0.0,100.0,0.0,CE
2020-03-24,5681,3628,1877,73,39,3,0.16,92.857,7.143000000000001,CE
2020-03-25,6278,3856,2047,78,44,5,0.244,89.796,10.203999999999994,CE
2020-03-26,6867,4058,2196,84,51,8,0.364,86.441,13.558999999999997,CE
2020-03-27,7369,4289,2338,88,66,11,0.47,85.714,14.286000000000001,CE
2020-03-28,7689,4493,2459,90,74,13,0.529,85.057,14.942999999999998,CE
2020-03-29,7959,4701,2574,92,79,17,0.66,82.292,17.708,CE
2020-03-30,8496,4984,2731,95,86,21,0.769,80.374,19.626000000000005,CE
2020-03-31,8897,5193,2858,95,105,24,0.84,81.395,18.605000000000004,CE
2020-04-01,9290,5543,3102,101,131,26,0.838,83.439,16.561000000000007,CE
2020-04-02,9658,5808,3265,107,198,35,1.072,84.979,15.021,CE
2020-04-03,10000,6091,3422,110,263,44,1.286,85.668,14.331999999999994,CE
2020-04-04,10268,6309,3596,113,316,51,1.418,86.104,13.896,CE
2020-04-05,10437,6580,3802,119,385,59,1.552,86.712,13.287999999999997,CE
2020-04-06,10895,6911,4025,121,466,72,1.789,86.617,13.382999999999996,CE
2020-04-07,11377,7235,4266,122,568,79,1.852,87.79,12.209999999999994,CE
2020-04-08,11892,7530,4539,126,682,87,1.917,88.687,11.313000000000002,CE
2020-04-09,12505,7832,4846,128,787,99,2.043,88.826,11.174000000000007,CE
2020-04-10,12877,8304,5303,137,850,111,2.093,88.45,11.549999999999997,CE
2020-04-11,13316,8675,5673,138,933,124,2.186,88.269,11.730999999999995,CE
2020-04-12,13579,9117,6067,142,979,138,2.275,87.645,12.355000000000004,CE
2020-04-13,14233,9618,6532,142,1099,146,2.235,88.273,11.727000000000004,CE
2020-04-14,14988,10058,7051,145,1257,166,2.354,88.335,11.665000000000006,CE
2020-04-15,15708,10567,7626,149,1509,184,2.413,89.132,10.867999999999995,CE
2020-04-16,16509,11013,8116,151,1820,200,2.464,90.099,9.900999999999996,CE
