Data,Exames realizados,Suspeitos,Positivo,Municios Afetados,Recuperados,Óbitos,Taxa de letalidade (%),Taxa de recuperacao final (%),Taxa de óbito final (%),Estado
2020-01-01,1232,40,126,3,0,0,0.0,0.0,0.0,CE
2020-01-02,1232,40,126,3,0,0,0.0,0.0,0.0,CE
2020-01-03,1232,40,126,3,0,0,0.0,0.0,0.0,CE
2020-01-04,1232,40,126,3,0,0,0.0,0.0,0.0,CE
2020-01-05,1232,40,127,3,0,0,0.0,0.0,0.0,CE
2020-01-06,1232,41,127,3,0,0,0.0,0.0,0.0,CE
2020-01-07,1234,41,127,3,0,0,0.0,0.0,0.0,CE
2020-01-08,1234,41,127,3,0,0,0.0,0.0,0.0,CE
2020-01-09,1234,41,128,3,0,0,0.0,0.0,0.0,CE
2020-01-10,1234,41,128,3,0,0,0.0,0.0,0.0,CE
2020-01-11,1234,41,128,3,0,0,0.0,0.0,0.0,CE
2020-01-12,1234,41,128,3,0,0,0.0,0.0,0.0,CE
2020-01-13,1234,42,128,3,0,0,0.0,0.0,0.0,CE
2020-01-14,1234,43,128,3,0,0,0.0,0.0,0.0,CE
2020-01-15,1234,45,128,3,0,0,0.0,0.0,0.0,CE
2020-01-16,1234,45,128,3,0,0,0.0,0.0,0.0,CE
2020-01-17,1234,45,128,3,0,0,0.0,0.0,0.0,CE
2020-01-18,1234,46,128,3,0,0,0.0,0.0,0.0,CE
2020-01-19,1234,47,128,3,0,0,0.0,0.0,0.0,CE
2020-01-20,1235,49,129,3,1,0,0.0,100.0,0.0,CE
2020-01-21,1235,49,129,3,1,0,0.0,100.0,0.0,CE
2020-01-22,1235,49,130,4,1,0,0.0,100.0,0.0,CE
2020-01-23,1235,50,130,4,1,0,0.0,100.0,0.0,CE
2020-01-24,1235,50,130,4,1,0,0.0,100.0,0.0,CE
2020-01-25,1235,50,130,4,1,0,0.0,100.0,0.0,CE
2020-01-26,1235,50,131,5,1,0,0.0,100.0,0.0,CE
2020-01-27,1235,50,131,5,1,0,0.0,100.0,0.0,CE
2020-01-28,1235,50,131,5,1,0,0.0,100.0,0.0,CE
2020-01-29,1235,50,131,5,1,0,0.0,100.0,0.0,CE
2020-01-30,1238,51,131,5,1,0,0.0,100.0,0.0,CE
2020-01-31,1238,52,131,5,1,0,0.0,100.0,0.0,CE
2020-02-01,1238,56,132,5,1,0,0.0,100.0,0.0,CE
2020-02-02,1238,60,133,5,1,0,0.0,100.0,0.0,CE
2020-02-03,1238,60,135,5,1,0,0.0,100.0,0.0,CE
2020-02-04,1240,62,135,5,2,0,0.0,100.0,0.0,CE
2020-02-05,1241,66,137,5,2,0,0.0,100.0,0.0,CE
2020-02-06,1241,68,138,6,2,0,0.0,100.0,0.0,CE
2020-02-07,1241,68,140,6,2,0,0.0,100.0,0.0,CE
2020-02-08,1242,69,140,6,3,0,0.0,100.0,0.0,CE
2020-02-09,1242,70,140,6,3,0,0.0,100.0,0.0,CE
2020-02-10,1242,70,141,6,3,0,0.0,100.0,0.0,CE
2020-02-11,1242,74,142,6,3,0,0.0,100.0,0.0,CE
2020-02-12,1243,76,143,6,3,0,0.0,100.0,0.0,CE
2020-02-13,1244,76,143,6,4,0,0.0,100.0,0.0,CE
2020-02-14,1246,80,145,6,5,0,0.0,100.0,0.0,CE
2020-02-15,1246,84,145,6,5,0,0.0,100.0,0.0,CE
2020-02-16,1246,84,146,6,5,0,0.0,100.0,0.0,CE
2020-02-17,1246,87,147,6,5,0,0.0,100.0,0.0,CE
2020-02-18,1246,88,148,6,5,0,0.0,100.0,0.0,CE
2020-02-19,1246,91,148,6,5,0,0.0,100.0,0.0,CE
2020-02-20,1247,100,149,7,5,0,0.0,100.0,0.0,CE
2020-02-21,1247,103,151,7,5,0,0.0,100.0,0.0,CE
2020-02-22,1247,106,156,9,5,0,0.0,100.0,0.0,CE
2020-02-23,1247,116,158,10,5,0,0.0,100.0,0.0,CE
2020-02-24,1251,120,160,10,5,0,0.0,100.0,0.0,CE
2020-02-25,1251,135,162,11,5,0,0.0,100.0,0.0,CE
2020-02-26,1251,141,163,11,5,0,0.0,100.0,0.0,CE
2020-02-27,1251,150,164,11,5,0,0.0,100.0,0.0,CE
2020-02-28,1251,157,165,11,5,0,0.0,100.0,0.0,CE
2020-02-29,1251,164,166,11,5,0,0.0,100.0,0.0,CE
2020-03-01,1253,188,171,11,5,0,0.0,100.0,0.0,CE
2020-03-02,1260,203,176,11,7,0,0.0,100.0,0.0,CE
2020-03-03,1260,223,178,11,7,0,0.0,100.0,0.0,CE
2020-03-04,1262,250,180,11,7,0,0.0,100.0,0.0,CE
2020-03-05,1262,283,185,11,7,0,0.0,100.0,0.0,CE
2020-03-06,1262,300,189,12,7,0,0.0,100.0,0.0,CE
2020-03-07,1267,321,195,14,7,0,0.0,100.0,0.0,CE
2020-03-08,1270,357,206,17,7,0,0.0,100.0,0.0,CE
2020-03-09,1277,398,218,19,7,0,0.0,100.0,0.0,CE
2020-03-10,1277,463,242,20,7,0,0.0,100.0,0.0,CE
2020-03-11,1297,510,265,20,7,0,0.0,100.0,0.0,CE
2020-03-12,1318,567,302,22,7,0,0.0,100.0,0.0,CE
2020-03-13,1346,667,355,25,7,0,0.0,100.0,0.0,CE
2020-03-14,1401,779,407,28,7,0,0.0,100.0,0.0,CE
2020-03-15,1458,928,481,31,8,0,0.0,100.0,0.0,CE
2020-03-16,1677,1143,592,34,11,0,0.0,100.0,0.0,CE
2020-03-17,1880,1387,706,36,12,0,0.0,100.0,0.0,CE
2020-03-18,2246,1664,858,41,15,0,0.0,100.0,0.0,CE
2020-03-19,2671,1957,1003,47,19,0,0.0,100.0,0.0,CE
2020-03-20,3231,2387,1213,54,21,0,0.0,100.0,0.0,CE
2020-03-21,3765,2727,1373,56,26,0,0.0,100.0,0.0,CE
2020-03-22,4245,3056,1510,58,28,0,0.0,100.0,0.0,CE
2020-03-23,4937,3408,1669,63,31,0,0.0,100.0,0.0,CE
2020-03-24,5673,3654,1836,69,39,3,0.163,92.857,7.143000000000001,CE
2020-03-25,6273,3883,2005,74,44,5,0.249,89.796,10.203999999999994,CE
2020-03-26,6863,4084,2155,80,51,8,0.371,86.441,13.558999999999997,CE
2020-03-27,7363,4323,2293,84,64,11,0.48,85.333,14.667000000000002,CE
2020-03-28,7683,4527,2414,86,72,13,0.539,84.706,15.293999999999997,CE
2020-03-29,7952,4733,2530,88,77,17,0.672,81.915,18.084999999999994,CE
2020-03-30,8487,5018,2684,91,83,21,0.782,79.808,20.191999999999993,CE
2020-03-31,8889,5224,2813,91,102,24,0.853,80.952,19.048000000000002,CE
2020-04-01,9281,5580,3058,98,127,26,0.85,83.007,16.992999999999995,CE
2020-04-02,9653,5847,3215,104,194,35,1.089,84.716,15.284000000000006,CE
2020-04-03,9994,6136,3365,107,256,44,1.308,85.333,14.667000000000002,CE
2020-04-04,10260,6357,3531,111,309,51,1.444,85.833,14.167000000000002,CE
2020-04-05,10426,6630,3730,116,380,59,1.582,86.56,13.439999999999998,CE
2020-04-06,10884,6965,3952,117,458,71,1.797,86.578,13.421999999999997,CE
2020-04-07,11367,7291,4183,120,565,78,1.865,87.869,12.131,CE
2020-04-08,11881,7588,4452,124,679,86,1.932,88.758,11.242000000000004,CE
2020-04-09,12493,7896,4753,125,782,98,2.062,88.864,11.135999999999996,CE
2020-04-10,12869,8372,5197,133,846,110,2.117,88.494,11.506,CE
2020-04-11,13306,8747,5558,136,931,123,2.213,88.33,11.670000000000002,CE
2020-04-12,13569,9189,5947,140,976,137,2.304,87.691,12.308999999999997,CE
2020-04-13,14221,9689,6414,140,1098,145,2.261,88.335,11.665000000000006,CE
2020-04-14,14972,10137,6917,144,1257,165,2.385,88.397,11.602999999999994,CE
2020-04-15,15688,10640,7479,148,1498,183,2.447,89.114,10.885999999999996,CE
2020-04-16,16486,11102,7959,150,1805,199,2.5,90.07,9.930000000000007,CE
2020-04-17,17413,11584,8518,151,2114,222,2.606,90.497,9.503,CE
2020-04-18,17969,12036,9060,153,2297,239,2.638,90.576,9.424000000000007,CE
2020-04-19,18335,12508,9675,156,2496,263,2.718,90.468,9.531999999999996,CE
2020-04-20,19441,13392,10697,161,2719,295,2.758,90.212,9.787999999999997,CE
2020-04-21,20061,13946,11350,162,2977,321,2.828,90.267,9.733000000000004,CE
2020-04-22,21137,14591,12091,163,3402,345,2.853,90.793,9.206999999999994,CE
2020-04-23,22329,15295,12866,165,3801,368,2.86,91.173,8.826999999999998,CE
2020-04-24,23641,16049,13789,166,4219,416,3.017,91.025,8.974999999999994,CE
2020-04-25,24392,16874,14711,166,4591,458,3.113,90.929,9.070999999999998,CE
2020-04-26,24995,17683,15529,169,4989,511,3.291,90.709,9.290999999999997,CE
2020-04-27,26409,18722,16377,170,5436,557,3.401,90.706,9.293999999999997,CE
2020-04-28,27987,19638,17279,172,5942,599,3.467,90.842,9.158000000000001,CE
2020-04-29,29820,20490,18019,173,6320,659,3.657,90.557,9.442999999999998,CE
2020-04-30,31933,21680,18943,173,7079,734,3.875,90.605,9.394999999999996,CE
2020-05-01,33256,23309,19877,175,7609,801,4.03,90.476,9.524000000000001,CE
2020-05-02,34534,24502,20579,175,8064,865,4.203,90.312,9.688000000000002,CE
2020-05-03,35421,25724,21037,175,8486,940,4.468,90.028,9.971999999999994,CE
2020-05-04,38024,27280,21564,175,9191,1017,4.716,90.037,9.962999999999994,CE
2020-05-05,40498,28676,21992,175,9855,1093,4.97,90.016,9.983999999999995,CE
2020-05-06,42763,29892,22291,175,10356,1162,5.213,89.911,10.088999999999999,CE
2020-05-07,45126,31114,22599,175,10826,1224,5.416,89.842,10.158000000000001,CE
2020-05-08,47884,32209,22839,175,11281,1293,5.661,89.717,10.283000000000001,CE
2020-05-09,49169,33250,23059,175,11523,1371,5.946,89.367,10.632999999999996,CE
2020-05-10,49813,34142,23159,175,11721,1434,6.192,89.099,10.900999999999996,CE
2020-05-11,52633,34940,23356,175,11935,1499,6.418,88.842,11.158000000000001,CE
2020-05-12,55121,35456,23551,175,12148,1549,6.577,88.691,11.308999999999997,CE
2020-05-13,57209,35740,23642,175,12290,1578,6.675,88.621,11.379000000000005,CE
2020-05-14,58646,36110,23711,175,12416,1590,6.706,88.648,11.352000000000004,CE
2020-05-15,59577,36677,23715,175,12515,1592,6.713,88.715,11.284999999999997,CE
2020-05-16,59920,36792,23715,175,12535,1592,6.713,88.731,11.269000000000005,CE
